Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.754493 -0.0470039 0.0506546 0.65266	0.705479 -0.0570148 0.0388667 0.705364	0.689328 -0.0585781 0.0334424 0.721302	0.691658 -0.0183224 -0.0116587 0.721899	0.695774 -0.0112167 -0.0286473 0.717601	0.722107 -0.0288164 -0.052063 0.689218	0.792523 -0.0140529 -0.119959 0.597762	0.727602 0.145101 0.32839 0.584551	0.898586 -0.0997364 0.0722619 0.421158	0.904099 -0.0030275 0.0267891 0.426471	0.837366 0.126793 0.310682 0.431531	0.681471 -0.284714 -0.287734 0.609708	0.925363 0.0472281 -0.0819995 0.367081	0.926501 0.0111162 -0.0676263 0.369999	0.870564 -0.0761926 -0.288785 0.391045	0.69568 -0.00602572 0.0238864 0.717929	0.631812 -0.00804407 0.0232844 0.77473	0.673144 0.0145742 0.0744027 0.735615	0.669487 -0.012234 -0.00399854 0.742712	0.643237 -0.0120875 -0.00442184 0.765559	0.694911 0.0664724 -0.0522917 0.714105	
0.753314 -0.0478375 0.0492975 0.654064	0.705699 -0.0573973 0.0385422 0.705131	0.689887 -0.0584353 0.0334819 0.720778	0.692021 -0.0176424 -0.0122664 0.721558	0.696191 -0.0106284 -0.0296335 0.717166	0.724181 -0.028551 -0.0539495 0.686903	0.795277 -0.013012 -0.121192 0.593867	0.728983 0.144373 0.326682 0.583968	0.900279 -0.100789 0.0731775 0.417114	0.905902 -0.0018451 0.0271769 0.422611	0.839584 0.128373 0.317634 0.421578	0.681174 -0.283701 -0.288991 0.609918	0.923583 0.0482639 -0.0840563 0.370945	0.924763 0.0121446 -0.0695001 0.373945	0.866721 -0.0762665 -0.291623 0.39741	0.692758 -0.00784377 0.0279865 0.720584	0.633482 -0.0100367 0.027277 0.773211	0.673882 0.0135697 0.0733081 0.735068	0.665147 -0.013407 -0.00166449 0.74659	0.646503 -0.0133618 -0.00199514 0.762792	0.694106 0.0657825 -0.0507466 0.715062	
0.752836 -0.048232 0.0478257 0.654694	0.705761 -0.0576212 0.0374756 0.705107	0.690233 -0.0582428 0.0326409 0.7205	0.692017 -0.0160983 -0.0129196 0.721586	0.696123 -0.00880833 -0.030358 0.717226	0.725935 -0.0287807 -0.0553989 0.684924	0.798989 -0.012387 -0.122823 0.588538	0.729924 0.14411 0.325601 0.583461	0.900547 -0.101454 0.0737684 0.41627	0.906243 -0.00155259 0.027426 0.421865	0.837815 0.131739 0.323099 0.419902	0.680914 -0.282899 -0.289498 0.61034	0.922369 0.0488208 -0.0866606 0.373286	0.923576 0.0124092 -0.0718727 0.376414	0.866274 -0.0782066 -0.293384 0.396709	0.690326 -0.00859554 0.0302139 0.722816	0.634579 -0.0108218 0.0294898 0.772219	0.674593 0.0135127 0.0728866 0.734459	0.661663 -0.0126739 -0.00184759 0.749692	0.64914 -0.0126416 -0.0020575 0.760561	0.693735 0.0655402 -0.0496 0.715525	
0.752819 -0.0482128 0.0465667 0.654806	0.705576 -0.0578604 0.0361663 0.705341	0.69014 -0.0581857 0.0315193 0.720644	0.691523 -0.0151382 -0.0134897 0.72207	0.695524 -0.00754399 -0.0308647 0.7178	0.727997 -0.0295256 -0.0562548 0.68263	0.802812 -0.0117026 -0.124648 0.582939	0.72976 0.143823 0.325435 0.58383	0.900574 -0.101831 0.0742014 0.416042	0.906311 -0.00169815 0.0277761 0.421694	0.836421 0.134349 0.324403 0.420848	0.680883 -0.281821 -0.290045 0.610613	0.922774 0.0495184 -0.0898026 0.371446	0.92403 0.0115062 -0.0744423 0.374826	0.864902 -0.0771998 -0.297492 0.396843	0.687979 -0.00956267 0.0325338 0.724938	0.635715 -0.0118096 0.0317872 0.771179	0.675449 0.0132874 0.0727322 0.733691	0.65903 -0.0104986 -0.00341122 0.752035	0.651065 -0.0104621 -0.00352172 0.758942	0.693702 0.0652034 -0.049121 0.715621	
0.753263 -0.0474778 0.0460286 0.654387	0.705488 -0.0577734 0.0349789 0.705497	0.689828 -0.0581171 0.0303087 0.721	0.690927 -0.0145858 -0.0143606 0.722635	0.694886 -0.00683002 -0.031594 0.718393	0.729686 -0.0298729 -0.0568572 0.680759	0.805966 -0.011057 -0.126251 0.578237	0.729288 0.143662 0.325361 0.5845	0.900689 -0.102106 0.0744339 0.415683	0.906457 -0.00156164 0.0278623 0.421374	0.836007 0.133901 0.323451 0.422542	0.68055 -0.280897 -0.290585 0.611153	0.923688 0.0504162 -0.0927014 0.368327	0.925002 0.0106583 -0.0767806 0.371971	0.86534 -0.0781085 -0.301538 0.392632	0.685448 -0.0106739 0.0348434 0.727209	0.637096 -0.0129 0.034082 0.769922	0.675885 0.0131679 0.0727331 0.733291	0.657232 -0.00604891 -0.00738828 0.753627	0.652214 -0.00599972 -0.00742829 0.757975	0.693925 0.0650192 -0.0492778 0.715411	
0.753849 -0.0465434 0.0456481 0.653805	0.70549 -0.0572331 0.0339904 0.705587	0.689643 -0.0579204 0.0290973 0.721242	0.69043 -0.0146345 -0.0155065 0.723085	0.694282 -0.00680361 -0.0325341 0.718936	0.730741 -0.0297522 -0.0571854 0.679604	0.808325 -0.0104721 -0.126133 0.574971	0.728846 0.144025 0.325 0.585162	0.900263 -0.102311 0.0741849 0.4166	0.906057 -0.00163342 0.0274298 0.422263	0.836843 0.132473 0.321826 0.422579	0.679652 -0.28004 -0.290797 0.612444	0.923988 0.0511815 -0.094922 0.3669	0.92534 0.0109744 -0.078886 0.370679	0.863712 -0.0773042 -0.306215 0.392758	0.683072 -0.0123434 0.0378523 0.729265	0.638513 -0.0145717 0.0370516 0.76858	0.676228 0.0130727 0.0727561 0.732974	0.656036 -0.00288257 -0.00972719 0.754662	0.652882 -0.00284198 -0.00973913 0.757392	0.694152 0.0645497 -0.049941 0.715187	
0.754429 -0.0454505 0.04482 0.65327	0.705645 -0.0561533 0.0328292 0.705574	0.689628 -0.0572249 0.0277032 0.721368	0.690119 -0.014626 -0.0168427 0.723352	0.693929 -0.00684265 -0.0335732 0.719227	0.731359 -0.0291363 -0.0577679 0.678917	0.809485 -0.0100232 -0.126423 0.573281	0.728669 0.144797 0.324208 0.585631	0.899195 -0.102328 0.0733353 0.419045	0.904996 -0.00243242 0.0266249 0.42458	0.837054 0.130476 0.319965 0.424193	0.678581 -0.279846 -0.291001 0.613622	0.923297 0.0518681 -0.0962299 0.368201	0.924665 0.0127398 -0.0805582 0.371944	0.861823 -0.0754997 -0.309962 0.394316	0.680399 -0.013051 0.0397123 0.731648	0.640238 -0.0151591 0.0389564 0.767038	0.67666 0.0126925 0.0724815 0.732609	0.655562 -0.000604476 -0.0109573 0.755062	0.652948 -0.000566595 -0.0109593 0.757323	0.694037 0.0640561 -0.0507456 0.715286	
0.754803 -0.0442185 0.0437698 0.652995	0.705794 -0.0547371 0.0317774 0.705584	0.689702 -0.0559372 0.0265971 0.721439	0.690001 -0.0143398 -0.0177808 0.723448	0.693807 -0.00674242 -0.0343874 0.719308	0.731478 -0.0283557 -0.0581077 0.678793	0.809795 -0.0100342 -0.126304 0.572868	0.728757 0.145506 0.323173 0.585918	0.898015 -0.102138 0.0718709 0.421867	0.903797 -0.00374473 0.0255061 0.427184	0.836341 0.129571 0.318084 0.42728	0.677597 -0.279339 -0.291857 0.614534	0.92273 0.0525042 -0.0966108 0.36943	0.924101 0.01502 -0.0815411 0.373046	0.862247 -0.0741284 -0.310244 0.393426	0.678109 -0.0125423 0.0398396 0.733774	0.641682 -0.0144618 0.0391836 0.765833	0.676769 0.0123944 0.0718671 0.732575	0.655256 -9.27351e-06 -0.0105459 0.755333	0.653047 2.15311e-05 -0.0105459 0.757244	0.693713 0.0636462 -0.0513589 0.715593	
0.754646 -0.043262 0.0421277 0.653347	0.706137 -0.0532539 0.0305113 0.70541	0.690393 -0.0543386 0.0254607 0.720942	0.69007 -0.0135276 -0.0184615 0.723381	0.693684 -0.00614428 -0.0350109 0.719402	0.730978 -0.0277122 -0.0586008 0.679315	0.80941 -0.0102488 -0.126648 0.573333	0.728798 0.145937 0.321699 0.586571	0.897102 -0.10208 0.0701867 0.424101	0.902879 -0.00466341 0.0240052 0.429199	0.83423 0.127887 0.316816 0.43282	0.677008 -0.279049 -0.292788 0.614872	0.922714 0.0530934 -0.0964588 0.369427	0.924081 0.0171505 -0.0820114 0.3729	0.863156 -0.0712491 -0.30911 0.392857	0.67633 -0.0108842 0.0384283 0.735515	0.642877 -0.0125861 0.0379051 0.764927	0.67662 0.0124922 0.0717364 0.732723	0.65528 -0.000551089 -0.00911871 0.755331	0.653094 -0.000524731 -0.00912027 0.757222	0.692979 0.0629901 -0.05178 0.716332	
0.754264 -0.0421996 0.0408072 0.653942	0.706439 -0.0522675 0.0294468 0.705227	0.691161 -0.0531044 0.0245931 0.720327	0.690346 -0.0122401 -0.0192351 0.72312	0.693776 -0.00485763 -0.0359506 0.719276	0.730024 -0.0275301 -0.0596714 0.680255	0.808348 -0.0105573 -0.126896 0.574768	0.729337 0.146446 0.32012 0.586639	0.897073 -0.102116 0.0682356 0.424472	0.902853 -0.00489964 0.0221193 0.429352	0.834435 0.128019 0.314941 0.433753	0.676959 -0.278833 -0.293436 0.614715	0.923264 0.0535958 -0.0959261 0.368116	0.924634 0.0184342 -0.0818528 0.371499	0.86387 -0.0666422 -0.306684 0.393994	0.675073 -0.00991194 0.0374711 0.736732	0.643599 -0.0114739 0.0370227 0.76438	0.676263 0.0122612 0.0716154 0.733069	0.655424 -0.00096583 -0.0083683 0.755215	0.65312 -0.000940332 -0.0083712 0.757208	0.692551 0.0628797 -0.0516051 0.716768	
0.753906 -0.0419011 0.0397355 0.654439	0.706485 -0.0517675 0.02863 0.705251	0.691534 -0.0524451 0.0238826 0.720041	0.690655 -0.0109898 -0.0199481 0.722826	0.693973 -0.00340197 -0.0367819 0.719053	0.729251 -0.0271655 -0.0603316 0.68104	0.807065 -0.0109953 -0.127331 0.576465	0.730154 0.147082 0.319041 0.58605	0.898003 -0.102185 0.0661387 0.422817	0.903787 -0.00458624 0.0200797 0.427487	0.836041 0.127726 0.313572 0.431735	0.677256 -0.278309 -0.294044 0.614334	0.923335 0.0540056 -0.0951142 0.368088	0.924704 0.019677 -0.0813783 0.371367	0.864468 -0.0639169 -0.303701 0.395444	0.674406 -0.00914494 0.0367234 0.737391	0.64394 -0.010627 0.0363222 0.76414	0.676221 0.0124135 0.0717853 0.733088	0.655271 -0.0024024 -0.00664861 0.75536	0.653296 -0.00238503 -0.00665487 0.757069	0.692336 0.0629029 -0.0511783 0.717004	
0.753847 -0.0418694 0.0391496 0.654545	0.706491 -0.0515977 0.0281485 0.705277	0.691726 -0.0522073 0.023418 0.719889	0.690888 -0.0097996 -0.020768 0.722597	0.694125 -0.00201964 -0.0377616 0.71886	0.728599 -0.0267833 -0.0614404 0.681653	0.805479 -0.0110843 -0.128158 0.578495	0.731031 0.147879 0.318318 0.585149	0.89897 -0.102215 0.0638598 0.421102	0.904753 -0.00413831 0.0178237 0.425544	0.838768 0.127873 0.311581 0.427825	0.677499 -0.277271 -0.294114 0.614502	0.923256 0.054517 -0.0944887 0.368372	0.924647 0.0200534 -0.0806874 0.371639	0.865513 -0.0642409 -0.301192 0.395024	0.674292 -0.00865154 0.0363382 0.73752	0.643791 -0.0101198 0.035957 0.76429	0.676227 0.0123293 0.0714827 0.733113	0.654997 -0.00319277 -0.00569803 0.755603	0.653397 -0.0031807 -0.00570477 0.756987	0.692208 0.0627443 -0.0510548 0.71715	
0.753901 -0.0418194 0.039401 0.65447	0.706457 -0.0515547 0.0282136 0.705312	0.691779 -0.0521917 0.0234001 0.71984	0.690987 -0.00908182 -0.0210594 0.722503	0.694201 -0.00120364 -0.0381699 0.718767	0.728111 -0.026248 -0.0619421 0.68215	0.803818 -0.0110948 -0.129262 0.580555	0.731711 0.148911 0.317598 0.584427	0.899209 -0.101786 0.0616557 0.421023	0.904943 -0.0040292 0.0158025 0.42522	0.83955 0.12705 0.308735 0.428598	0.677473 -0.276288 -0.294092 0.614983	0.922992 0.0550279 -0.0941087 0.369054	0.924415 0.0199883 -0.0800465 0.372357	0.865666 -0.0653731 -0.300815 0.394789	0.674692 -0.00876553 0.036417 0.737149	0.643255 -0.0102817 0.0360184 0.764735	0.676441 0.0122336 0.0714174 0.732923	0.654543 -0.0040096 -0.00482225 0.755999	0.65378 -0.00400473 -0.00482629 0.756659	0.692646 0.0630632 -0.051111 0.716695	
0.754169 -0.0421757 0.0395408 0.65413	0.706569 -0.0516802 0.0283476 0.705185	0.691906 -0.0522705 0.0235256 0.719709	0.690882 -0.00849852 -0.0212307 0.722606	0.694021 -0.00051311 -0.0383905 0.71893	0.727757 -0.0258289 -0.0624451 0.682498	0.802525 -0.0111208 -0.130402 0.582086	0.731748 0.149816 0.31669 0.584643	0.898353 -0.101311 0.0596174 0.423253	0.90404 -0.00375905 0.013587 0.427215	0.839935 0.127251 0.304902 0.430524	0.67714 -0.2759 -0.293896 0.615618	0.922209 0.0557792 -0.0939528 0.370934	0.923685 0.0196776 -0.0793772 0.374324	0.864896 -0.066213 -0.301042 0.396161	0.675422 -0.00858619 0.036359 0.736485	0.642569 -0.010168 0.0359487 0.765317	0.676427 0.0119903 0.0710081 0.732981	0.65425 -0.00430459 -0.00434913 0.756254	0.65396 -0.00430293 -0.00435078 0.756504	0.692694 0.0626796 -0.0515178 0.716653	
0.754617 -0.0424328 0.0395966 0.653593	0.706712 -0.0518001 0.0283829 0.705032	0.691926 -0.0523096 0.0235728 0.719685	0.690627 -0.00795668 -0.0213382 0.722852	0.693686 5.92871e-05 -0.0385505 0.719245	0.727405 -0.0251895 -0.0625947 0.682883	0.801693 -0.0110374 -0.13141 0.583008	0.731337 0.150398 0.315923 0.585422	0.897053 -0.100815 0.0578784 0.426361	0.902695 -0.00307234 0.0113637 0.430121	0.839659 0.127954 0.301024 0.433573	0.676589 -0.27501 -0.293843 0.616646	0.9217 0.0563235 -0.093867 0.372138	0.923221 0.0191136 -0.0787856 0.37562	0.863515 -0.0655818 -0.29995 0.400088	0.676322 -0.00789487 0.0355976 0.735703	0.641669 -0.00952836 0.0351956 0.766114	0.676462 0.0116473 0.0705797 0.732995	0.654029 -0.00499379 -0.00348786 0.756445	0.654168 -0.00499443 -0.00348693 0.756325	0.692622 0.0618574 -0.0520291 0.716757	
0.755165 -0.0425093 0.0393207 0.652972	0.707017 -0.0517129 0.0283093 0.704735	0.692196 -0.0521213 0.0235868 0.719439	0.690457 -0.00742428 -0.021261 0.723023	0.693349 0.000643227 -0.0384373 0.719576	0.72667 -0.024609 -0.0626156 0.683684	0.801364 -0.0107888 -0.132055 0.583319	0.730957 0.151312 0.315168 0.586068	0.895962 -0.10015 0.0561356 0.429035	0.901539 -0.00213979 0.00915476 0.432595	0.840177 0.130812 0.297444 0.434187	0.676451 -0.274699 -0.293549 0.617077	0.92145 0.0567725 -0.0938055 0.372704	0.923017 0.0182128 -0.0781471 0.376298	0.8642 -0.0662522 -0.297715 0.400168	0.677093 -0.00753762 0.0351926 0.735017	0.640826 -0.00922751 0.0347878 0.766842	0.676539 0.0115456 0.0705128 0.732932	0.653894 -0.00518278 -0.0031835 0.756561	0.654346 -0.00518468 -0.0031804 0.756171	0.69287 0.0620484 -0.0523837 0.716475	
0.755869 -0.0422253 0.0387479 0.652209	0.707418 -0.0512606 0.0280115 0.704378	0.692493 -0.0515318 0.0234148 0.719201	0.690411 -0.00656363 -0.0213216 0.723073	0.693138 0.00147413 -0.0385089 0.719774	0.725658 -0.0242949 -0.0630757 0.684728	0.8012 -0.0101314 -0.131859 0.5836	0.730891 0.152402 0.314316 0.586325	0.895142 -0.0995436 0.0545248 0.431089	0.90066 -0.000950739 0.00700416 0.434467	0.839684 0.133473 0.295649 0.435555	0.676446 -0.274656 -0.293169 0.617282	0.921248 0.0568864 -0.0934997 0.373261	0.92283 0.0178586 -0.0776237 0.376883	0.865531 -0.0676028 -0.296179 0.3982	0.677435 -0.00726956 0.0347727 0.734725	0.640332 -0.00897755 0.0343714 0.767276	0.676889 0.0115217 0.0701708 0.732642	0.653854 -0.0053003 -0.00320644 0.756595	0.654487 -0.00530298 -0.003202 0.756048	0.693161 0.0620117 -0.0525935 0.716182	
0.756614 -0.0419399 0.0378423 0.651417	0.707732 -0.0505915 0.0275805 0.704128	0.69265 -0.0507483 0.0230946 0.719115	0.690299 -0.00569761 -0.0214331 0.723185	0.692925 0.00229341 -0.0386013 0.719972	0.725219 -0.0234243 -0.0629506 0.685234	0.800983 -0.0094847 -0.131064 0.584088	0.731097 0.153351 0.314035 0.585972	0.895008 -0.0987877 0.0530261 0.431729	0.900443 0.000493849 0.00510245 0.434943	0.840175 0.136091 0.293487 0.43526	0.676354 -0.27407 -0.293133 0.61766	0.921008 0.0568417 -0.0930068 0.373983	0.922586 0.0179518 -0.077153 0.377572	0.866699 -0.0688002 -0.293887 0.397153	0.677669 -0.00638829 0.0335628 0.734573	0.639841 -0.00806931 0.0331987 0.767747	0.677291 0.0117428 0.0700419 0.732279	0.653912 -0.00526159 -0.00354044 0.756544	0.654456 -0.00526413 -0.00353666 0.756074	0.693328 0.0622412 -0.0521642 0.716032	
