Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-1.46802 31.7246 6.09721	-1.28322 33.1766 8.59095	-0.87544 36.0167 10.0257	-0.416097 38.9694 11.1924	-0.707397 42.1378 11.6011	-2.02706 50.5102 10.8803	-1.24541 54.848 11.0488	-0.557297 48.1378 10.1495	3.21609 51.9183 9.99345	13.5786 50.3457 7.3365	21.0506 49.8799 4.66362	-2.68265 47.8015 10.1348	-5.89695 51.8791 8.8712	-16.3775 49.9617 10.7136	-24.2801 49.3564 11.3255	1.6042 30.527 5.66722	3.10458 15.5876 5.00081	4.44002 1.42441 7.15276	-4.73763 31.2562 5.71258	-4.25425 16.2347 5.74218	-3.74041 2.08277 8.28544	
-1.39432 31.76 6.05271	-1.18145 33.196 8.55346	-0.773103 36.0348 9.99053	-0.317478 38.9879 11.1578	-0.614545 42.1559 11.5655	-1.95969 50.5252 10.8563	-1.17972 54.862 11.0563	-0.490909 48.1562 10.1127	3.28913 51.9309 9.97747	13.6514 50.3193 7.3432	21.1286 49.8591 4.68377	-2.61553 47.815 10.1165	-5.83233 51.8894 8.84879	-16.3074 49.9871 10.7375	-24.2133 49.4523 11.3722	1.67635 30.5772 5.5734	3.13477 15.6244 5.16331	4.43293 1.43469 7.15712	-4.66701 31.2815 5.70893	-4.23962 16.2598 5.92492	-3.73546 2.07681 8.29092	
-1.34141 31.7797 6.01161	-1.11327 33.2019 8.51893	-0.706948 36.0356 9.96654	-0.251386 38.9852 11.1425	-0.544749 42.1537 11.5491	-1.88379 50.5242 10.843	-1.10949 54.8615 11.0534	-0.422314 48.153 10.0921	3.35532 51.9292 9.93271	13.7268 50.3283 7.32823	21.2194 49.8526 4.71558	-2.54729 47.8144 10.1086	-5.76312 51.887 8.83271	-16.2321 49.9945 10.7648	-24.1448 49.552 11.3852	1.73032 30.614 5.49854	3.15612 15.6539 5.28905	4.43899 1.44513 7.153	-4.61477 31.2882 5.69349	-4.22145 16.2688 6.0746	-3.72425 2.06195 8.29441	
-1.30281 31.793 5.999	-1.07281 33.2199 8.50346	-0.671369 36.0459 9.96751	-0.21579 38.9883 11.1614	-0.499356 42.1582 11.5638	-1.80861 50.532 10.8411	-1.02904 54.8685 11.0499	-0.359527 48.1531 10.0906	3.41325 51.9317 9.88096	13.7967 50.3616 7.30566	21.308 49.8567 4.75292	-2.48572 47.8229 10.1167	-5.70254 51.8896 8.82433	-16.1685 50.008 10.7831	-24.0878 49.6427 11.369	1.77278 30.6416 5.47676	3.16018 15.6766 5.41273	4.44791 1.45233 7.15102	-4.57481 31.285 5.69317	-4.20131 16.2691 6.20962	-3.71601 2.04139 8.29416	
-1.27371 31.8069 5.9982	-1.04839 33.2468 8.4956	-0.649278 36.0646 9.97612	-0.190636 38.9985 11.1895	-0.462186 42.17 11.5879	-1.74424 50.546 10.8425	-0.956794 54.881 11.0515	-0.305705 48.1597 10.0952	3.46568 51.9368 9.83927	13.8599 50.4145 7.2785	21.3901 49.8763 4.78894	-2.43296 47.837 10.1286	-5.64348 51.9047 8.82412	-16.1096 50.0322 10.7908	-24.0342 49.7244 11.337	1.80516 30.6613 5.48263	3.15847 15.6931 5.54435	4.4599 1.45361 7.1417	-4.54422 31.2885 5.69388	-4.18819 16.2765 6.32354	-3.71983 2.03219 8.29553	
-1.25521 31.8244 5.97691	-1.03253 33.2622 8.47576	-0.628442 36.0731 9.96796	-0.16249 39.0002 11.195	-0.423485 42.1722 11.5963	-1.68487 50.5513 10.8496	-0.885755 54.8841 11.0603	-0.254087 48.1608 10.1006	3.51193 51.942 9.82599	13.914 50.4718 7.26701	21.4591 49.9199 4.82593	-2.38212 47.8438 10.1383	-5.58117 51.9221 8.83854	-16.0551 50.0769 10.7894	-23.9837 49.8126 11.2991	1.82465 30.6809 5.46266	3.15616 15.7126 5.70784	4.46198 1.45648 7.14542	-4.52522 31.3045 5.66964	-4.17657 16.2988 6.4354	-3.72875 2.0392 8.29915	
-1.23161 31.8333 5.95031	-1.00402 33.2683 8.45038	-0.588491 36.0726 9.9517	-0.112057 38.993 11.1905	-0.370293 42.1641 11.6011	-1.6378 50.5438 10.8728	-0.828935 54.875 11.0802	-0.208395 48.1553 10.1151	3.5505 51.943 9.83289	13.9599 50.5225 7.27527	21.5143 49.9867 4.85957	-2.33615 47.8373 10.1591	-5.51688 51.9315 8.86469	-16.0029 50.1304 10.7918	-23.9351 49.9098 11.2631	1.84599 30.6858 5.43144	3.16525 15.721 5.87503	4.46035 1.44813 7.14672	-4.50272 31.3186 5.64617	-4.16157 16.3188 6.52431	-3.73343 2.04728 8.29933	
-1.19331 31.8367 5.91321	-0.952033 33.2582 8.41969	-0.524918 36.0577 9.92663	-0.0411659 38.974 11.1724	-0.302576 42.1432 11.5956	-1.59112 50.5222 10.8971	-0.774896 54.8522 11.099	-0.159062 48.1392 10.1272	3.59296 51.9346 9.8575	14.0084 50.5632 7.29787	21.5666 50.068 4.88527	-2.28594 47.8163 10.1777	-5.45298 51.9256 8.89742	-15.9529 50.1767 10.7963	-23.889 50.0125 11.2247	1.8798 30.6861 5.37484	3.19137 15.7284 6.02977	4.46594 1.44128 7.15303	-4.4667 31.3297 5.62081	-4.13714 16.3372 6.6198	-3.73822 2.05336 8.29991	
-1.14612 31.8283 5.87351	-0.88294 33.2356 8.38576	-0.444588 36.0307 9.89786	0.0438084 38.9434 11.1502	-0.225632 42.1101 11.5864	-1.54847 50.4863 10.9185	-0.724387 54.815 11.115	-0.110164 48.1111 10.1361	3.63445 51.9147 9.88039	14.0567 50.5879 7.32506	21.6156 50.1468 4.90427	-2.23561 47.7799 10.1932	-5.39349 51.8982 8.91917	-15.9041 50.2015 10.8066	-23.8436 50.1022 11.1877	1.92062 30.6751 5.30524	3.22261 15.727 6.16629	4.47366 1.42787 7.15503	-4.42259 31.3288 5.60355	-4.10464 16.344 6.71496	-3.73907 2.04813 8.29748	
-1.09332 31.8143 5.83082	-0.804303 33.2014 8.35147	-0.357865 35.9927 9.86799	0.13147 38.9035 11.1246	-0.147399 42.0677 11.5726	-1.50346 50.4409 10.9345	-0.674941 54.7691 11.1245	-0.0595758 48.0733 10.1395	3.67134 51.8917 9.90298	14.0996 50.6058 7.35131	21.6567 50.2223 4.91508	-2.18356 47.7342 10.2039	-5.33441 51.8614 8.94129	-15.8559 50.2135 10.8114	-23.7976 50.1756 11.1566	1.96634 30.6619 5.22413	3.25412 15.7245 6.27204	4.48555 1.41703 7.15995	-4.37287 31.321 5.58829	-4.07369 16.3424 6.78591	-3.74076 2.03927 8.30856	
-1.04252 31.799 5.80281	-0.731836 33.1669 8.33136	-0.282528 35.9557 9.85175	0.204408 38.8653 11.1118	-0.0825323 42.0275 11.5694	-1.46251 50.3986 10.9563	-0.627093 54.7259 11.1373	-0.0146834 48.0369 10.1512	3.69978 51.8721 9.92916	14.1325 50.6261 7.37588	21.6871 50.2926 4.92449	-2.13757 47.692 10.2209	-5.28 51.8283 8.96721	-15.8105 50.2131 10.815	-23.7535 50.2284 11.1298	2.01141 30.6499 5.16198	3.27967 15.7226 6.36615	4.49558 1.40852 7.16428	-4.32422 31.3089 5.5839	-4.05033 16.3355 6.84949	-3.75457 2.02608 8.32022	
-0.994521 31.7941 5.7931	-0.669626 33.152 8.32524	-0.220555 35.9383 9.85036	0.263686 38.8464 11.1149	-0.0285562 42.0075 11.5764	-1.42434 50.3767 10.9721	-0.580899 54.7029 11.1414	0.0256808 48.0179 10.162	3.72322 51.8697 9.94453	14.1609 50.6474 7.40023	21.7115 50.3617 4.93064	-2.09644 47.6693 10.2364	-5.23619 51.8085 8.98561	-15.771 50.2023 10.8165	-23.7149 50.2603 11.1048	2.05503 30.6447 5.13224	3.30286 15.7252 6.44886	4.5067 1.40598 7.17003	-4.27775 31.3079 5.58914	-4.02879 16.3385 6.90797	-3.76933 2.02308 8.32546	
-0.953019 31.7976 5.7979	-0.623366 33.1579 8.32815	-0.173992 35.9403 9.86013	0.310898 38.8452 11.1318	0.0168185 42.0063 11.5919	-1.38375 50.3744 10.983	-0.530673 54.6987 11.1506	0.0668901 48.0158 10.1735	3.75395 51.8777 9.95635	14.1963 50.6737 7.42217	21.7433 50.4264 4.93765	-2.055 47.6662 10.2496	-5.19836 51.8035 9.00162	-15.7331 50.186 10.8229	-23.6776 50.2722 11.0851	2.09515 30.647 5.13267	3.32409 15.7311 6.50655	4.5182 1.40848 7.17312	-4.23669 31.3117 5.60027	-4.01011 16.3444 6.94519	-3.77863 2.02547 8.33254	
-0.915419 31.8013 5.81119	-0.586444 33.1737 8.33499	-0.133381 35.9509 9.87531	0.356742 38.8507 11.1567	0.0624285 42.012 11.6152	-1.34113 50.3789 10.9977	-0.485959 54.703 11.1613	0.110407 48.0201 10.1907	3.79405 51.8848 9.96765	14.2398 50.6959 7.44038	21.7833 50.4761 4.94252	-2.01136 47.6698 10.2671	-5.16123 51.8007 9.01443	-15.6941 50.1632 10.8284	-23.6391 50.2619 11.0704	2.13253 30.646 5.15321	3.34464 15.7324 6.56611	4.52763 1.40622 7.17544	-4.19923 31.3161 5.61416	-3.98307 16.3505 6.97967	-3.76956 2.02776 8.33007	
-0.880219 31.801 5.82489	-0.556666 33.1869 8.342	-0.0993729 35.9608 9.88701	0.397065 38.8569 11.1743	0.103928 42.0186 11.6311	-1.29913 50.385 11.0052	-0.443195 54.7089 11.1677	0.152842 48.0253 10.2012	3.83722 51.8892 9.97488	14.2859 50.7096 7.45551	21.8266 50.5119 4.94733	-1.96897 47.6752 10.2766	-5.12583 51.8017 9.02717	-15.6549 50.1368 10.8382	-23.6005 50.2324 11.0629	2.16958 30.644 5.17865	3.35919 15.7289 6.59581	4.5298 1.40053 7.17529	-4.16339 31.3129 5.62438	-3.95822 16.3486 7.00549	-3.76161 2.02309 8.32895	
-0.84312 31.802 5.83819	-0.528085 33.1962 8.35177	-0.0690842 35.9694 9.89758	0.43139 38.8643 11.1859	0.140649 42.0263 11.6421	-1.25636 50.3934 11.0124	-0.398881 54.7172 11.1735	0.194824 48.0326 10.2104	3.88007 51.896 9.98875	14.3285 50.7212 7.46618	21.8671 50.5347 4.95075	-1.92729 47.6839 10.284	-5.09088 51.8084 9.04492	-15.6167 50.1147 10.8485	-23.5628 50.1908 11.0596	2.20945 30.6452 5.20474	3.37414 15.7274 6.61312	4.52733 1.39703 7.17948	-4.12531 31.3108 5.6295	-3.93672 16.3485 7.03501	-3.76432 2.01989 8.32766	
-0.806421 31.8014 5.85309	-0.499398 33.2003 8.36509	-0.0421727 35.9753 9.9081	0.458426 38.8714 11.1936	0.170274 42.0335 11.6507	-1.21724 50.4025 11.025	-0.362814 54.7268 11.1873	0.232136 48.0407 10.2228	3.9166 51.9051 10.0072	14.3635 50.7324 7.47726	21.9004 50.5543 4.95621	-1.89041 47.6941 10.2943	-5.05593 51.821 9.0679	-15.5789 50.099 10.8608	-23.5255 50.1479 11.0664	2.24794 30.6426 5.23198	3.38986 15.7216 6.625	4.52626 1.38938 7.17761	-4.08803 31.3106 5.63438	-3.91608 16.3501 7.06023	-3.76428 2.02005 8.33977	
-0.764425 31.8077 5.86649	-0.465066 33.2043 8.38065	-0.0117361 35.9819 9.92022	0.48683 38.8804 11.2012	0.200017 42.0425 11.659	-1.18212 50.4127 11.0371	-0.330322 54.7376 11.1985	0.26677 48.0506 10.2349	3.94932 51.917 10.0227	14.395 50.7476 7.48619	21.9319 50.5717 4.96501	-1.85605 47.7052 10.304	-5.02345 51.8335 9.08754	-15.5431 50.0859 10.8753	-23.4898 50.1035 11.0811	2.29173 30.6491 5.25386	3.4107 15.7255 6.63785	4.52715 1.39132 7.17928	-4.04539 31.3175 5.63715	-3.89605 16.3569 7.06527	-3.7669 2.02633 8.34136	
-0.721226 31.8118 5.87599	-0.42801 33.2041 8.39329	0.0222475 35.9841 9.92935	0.518372 38.8849 11.206	0.232481 42.0473 11.6627	-1.14396 50.4184 11.0404	-0.296864 54.7441 11.2041	0.304345 48.0555 10.2395	3.98274 51.926 10.0298	14.4292 50.7608 7.49436	21.9683 50.5822 4.98019	-1.81875 47.7113 10.3063	-4.99229 51.8354 9.09127	-15.5077 50.0683 10.8848	-23.4541 50.0571 11.1028	2.33695 30.6563 5.26764	3.43526 15.7314 6.65358	4.53193 1.39514 7.18218	-4.00139 31.3199 5.63894	-3.87252 16.3576 7.05203	-3.75944 2.02793 8.33877	
-0.675528 31.8132 5.88619	-0.384874 33.2022 8.40559	0.0629811 35.9837 9.93974	0.556746 38.8861 11.2138	0.269653 42.0486 11.6683	-1.10851 50.4191 11.042	-0.265797 54.7456 11.2089	0.341247 48.0564 10.2433	4.01733 51.9288 10.0285	14.4663 50.7696 7.50101	22.0094 50.5855 4.99904	-1.78182 47.7117 10.3081	-4.96132 51.8299 9.0888	-15.4723 50.0485 10.8941	-23.4181 50.0127 11.1281	2.38278 30.6567 5.28054	3.46284 15.732 6.68379	4.5399 1.39321 7.18236	-3.95566 31.3235 5.64412	-3.8474 16.36 7.04564	-3.75298 2.0298 8.32799	
-0.636725 31.8112 5.89759	-0.346218 33.1981 8.41815	0.101677 35.9801 9.95142	0.59515 38.8829 11.2245	0.306407 42.0457 11.6762	-1.07804 50.4146 11.0413	-0.235538 54.7409 11.2116	0.374486 48.0523 10.2461	4.04665 51.9281 10.0257	14.4984 50.7767 7.50618	22.0468 50.5804 5.02096	-1.74836 47.7059 10.309	-4.93292 51.8182 9.08291	-15.4402 50.027 10.9004	-23.3852 49.9688 11.1539	2.42119 30.6535 5.29211	3.48747 15.7314 6.73238	4.54708 1.38977 7.18473	-3.91703 31.3234 5.65401	-3.82896 16.3585 7.04194	-3.75107 2.02856 8.32828	
-0.604222 31.8101 5.90969	-0.3139 33.1964 8.4306	0.134148 35.9784 9.96376	0.627633 38.8812 11.2369	0.337346 42.0443 11.6858	-1.05138 50.4117 11.041	-0.20232 54.7368 11.2082	0.402563 48.0493 10.2488	4.06935 51.9299 10.0234	14.5231 50.785 7.50925	22.0769 50.5733 5.04207	-1.72011 47.7018 10.3117	-4.9102 51.8067 9.07519	-15.4145 50.0099 10.904	-23.3586 49.9311 11.1818	2.45337 30.6512 5.30495	3.50693 15.7312 6.77628	4.55139 1.38722 7.18738	-3.88466 31.3238 5.66499	-3.81599 16.3583 7.0474	-3.75587 2.02804 8.33159	
-0.573522 31.8121 5.91889	-0.283129 33.1973 8.44041	0.164766 35.9791 9.97407	0.658176 38.8816 11.248	0.365726 42.0447 11.6951	-1.03038 50.4103 11.0435	-0.179966 54.7354 11.2063	0.425508 48.0485 10.253	4.08738 51.9334 10.0224	14.5425 50.7925 7.51197	22.1016 50.5658 5.06245	-1.69685 47.6992 10.3165	-4.88895 51.7993 9.06931	-15.392 50.0003 10.903	-23.335 49.8991 11.2051	2.48354 30.6515 5.31469	3.52273 15.7335 6.81606	4.5523 1.38743 7.18959	-3.85418 31.3279 5.67299	-3.80401 16.3626 7.05785	-3.76319 2.03124 8.3306	
-0.541523 31.8093 5.93089	-0.251827 33.1953 8.45205	0.195233 35.9774 9.98535	0.688191 38.8802 11.2586	0.393728 42.0436 11.7029	-1.00916 50.4075 11.0443	-0.157622 54.7323 11.208	0.448568 48.0462 10.2558	4.10586 51.9351 10.0191	14.563 50.7934 7.51763	22.1269 50.556 5.08376	-1.6735 47.6953 10.3197	-4.86629 51.793 9.06661	-15.3663 49.986 10.9099	-23.3082 49.8674 11.2324	2.51561 30.6482 5.3281	3.5399 15.731 6.84785	4.55715 1.38331 7.1925	-3.82216 31.3254 5.68403	-3.78916 16.3598 7.06626	-3.76556 2.02751 8.32903	
-0.507025 31.8074 5.94269	-0.219199 33.1942 8.46366	0.226094 35.9764 9.99721	0.717435 38.8794 11.2708	0.420659 42.0427 11.7135	-0.986516 50.4054 11.0491	-0.135139 54.7305 11.2082	0.472861 48.0445 10.2627	4.12859 51.9345 10.0205	14.5878 50.7871 7.53031	22.1546 50.5453 5.10584	-1.64905 47.6924 10.3258	-4.84478 51.7858 9.06595	-15.3428 49.9725 10.9148	-23.2837 49.8327 11.2528	2.55061 30.6463 5.34239	3.55708 15.7285 6.86866	4.56201 1.3796 7.19582	-3.78745 31.3232 5.69365	-3.76877 16.3576 7.07588	-3.75991 2.02457 8.33035	
-0.470627 31.8051 5.95609	-0.186334 33.193 8.47681	0.256175 35.976 10.0098	0.744809 38.8798 11.2827	0.445835 42.0431 11.7237	-0.963335 50.4051 11.0536	-0.109433 54.7297 11.2085	0.497374 48.0441 10.2696	4.1546 51.9327 10.0261	14.6144 50.7824 7.53963	22.1841 50.5293 5.12548	-1.62448 47.6915 10.3313	-4.8236 51.7823 9.07193	-15.3186 49.9566 10.9253	-23.2588 49.7978 11.2718	2.58818 30.645 5.35989	3.57349 15.7259 6.88684	4.56453 1.3756 7.19701	-3.75056 31.3195 5.70338	-3.74644 16.3536 7.08323	-3.75223 2.0201 8.33195	
-0.438925 31.807 5.97289	-0.157996 33.1971 8.49278	0.281896 35.9815 10.024	0.768426 38.8866 11.2947	0.467997 42.05 11.7343	-0.942886 50.4114 11.0611	-0.091744 54.7366 11.2152	0.518863 48.0506 10.2786	4.17937 51.9362 10.037	14.639 50.7807 7.55218	22.2105 50.5183 5.14472	-1.60294 47.6974 10.3391	-4.80528 51.7868 9.08322	-15.2976 49.9423 10.9332	-23.2373 49.7702 11.2834	2.62073 30.6466 5.38165	3.58909 15.7257 6.90191	4.57002 1.37445 7.19927	-3.7185 31.321 5.71635	-3.72995 16.355 7.09553	-3.75247 2.02045 8.332	
-0.41472 31.8101 5.99218	-0.137316 33.2033 8.51075	0.301018 35.9901 10.038	0.786881 38.8971 11.3044	0.486006 42.0607 11.743	-0.92559 50.4219 11.0693	-0.0755821 54.7474 11.2222	0.536831 48.0613 10.2874	4.1993 51.9455 10.0529	14.6576 50.7823 7.5659	22.2296 50.5102 5.16117	-1.58495 47.7079 10.347	-4.7899 51.798 9.09997	-15.2791 49.9313 10.9457	-23.2188 49.7535 11.294	2.64565 30.6485 5.40691	3.59744 15.725 6.9118	4.56583 1.37263 7.19548	-3.69398 31.3242 5.73141	-3.71917 16.3581 7.10834	-3.75618 2.02254 8.33349	
-0.393018 31.8135 6.00949	-0.117563 33.2107 8.52607	0.320319 35.9991 10.0505	0.80597 38.9075 11.314	0.50436 42.0711 11.7515	-0.908834 50.4319 11.076	-0.059253 54.7576 11.2261	0.554136 48.0714 10.2948	4.21679 51.9556 10.0642	14.6747 50.7827 7.58026	22.2474 50.502 5.17882	-1.56758 47.7176 10.3542	-4.77604 51.8059 9.11039	-15.2625 49.9251 10.9573	-23.2023 49.7453 11.3022	2.66735 30.6493 5.42938	3.61039 15.7241 6.92257	4.5698 1.37095 7.19755	-3.67225 31.3289 5.746	-3.70967 16.362 7.11431	-3.75793 2.02612 8.33472	
-0.374916 31.8138 6.02639	-0.100609 33.2155 8.5406	0.337853 36.0048 10.0633	0.824437 38.9136 11.3253	0.522459 42.0774 11.7612	-0.892892 50.4374 11.0806	-0.0423873 54.763 11.2291	0.571115 48.077 10.3013	4.23137 51.9633 10.0679	14.6907 50.7863 7.59171	22.2656 50.4964 5.19837	-1.55053 47.7226 10.3599	-4.76111 51.8088 9.11494	-15.2465 49.9247 10.9645	-23.1861 49.7382 11.3104	2.68466 30.6447 5.45204	3.62618 15.7179 6.93015	4.58005 1.3643 7.2018	-3.65445 31.3328 5.76006	-3.70187 16.365 7.11844	-3.75689 2.03 8.34873	
-0.354418 31.8084 6.04129	-0.0822553 33.2141 8.55352	0.355862 36.0036 10.0758	0.842343 38.9124 11.3379	0.540124 42.0764 11.7719	-0.876197 50.4359 11.0853	-0.0295922 54.7621 11.2367	0.588914 48.0752 10.3086	4.24681 51.9634 10.0691	14.7084 50.7891 7.60144	22.2867 50.4915 5.21973	-1.53271 47.7204 10.3657	-4.74371 51.805 9.116	-15.2275 49.9202 10.9741	-23.1671 49.7336 11.3199	2.70516 30.6366 5.47245	3.64423 15.7082 6.93558	4.59326 1.35431 7.20953	-3.63391 31.3288 5.7719	-3.69255 16.3601 7.11984	-3.75628 2.02554 8.35448	
-0.335418 31.8054 6.05319	-0.0654839 33.2118 8.56524	0.370881 36.0017 10.0874	0.855715 38.9106 11.3499	0.553527 42.0749 11.7822	-0.859699 50.4343 11.0901	-0.0140398 54.7608 11.2415	0.605492 48.0729 10.316	4.26329 51.961 10.0743	14.7276 50.7894 7.61681	22.3083 50.4942 5.24255	-1.51629 47.7187 10.3711	-4.72567 51.8042 9.1203	-15.2089 49.9207 10.9827	-23.1484 49.7331 11.3298	2.72464 30.6334 5.48747	3.65807 15.7038 6.94274	4.6025 1.34962 7.21575	-3.61468 31.3258 5.78099	-3.68579 16.3569 7.12572	-3.76073 2.02247 8.36149	
