Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.808782 -0.0232152 0.00224063 0.587647	0.751223 -0.0170547 0.0104127 0.659746	0.746186 -0.0137479 0.0136812 0.665454	0.695701 -0.018222 0.04264 0.716833	0.683208 -0.0221171 0.0549024 0.727821	0.688717 -0.017496 0.0510499 0.723019	0.735753 0.00678178 0.0307034 0.67652	0.762275 0.164803 0.199765 0.593187	0.855161 -0.133577 -0.0535732 0.497983	0.865084 0.0278127 -0.145263 0.479328	0.809303 0.239996 0.0093147 0.536044	0.665221 -0.105044 -0.221505 0.705253	0.884878 0.13518 0.0709848 0.440089	0.894934 -0.0194128 0.145801 0.421259	0.777635 -0.224255 0.063203 0.583951	0.672271 -0.0686128 0.0864316 0.732034	0.64337 -0.0719137 0.0837051 0.75756	0.734125 -0.00194538 0.0501669 0.677156	0.64461 0.0926631 -0.110003 0.75086	0.652725 0.0914632 -0.111003 0.743817	0.735935 0.0790759 -0.0662905 0.669143	
0.808887 -0.0194921 -0.00504985 0.587619	0.751108 -0.011407 0.00531377 0.66006	0.746139 -0.00732338 0.00909524 0.665688	0.695782 -0.0126576 0.0403482 0.717007	0.683273 -0.016961 0.0522563 0.728094	0.690827 -0.0178864 0.0488575 0.721146	0.738228 0.0070084 0.0292876 0.673878	0.762343 0.164519 0.200544 0.592916	0.860376 -0.132682 -0.0517858 0.489353	0.870062 0.0290498 -0.14157 0.471282	0.816892 0.237763 0.0181699 0.525192	0.666123 -0.10613 -0.22174 0.704165	0.88763 0.133238 0.0714393 0.435037	0.897384 -0.0184537 0.143824 0.416744	0.782126 -0.224397 0.0605229 0.578154	0.663678 -0.0756403 0.0921664 0.738454	0.648453 -0.0775074 0.0906019 0.751859	0.737401 -0.00271807 0.0501076 0.673589	0.642454 0.098387 -0.117107 0.750906	0.653692 0.0966119 -0.118575 0.741143	0.73804 0.079728 -0.0646832 0.6669	
0.810174 -0.0174964 -0.00808547 0.585873	0.751408 -0.00844314 0.00288969 0.659778	0.746323 -0.00411966 0.00679086 0.665536	0.695495 -0.0093492 0.0385187 0.717437	0.682881 -0.0137694 0.0499962 0.728687	0.693341 -0.0177271 0.0468597 0.718866	0.741169 0.00748901 0.0279568 0.670694	0.762077 0.164007 0.201707 0.593005	0.866593 -0.132001 -0.0490678 0.478732	0.876034 0.0311926 -0.1371 0.461298	0.827865 0.235409 0.0264075 0.508453	0.664174 -0.104909 -0.222496 0.705948	0.890156 0.132719 0.0703964 0.430177	0.89976 -0.0205853 0.142523 0.41194	0.791705 -0.229733 0.0538225 0.563497	0.655621 -0.0781117 0.091993 0.745384	0.654304 -0.0782739 0.0918551 0.74654	0.740588 -0.00584308 0.0497795 0.670087	0.64021 0.0982826 -0.117661 0.752747	0.655116 0.0959131 -0.1196 0.739811	0.740497 0.0799609 -0.0628339 0.664321	
0.811745 -0.0175384 -0.00670952 0.583711	0.751975 -0.00809909 0.00324964 0.659134	0.746745 -0.00416325 0.00680971 0.665062	0.694959 -0.0086848 0.0375788 0.718015	0.682181 -0.0129559 0.0487886 0.729439	0.69576 -0.0164179 0.0456318 0.716636	0.744696 0.00921125 0.0263416 0.66682	0.761777 0.163518 0.20241 0.593286	0.871201 -0.131092 -0.0462454 0.470834	0.88037 0.0335483 -0.133173 0.45397	0.837192 0.234047 0.0328369 0.493207	0.660031 -0.101679 -0.223308 0.710039	0.891745 0.133198 0.0685436 0.427025	0.901269 -0.0258201 0.142626 0.408297	0.803338 -0.237209 0.0441552 0.544454	0.649496 -0.0749735 0.0859598 0.751761	0.660025 -0.0737547 0.0870078 0.742534	0.742249 -0.00649001 0.0481531 0.668361	0.637927 0.094485 -0.114499 0.755653	0.656773 0.0915687 -0.116844 0.739332	0.742274 0.07814 -0.0612464 0.662701	
0.812371 -0.0189317 -0.00336939 0.582824	0.752423 -0.0098187 0.00491314 0.658589	0.747175 -0.00646928 0.00801318 0.664548	0.694261 -0.0100734 0.0373899 0.718681	0.681333 -0.0141083 0.0485813 0.730223	0.697935 -0.0152152 0.0452084 0.714571	0.748168 0.0103565 0.0253695 0.662944	0.761563 0.163104 0.202523 0.593636	0.873344 -0.130069 -0.0442856 0.467323	0.882279 0.0351003 -0.130669 0.450863	0.841377 0.234922 0.0379318 0.48524	0.655887 -0.0976728 -0.223999 0.714211	0.891417 0.134586 0.0668698 0.42754	0.900959 -0.0317816 0.144418 0.407928	0.812134 -0.246845 0.0378267 0.527329	0.6459 -0.0706011 0.0795407 0.755977	0.664193 -0.0686349 0.0812434 0.739957	0.742685 -0.00615578 0.0468883 0.667969	0.636093 0.0891035 -0.109147 0.758639	0.658449 0.0858068 -0.111757 0.739319	0.743147 0.0776736 -0.0605905 0.661837	
0.811593 -0.0206631 -0.000413059 0.583858	0.752584 -0.0122323 0.00637519 0.658352	0.747527 -0.00936809 0.00909783 0.664103	0.693876 -0.0118569 0.0373354 0.719028	0.680814 -0.0156888 0.0486841 0.730668	0.698942 -0.0144452 0.0449508 0.713618	0.750669 0.0106928 0.0246196 0.660133	0.761657 0.163244 0.20181 0.593719	0.872794 -0.12912 -0.0433612 0.468698	0.881591 0.035219 -0.129652 0.452491	0.839733 0.237324 0.0404832 0.486711	0.652843 -0.093683 -0.224219 0.717458	0.889808 0.136968 0.0653239 0.430366	0.899487 -0.0379538 0.147436 0.409567	0.816692 -0.255235 0.0365451 0.516269	0.643688 -0.0633219 0.0705275 0.759396	0.667946 -0.0610045 0.0725413 0.738149	0.742549 -0.00573472 0.0465945 0.668145	0.635142 0.0842828 -0.104152 0.760686	0.659587 0.0808451 -0.106842 0.739591	0.743055 0.0778542 -0.0606242 0.661915	
0.809741 -0.0217228 0.000694158 0.586385	0.752087 -0.0140648 0.00675622 0.658879	0.747331 -0.0113517 0.00933113 0.664289	0.693964 -0.0128056 0.0369082 0.718949	0.681019 -0.0163724 0.0483323 0.730486	0.699503 -0.0132915 0.0445553 0.713116	0.752522 0.0119549 0.0234925 0.65804	0.76277 0.164107 0.200665 0.592439	0.871382 -0.1284 -0.0436555 0.471489	0.880117 0.0344326 -0.129823 0.455361	0.834211 0.239404 0.0400671 0.495149	0.652956 -0.0917415 -0.224727 0.717446	0.887338 0.139109 0.0647989 0.434835	0.897196 -0.0419483 0.150815 0.412959	0.815092 -0.263962 0.0412192 0.514053	0.642501 -0.0569903 0.0631595 0.761548	0.670413 -0.0545989 0.0652378 0.737095	0.742269 -0.00475748 0.0465831 0.668464	0.634959 0.0814217 -0.101223 0.761546	0.660211 0.0779714 -0.103904 0.739761	0.742511 0.0782414 -0.0608242 0.662462	
0.807581 -0.0221928 -4.88696e-05 0.589339	0.750969 -0.014911 0.00593618 0.660143	0.746536 -0.0121045 0.00853229 0.665181	0.694296 -0.0127652 0.0360965 0.71867	0.68165 -0.0161836 0.0475494 0.729952	0.700162 -0.0118617 0.0441849 0.712516	0.753487 0.0135498 0.0222885 0.656945	0.764052 0.165376 0.199888 0.590694	0.869639 -0.127407 -0.044763 0.47486	0.878307 0.0328666 -0.130373 0.458802	0.826133 0.240963 0.0363238 0.508056	0.655989 -0.0919962 -0.225692 0.714338	0.884701 0.140112 0.064846 0.439849	0.894644 -0.0440384 0.15355 0.417247	0.806275 -0.267859 0.0461681 0.525396	0.641367 -0.0527907 0.0584524 0.763181	0.672294 -0.0503353 0.0605797 0.736082	0.741944 -0.00405172 0.0464406 0.66884	0.63544 0.0806792 -0.100559 0.761311	0.66023 0.0773151 -0.103168 0.739916	0.741745 0.0786834 -0.0610812 0.663244	
0.805879 -0.0223042 -0.00135371 0.591658	0.749639 -0.015091 0.00480876 0.661658	0.745397 -0.0121333 0.00747094 0.666468	0.694637 -0.012322 0.0352718 0.718389	0.682386 -0.0156363 0.0467371 0.729329	0.700938 -0.0109306 0.0436659 0.711801	0.753545 0.0147421 0.0215845 0.656877	0.7652 0.166908 0.199508 0.588904	0.868133 -0.126053 -0.0461368 0.477836	0.87667 0.0315388 -0.131009 0.461836	0.820312 0.239795 0.0312939 0.518274	0.65964 -0.0935863 -0.22652 0.710496	0.882933 0.139612 0.0651239 0.443506	0.892814 -0.0441031 0.154541 0.42078	0.795849 -0.265467 0.0520867 0.541699	0.639908 -0.0531016 0.0586241 0.76437	0.673594 -0.0504148 0.0609501 0.734857	0.741811 -0.00433598 0.0460709 0.669011	0.63589 0.080633 -0.100735 0.760917	0.66015 0.0773352 -0.103289 0.739968	0.741194 0.078741 -0.0609397 0.663866	
0.804844 -0.0224796 -0.00236126 0.593056	0.748301 -0.0149754 0.00400248 0.663178	0.744099 -0.0119106 0.0067208 0.66793	0.694709 -0.0119579 0.0347169 0.718353	0.682891 -0.0151803 0.046143 0.728904	0.702049 -0.0101164 0.0432487 0.710743	0.753528 0.0161365 0.0209917 0.656882	0.766012 0.168544 0.199255 0.587465	0.867093 -0.124352 -0.0472782 0.480054	0.875419 0.0308879 -0.131396 0.464136	0.817298 0.23772 0.0263281 0.524234	0.661703 -0.0949658 -0.227347 0.708128	0.88224 0.137924 0.0650283 0.445421	0.891904 -0.043341 0.153762 0.423068	0.785689 -0.260488 0.0568097 0.558222	0.638071 -0.0573931 0.0628578 0.765259	0.674513 -0.05427 0.0655732 0.733339	0.741876 -0.00514495 0.0459044 0.668944	0.63588 0.0828153 -0.103513 0.760318	0.659766 0.0794775 -0.106097 0.739686	0.74097 0.0782994 -0.0608281 0.664178	
0.804363 -0.0226715 -0.00266748 0.593699	0.747235 -0.0148252 0.00382015 0.664384	0.742963 -0.0117768 0.00653968 0.669197	0.694311 -0.0120008 0.034544 0.718746	0.682828 -0.0151977 0.0459058 0.728977	0.703236 -0.00963009 0.0430752 0.709585	0.753981 0.017326 0.0209121 0.656335	0.766133 0.169802 0.199038 0.587019	0.866624 -0.122548 -0.0480789 0.481282	0.874688 0.0312662 -0.131702 0.465402	0.816331 0.236774 0.0235256 0.526297	0.661924 -0.0958136 -0.227721 0.707685	0.882572 0.135703 0.064291 0.445554	0.891964 -0.0418078 0.151274 0.423991	0.778266 -0.256222 0.0589999 0.570237	0.636228 -0.0634475 0.0688247 0.765801	0.675088 -0.0597927 0.0720226 0.731774	0.742176 -0.00600567 0.0456794 0.668619	0.635428 0.0854904 -0.106863 0.759936	0.659456 0.0820217 -0.109547 0.739181	0.741209 0.078259 -0.0605595 0.663941	
0.804174 -0.0229811 -0.00223749 0.593946	0.746546 -0.014822 0.00423808 0.665155	0.742149 -0.0119065 0.00689385 0.670094	0.693423 -0.0123393 0.0346897 0.719589	0.682077 -0.0155459 0.0460351 0.729665	0.704258 -0.00941767 0.0430523 0.708575	0.755097 0.0179181 0.0213707 0.65502	0.765895 0.170685 0.1986 0.587222	0.866746 -0.121078 -0.0484424 0.481399	0.874554 0.0326128 -0.132015 0.465472	0.816573 0.238343 0.0233 0.525222	0.660719 -0.0964974 -0.227645 0.708743	0.883905 0.134157 0.0628186 0.443584	0.893128 -0.0401236 0.147801 0.422928	0.77879 -0.251324 0.0564507 0.571958	0.634767 -0.0690205 0.0740995 0.766039	0.675353 -0.0649029 0.0777315 0.730509	0.742702 -0.00666912 0.0456919 0.668028	0.634825 0.0875734 -0.109664 0.759804	0.659222 0.0839572 -0.112457 0.738736	0.741684 0.0779934 -0.0602199 0.663472	
0.803965 -0.023156 -0.00159434 0.594224	0.746178 -0.0150265 0.00483109 0.66556	0.741677 -0.0122196 0.00743819 0.670604	0.69214 -0.0126454 0.0348376 0.720811	0.680739 -0.0158105 0.0461693 0.730899	0.705021 -0.00886831 0.0431874 0.707814	0.756768 0.0183744 0.0217914 0.653062	0.765043 0.171163 0.197717 0.588491	0.86713 -0.120236 -0.0484413 0.480917	0.874731 0.0348982 -0.132668 0.464787	0.817549 0.241921 0.0252505 0.521967	0.658364 -0.0966294 -0.22746 0.710972	0.886111 0.133516 0.0609906 0.439615	0.895287 -0.0384623 0.143962 0.419828	0.784605 -0.249104 0.049907 0.565554	0.634212 -0.0727952 0.0775365 0.76581	0.675077 -0.0684534 0.0813953 0.730041	0.743168 -0.00726141 0.0456522 0.667506	0.634324 0.0877584 -0.110314 0.760107	0.659408 0.0840172 -0.113189 0.738451	0.74218 0.077997 -0.0599389 0.662942	
0.803657 -0.0231031 -0.00113792 0.594644	0.745977 -0.0152309 0.0052544 0.665777	0.741414 -0.0124411 0.00785568 0.670886	0.690682 -0.0124931 0.0348285 0.722212	0.679078 -0.015606 0.0461331 0.732449	0.705341 -0.00824903 0.0430464 0.707512	0.758672 0.0187592 0.0220522 0.650829	0.763723 0.17137 0.196303 0.590614	0.8672 -0.119964 -0.0481753 0.480887	0.874649 0.0376331 -0.133705 0.464431	0.81929 0.2467 0.0270089 0.516888	0.655322 -0.0960633 -0.227126 0.71396	0.888097 0.133938 0.0589075 0.435746	0.897341 -0.0378771 0.140922 0.416516	0.794086 -0.248772 0.0422548 0.55295	0.634775 -0.0742613 0.0786955 0.765084	0.674172 -0.0700153 0.0824958 0.730605	0.743403 -0.00797677 0.045399 0.667254	0.634141 0.0864947 -0.109459 0.760528	0.65975 0.0827051 -0.112349 0.738422	0.742415 0.0781974 -0.0593885 0.662706	
0.803306 -0.0226722 -0.0012719 0.595133	0.745627 -0.0150789 0.00525995 0.666172	0.741024 -0.0121578 0.00795389 0.671321	0.68923 -0.0118595 0.0346922 0.723615	0.677411 -0.0149102 0.045965 0.734016	0.705482 -0.00768639 0.0427326 0.707397	0.760306 0.0192466 0.0222546 0.648899	0.762233 0.171663 0.194862 0.592926	0.866699 -0.119879 -0.0481055 0.481817	0.874029 0.0401544 -0.135148 0.464969	0.821542 0.251024 0.0269994 0.511201	0.653232 -0.0957532 -0.226892 0.715989	0.889498 0.135086 0.0569079 0.432789	0.898908 -0.0376778 0.138699 0.413893	0.803228 -0.251181 0.0375331 0.538818	0.636291 -0.0736757 0.0778618 0.763965	0.672674 -0.0698039 0.081351 0.732134	0.743363 -0.00840801 0.0452482 0.667303	0.634309 0.0838239 -0.107062 0.761028	0.660229 0.080074 -0.109895 0.738654	0.742356 0.0783973 -0.059014 0.662781	
0.803043 -0.0218042 -0.00202115 0.595519	0.745014 -0.0144445 0.00473372 0.666875	0.740364 -0.0113249 0.007561 0.672069	0.688011 -0.0107098 0.0342607 0.724812	0.676079 -0.0137427 0.0454995 0.735294	0.705328 -0.00694979 0.0421765 0.707591	0.761301 0.0199237 0.0222086 0.647712	0.760682 0.172449 0.193727 0.595058	0.865476 -0.119807 -0.0485175 0.483986	0.87272 0.0419808 -0.137007 0.466718	0.822638 0.253762 0.0251701 0.508171	0.651882 -0.0956569 -0.227259 0.717115	0.889437 0.136742 0.0552255 0.432612	0.899079 -0.0381295 0.137975 0.413722	0.807779 -0.253942 0.035025 0.53083	0.638349 -0.072251 0.0762765 0.762543	0.670639 -0.0688945 0.0793213 0.734306	0.7432 -0.00864118 0.0451448 0.667488	0.634581 0.0811212 -0.104577 0.76144	0.660644 0.0774401 -0.107332 0.73894	0.742152 0.078525 -0.0588111 0.663012	
0.802929 -0.0206216 -0.00319126 0.595709	0.744166 -0.013362 0.00382072 0.66785	0.739421 -0.0100612 0.00676601 0.673134	0.687103 -0.00933417 0.0336332 0.725721	0.675216 -0.0123654 0.0448477 0.736152	0.704979 -0.00604899 0.0415382 0.707985	0.761424 0.0209342 0.0219206 0.647546	0.759636 0.173955 0.192856 0.596238	0.863576 -0.119515 -0.0494801 0.487344	0.870742 0.0430773 -0.139199 0.469655	0.821423 0.255365 0.0212718 0.509511	0.651339 -0.0955112 -0.22811 0.717357	0.888539 0.138125 0.0540993 0.434157	0.898373 -0.0388137 0.138194 0.415116	0.808303 -0.255659 0.0351967 0.529193	0.640645 -0.0701271 0.0739599 0.761043	0.668264 -0.067353 0.0764947 0.736909	0.74295 -0.00837477 0.0455868 0.66774	0.634708 0.0799273 -0.103687 0.761581	0.66075 0.0762816 -0.106398 0.739101	0.741985 0.0783926 -0.0589654 0.663202	
0.802795 -0.0192576 -0.0048364 0.595925	0.74322 -0.0119527 0.00249281 0.668936	0.738372 -0.0085052 0.00556201 0.674317	0.686458 -0.00779145 0.0327356 0.72639	0.674707 -0.0108193 0.0440351 0.736691	0.704188 -0.00461886 0.0406425 0.708834	0.760732 0.0227094 0.0212608 0.648321	0.759156 0.175932 0.192086 0.596518	0.861436 -0.118789 -0.0510652 0.491131	0.868497 0.0435278 -0.141534 0.47306	0.818248 0.256311 0.016254 0.514306	0.65074 -0.0947632 -0.229144 0.71767	0.886487 0.138885 0.0534512 0.438172	0.896422 -0.0396849 0.139289 0.418868	0.804521 -0.257824 0.0376969 0.533715	0.642563 -0.0666041 0.0700445 0.760112	0.666329 -0.0643509 0.0721201 0.739367	0.74268 -0.00772786 0.0461297 0.668011	0.63461 0.0797373 -0.103695 0.761682	0.660842 0.0760645 -0.106419 0.739038	0.741845 0.0782489 -0.0594616 0.66333	
0.80267 -0.0175755 -0.00693556 0.596124	0.742457 -0.0100971 0.000672513 0.669817	0.73748 -0.00658614 0.00382348 0.675326	0.685963 -0.00606034 0.0316027 0.726924	0.674348 -0.00912582 0.0431279 0.737097	0.703303 -0.00258764 0.0398241 0.709769	0.759186 0.0247215 0.0204002 0.650084	0.759099 0.178004 0.190983 0.59633	0.859395 -0.11759 -0.0529767 0.49478	0.866311 0.0434832 -0.143627 0.476429	0.813637 0.257093 0.0115941 0.521309	0.65004 -0.0937366 -0.230016 0.71816	0.884214 0.138928 0.0531489 0.442764	0.894154 -0.0402893 0.140423 0.423256	0.79723 -0.258445 0.0412222 0.543995	0.644378 -0.0660698 0.0694988 0.758671	0.663679 -0.0642603 0.0711752 0.741846	0.742353 -0.00739689 0.0466253 0.668344	0.63438 0.0814443 -0.105813 0.761402	0.660615 0.0776948 -0.108596 0.738755	0.741718 0.0781256 -0.0598872 0.663449	
