Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-2.55551 35.4145 7.73271	-2.70577 38.0866 9.36035	-2.91176 41.5017 9.96993	-3.09007 44.9556 10.3091	-3.30968 48.4237 10.28	-3.82965 57.5162 8.87672	-3.87504 62.2131 7.99973	-2.44701 54.7875 8.32614	3.23328 55.9868 8.53261	13.625 54.9506 9.4419	21.9683 56.1673 6.39368	-4.77784 54.6347 8.19963	-10.5171 55.4671 7.8605	-20.5575 54.0155 10.5006	-29.3915 54.5537 9.06784	0.924517 34.4688 7.98337	2.62982 18.756 8.73318	4.43942 2.31321 11.0307	-6.00132 34.3348 7.56396	-4.98461 18.5602 8.26254	-3.96593 1.97682 9.95802	
-2.50711 35.395 7.68011	-2.64657 38.0527 9.33213	-2.8463 41.4655 9.95605	-3.02299 44.9186 10.3047	-3.24903 48.3863 10.2736	-3.78647 57.4757 8.85713	-3.81072 62.1731 7.98213	-2.39896 54.7488 8.31004	3.28587 55.9261 8.51803	13.6724 54.8561 9.44698	21.9936 56.0842 6.34353	-4.72955 54.5915 8.18465	-10.467 55.4272 7.82448	-20.5151 54.0211 10.4602	-29.3353 54.6149 8.9655	0.972406 34.4417 7.9082	2.64557 18.7264 8.6766	4.42638 2.28888 11.0338	-5.95528 34.3222 7.51573	-4.95733 18.5522 8.33687	-3.95061 1.96095 9.96028	
-2.46451 35.3855 7.62941	-2.58934 38.0358 9.29447	-2.77968 41.4471 9.92966	-2.95232 44.8994 10.2875	-3.18265 48.3668 10.26	-3.73599 57.456 8.8485	-3.74868 62.1537 7.97455	-2.34631 54.7312 8.29665	3.34484 55.8761 8.51231	13.7239 54.7507 9.45886	22.0254 55.9905 6.30736	-4.67702 54.5708 8.17742	-10.416 55.3963 7.81745	-20.4685 53.9904 10.4364	-29.2648 54.6497 8.83236	1.01524 34.4268 7.82954	2.65146 18.7101 8.64784	4.40895 2.27405 11.0326	-5.91509 34.3178 7.4835	-4.93656 18.5525 8.40967	-3.93999 1.9538 9.96254	
-2.42261 35.3832 7.59221	-2.53237 38.0371 9.25253	-2.71602 41.4474 9.89517	-2.88666 44.8987 10.264	-3.11817 48.366 10.2454	-3.67941 57.4576 8.85223	-3.68747 62.1554 7.97865	-2.29148 54.7341 8.28973	3.40697 55.8408 8.51224	13.7773 54.6446 9.46835	22.0646 55.8849 6.28024	-4.62263 54.5734 8.18004	-10.3654 55.3781 7.83389	-20.4171 53.9434 10.4401	-29.1785 54.6718 8.68225	1.05784 34.4221 7.76727	2.65607 18.7035 8.62251	4.39719 2.26883 11.0288	-5.87507 34.3179 7.47546	-4.91797 18.5557 8.47448	-3.93518 1.95046 9.96391	
-2.37871 35.3909 7.56361	-2.47345 38.0548 9.20885	-2.65389 41.4642 9.857	-2.82464 44.9141 10.2385	-3.05587 48.3815 10.2319	-3.61971 57.4772 8.86671	-3.62923 62.1745 7.99089	-2.2353 54.7547 8.29054	3.47047 55.8235 8.51091	13.8321 54.5546 9.46717	22.1178 55.7709 6.26545	-4.56697 54.5952 8.1906	-10.3137 55.3793 7.86438	-20.3647 53.8935 10.4446	-29.0864 54.6782 8.52115	1.10294 34.43 7.71404	2.6667 18.7095 8.59814	4.38936 2.27562 11.0228	-5.83226 34.3258 7.48342	-4.89976 18.5644 8.51793	-3.93673 1.95399 9.96201	
-2.33681 35.4 7.53581	-2.41591 38.0728 9.16732	-2.59368 41.4815 9.82013	-2.76505 44.9301 10.2127	-2.99396 48.3977 10.2194	-3.5543 57.4986 8.88829	-3.56728 62.1962 8.014	-2.17553 54.7767 8.29624	3.53472 55.8224 8.51062	13.8894 54.4869 9.45086	22.1871 55.6522 6.26131	-4.50782 54.62 8.20661	-10.2575 55.3896 7.89761	-20.3089 53.8505 10.4449	-28.9867 54.6799 8.34976	1.14618 34.44 7.65805	2.68608 18.7194 8.58151	4.38891 2.28562 11.0209	-5.79091 34.3345 7.4946	-4.88265 18.5728 8.54656	-3.94127 1.95866 9.96185	
-2.29392 35.4113 7.50641	-2.36146 38.0891 9.13033	-2.5367 41.4974 9.78508	-2.70805 44.9456 10.1815	-2.93388 48.4134 10.2018	-3.48754 57.5209 8.91346	-3.50496 62.2188 8.04099	-2.11457 54.7999 8.30402	3.59852 55.8325 8.5061	13.9479 54.438 9.41877	22.2664 55.5358 6.25953	-4.44738 54.6465 8.22264	-10.2001 55.3986 7.92729	-20.2546 53.8274 10.4427	-28.8858 54.693 8.17652	1.19065 34.4541 7.60287	2.71615 18.7351 8.57574	4.39914 2.29947 11.0168	-5.74748 34.3433 7.49694	-4.86222 18.5812 8.56191	-3.94282 1.96444 9.96116	
-2.25382 35.4198 7.47961	-2.31219 38.1003 9.09941	-2.4843 41.5077 9.75972	-2.65416 44.9549 10.1658	-2.87598 48.4228 10.1957	-3.41905 57.5342 8.93102	-3.43996 62.2328 8.06197	-2.0523 54.8125 8.3108	3.66247 55.8386 8.4985	14.0085 54.3971 9.37536	22.3538 55.4159 6.26055	-4.38559 54.6631 8.23622	-10.1407 55.4005 7.95085	-20.2024 53.8158 10.4286	-28.7864 54.7177 8.00267	1.23144 34.4633 7.55697	2.74314 18.7451 8.56421	4.40758 2.30888 11.0135	-5.70718 34.3512 7.49245	-4.84162 18.5883 8.56216	-3.94224 1.97034 9.95971	
-2.21262 35.4215 7.45811	-2.26673 38.1017 9.07847	-2.43619 41.5086 9.74253	-2.60384 44.9552 10.1541	-2.82001 48.4234 10.1898	-3.34825 57.538 8.94161	-3.37202 62.2382 8.08134	-1.98857 54.8146 8.3133	3.72801 55.8333 8.48549	14.0708 54.3471 9.32539	22.4431 55.2861 6.25857	-4.32234 54.67 8.24462	-10.0803 55.389 7.96978	-20.1509 53.8025 10.4098	-28.6853 54.7327 7.8249	1.27318 34.4662 7.52424	2.76545 18.7476 8.55411	4.41283 2.31113 11.0136	-5.66557 34.3517 7.48179	-4.81825 18.5882 8.55585	-3.93819 1.96971 9.95999	
-2.17702 35.4178 7.44021	-2.22836 38.0971 9.06216	-2.39405 41.5035 9.72985	-2.55774 44.9495 10.1474	-2.76751 48.4181 10.185	-3.27826 57.5343 8.9412	-3.30648 62.2365 8.0919	-1.92523 54.8083 8.30985	3.7945 55.8119 8.46537	14.1328 54.2779 9.27458	22.5301 55.1257 6.24977	-4.2594 54.6686 8.24444	-10.0205 55.3648 7.97741	-20.1008 53.7767 10.3763	-28.5833 54.7196 7.63027	1.30842 34.4609 7.50239	2.7793 18.7411 8.54481	4.40946 2.30431 11.0133	-5.63042 34.3496 7.46663	-4.7978 18.5857 8.54683	-3.93377 1.96705 9.95944	
-2.14282 35.4119 7.4267	-2.19272 38.0895 9.05155	-2.35233 41.4955 9.72269	-2.50938 44.9413 10.1444	-2.71306 48.4103 10.1816	-3.20645 57.5275 8.93805	-3.23786 62.2319 8.10151	-1.86007 54.7986 8.30489	3.86461 55.7763 8.44099	14.1947 54.1745 9.22313	22.6111 54.9232 6.22545	-4.19462 54.6638 8.24287	-9.95879 55.335 7.97739	-20.047 53.7332 10.3333	-28.4759 54.6583 7.42094	1.34183 34.4521 7.48933	2.79423 18.7305 8.52866	4.40772 2.29437 11.013	-5.59707 34.3464 7.45051	-4.77815 18.5823 8.53851	-3.92903 1.96356 9.95876	
-2.10342 35.407 7.4171	-2.15387 38.0823 9.04566	-2.30784 41.4877 9.72116	-2.4589 44.9333 10.1475	-2.65667 48.4026 10.1825	-3.13282 57.5199 8.93343	-3.16813 62.2263 8.10818	-1.79259 54.7879 8.30076	3.93876 55.7288 8.41475	14.2547 54.0285 9.17503	22.681 54.6681 6.17994	-4.12746 54.6578 8.2411	-9.8942 55.3039 7.96917	-19.9855 53.6644 10.2855	-28.3561 54.5393 7.19517	1.38039 34.4445 7.48393	2.81235 18.7199 8.50712	4.40071 2.28494 11.0151	-5.55853 34.3441 7.43389	-4.75633 18.5799 8.53217	-3.92498 1.96083 9.95922	
-2.06792 35.4078 7.4136	-2.11955 38.0818 9.04431	-2.26716 41.4872 9.72101	-2.4107 44.933 10.1483	-2.60169 48.4027 10.1806	-3.05783 57.5206 8.92834	-3.09877 62.2293 8.11648	-1.72372 54.7854 8.29647	4.01621 55.6748 8.38947	14.3099 53.8355 9.12717	22.7371 54.3452 6.10974	-4.05889 54.6605 8.23716	-9.82864 55.2744 7.95489	-19.9162 53.5603 10.2333	-28.2216 54.3526 6.95057	1.415 34.4425 7.48661	2.83257 18.7146 8.478	4.39794 2.2817 11.014	-5.52388 34.3476 7.42256	-4.73762 18.5831 8.52957	-3.9232 1.96341 9.95826	
-2.02892 35.4094 7.4177	-2.08355 38.0837 9.04783	-2.22775 41.4895 9.72326	-2.36691 44.9355 10.1504	-2.54923 48.4057 10.1806	-2.97766 57.5247 8.92689	-3.02678 62.2353 8.12632	-1.65131 54.7855 8.29613	4.09851 55.6107 8.36843	14.3599 53.5888 9.07864	22.7784 53.9391 6.01467	-3.9868 54.6675 8.23553	-9.76007 55.2398 7.93819	-19.8368 53.4094 10.1735	-28.0696 54.0964 6.69047	1.45321 34.4421 7.50062	2.85738 18.7099 8.44272	4.3985 2.2802 11.0139	-5.48552 34.3512 7.41712	-4.71692 18.5864 8.53145	-3.92129 1.96572 9.9593	
-1.99492 35.4136 7.4226	-2.05318 38.0896 9.04983	-2.19469 41.4955 9.72522	-2.3287 44.9413 10.1551	-2.50017 48.4121 10.183	-2.89708 57.532 8.92507	-2.95355 62.2445 8.1367	-1.5792 54.7882 8.29677	4.18089 55.5402 8.34669	14.3972 53.2928 9.02731	22.7985 53.4396 5.90012	-3.91501 54.6778 8.23388	-9.69196 55.2037 7.92254	-19.7487 53.2058 10.1042	-27.9009 53.7647 6.41496	1.48693 34.4461 7.51468	2.88009 18.7102 8.409	4.40166 2.28335 11.01	-5.45158 34.3556 7.41502	-4.70006 18.592 8.55639	-3.92075 1.96816 9.9569	
-1.96042 35.4187 7.43469	-2.0214 38.097 9.05802	-2.16155 41.5031 9.73295	-2.29329 44.9488 10.1644	-2.45327 48.4201 10.1889	-2.81345 57.541 8.92641	-2.87624 62.2553 8.15011	-1.50514 54.7918 8.30125	4.26435 55.4689 8.33364	14.4199 52.9501 8.9729	22.7882 52.8473 5.7569	-3.84126 54.6904 8.23496	-9.62234 55.1567 7.90594	-19.6491 52.9486 10.0216	-27.711 53.3547 6.1199	1.52141 34.4517 7.53331	2.90202 18.7127 8.39089	4.40507 2.28636 11.0058	-5.41694 34.3603 7.42351	-4.68277 18.5961 8.56888	-3.92077 1.97036 9.95575	
-1.92522 35.4221 7.44929	-1.98919 38.1028 9.06842	-2.12978 41.5094 9.74066	-2.261 44.9551 10.1724	-2.40879 48.4271 10.1948	-2.72978 57.5492 8.93143	-2.79621 62.2652 8.16523	-1.43255 54.7946 8.30743	4.34534 55.3965 8.32551	14.4196 52.5572 8.90545	22.7427 52.1677 5.59535	-3.76903 54.7029 8.23941	-9.55343 55.1028 7.88259	-19.5353 52.6386 9.92663	-27.4944 52.8555 5.80496	1.55692 34.4569 7.55326	2.92142 18.7154 8.39328	4.40745 2.28682 11.0035	-5.38126 34.3622 7.43591	-4.6652 18.5974 8.58481	-3.92113 1.96949 9.95565	
-1.89372 35.4265 7.46399	-1.95752 38.1083 9.08137	-2.09712 41.5147 9.75508	-2.22702 44.9601 10.1895	-2.36302 48.4325 10.2087	-2.65189 57.5551 8.94055	-2.71343 62.2727 8.1839	-1.36354 54.7957 8.31898	4.42128 55.327 8.31033	14.3894 52.1216 8.81039	22.6545 51.4116 5.40948	-3.70026 54.712 8.24908	-9.48617 55.0443 7.84992	-19.4091 52.2931 9.81341	-27.2517 52.2733 5.46894	1.58868 34.4621 7.567	2.93603 18.7191 8.40628	4.40822 2.28711 11.0027	-5.34953 34.3658 7.4529	-4.64899 18.5988 8.57977	-3.92207 1.97058 9.95644	
-1.85762 35.4271 7.48369	-1.92178 38.1098 9.0996	-2.06129 41.5161 9.77362	-2.1922 44.9612 10.2097	-2.31671 48.4341 10.2258	-2.57315 57.557 8.95326	-2.63022 62.276 8.20502	-1.29446 54.7928 8.33321	4.4956 55.2626 8.3015	14.3261 51.6443 8.69713	22.5124 50.5785 5.19987	-3.63145 54.7173 8.26299	-9.41709 54.9813 7.81219	-19.2663 51.9146 9.67679	-26.9771 51.621 5.11178	1.625 34.4635 7.58674	2.95115 18.7192 8.43486	4.40912 2.28168 11.0044	-5.31321 34.3657 7.47365	-4.63047 18.5978 8.59999	-3.92111 1.96738 9.95868	
-1.82792 35.426 7.49879	-1.89198 38.109 9.1142	-2.02963 41.5149 9.79057	-2.15878 44.9595 10.2312	-2.2706 48.4328 10.2447	-2.49511 57.556 8.96747	-2.54859 62.2759 8.22491	-1.22596 54.787 8.34902	4.5686 55.1945 8.28955	14.2308 51.1385 8.56792	22.3106 49.6699 4.97012	-3.56318 54.7196 8.27849	-9.34664 54.915 7.76866	-19.1056 51.5094 9.51557	-26.6639 50.8915 4.73297	1.65474 34.4625 7.60163	2.96287 18.7175 8.46477	4.41151 2.27499 11.0073	-5.28347 34.3645 7.48935	-4.61498 18.5961 8.61716	-3.91939 1.96371 9.95907	
-1.78743 35.4268 7.52158	-1.85018 38.1101 9.13652	-1.98635 41.5153 9.81656	-2.11633 44.9592 10.2628	-2.21783 48.4329 10.2721	-2.41745 57.5552 8.98507	-2.46645 62.2757 8.24605	-1.15638 54.782 8.36898	4.6422 55.1215 8.28009	14.1005 50.6035 8.40915	22.0444 48.7055 4.71129	-3.49382 54.7211 8.29972	-9.27299 54.8395 7.72208	-18.9243 51.0779 9.33126	-26.3036 50.1008 4.33385	1.69473 34.4615 7.62478	2.98109 18.7159 8.50852	4.4131 2.26554 11.0096	-5.24353 34.367 7.51215	-4.59383 18.5975 8.63414	-3.91728 1.96298 9.95945	
-1.74803 35.4268 7.55138	-1.81164 38.111 9.16485	-1.94498 41.5155 9.84879	-2.07325 44.9586 10.3017	-2.16401 48.4326 10.3063	-2.33798 57.5538 9.00797	-2.38401 62.2747 8.27096	-1.08519 54.7762 8.39475	4.71698 55.0304 8.26509	13.9402 50.0485 8.26105	21.7002 47.6959 4.43613	-3.42283 54.722 8.32667	-9.19485 54.7546 7.67153	-18.7137 50.6104 9.12239	-25.8791 49.2435 3.90983	1.73386 34.4609 7.65804	2.99938 18.7139 8.54704	4.41467 2.25659 11.0116	-5.20432 34.3677 7.53958	-4.57349 18.5968 8.65346	-3.91626 1.96007 9.96053	
-1.71392 35.4304 7.58248	-1.77943 38.1149 9.19537	-1.91075 41.519 9.88173	-2.03756 44.9617 10.3381	-2.11732 48.4359 10.3369	-2.2639 57.5558 9.02555	-2.30214 62.2775 8.2935	-1.01971 54.7735 8.416	4.78443 54.9352 8.23635	13.7333 49.4775 8.09331	21.2719 46.6583 4.14312	-3.35752 54.7263 8.34859	-9.12022 54.6707 7.61727	-18.4747 50.1195 8.90889	-25.3854 48.334 3.48343	1.76793 34.4648 7.69291	3.01605 18.7163 8.58047	4.41475 2.25274 11.0123	-5.17012 34.371 7.56731	-4.55684 18.5985 8.66915	-3.91809 1.95985 9.95998	
-1.68052 35.4343 7.61728	-1.75089 38.1194 9.22887	-1.8808 41.5229 9.91885	-2.00472 44.9648 10.3818	-2.07367 48.4393 10.3735	-2.1882 57.5567 9.04241	-2.21941 62.2799 8.3194	-0.953236 54.7689 8.43954	4.85058 54.8354 8.19896	13.4853 48.8978 7.92705	20.7492 45.6062 3.83026	-3.29116 54.7295 8.37091	-9.04253 54.6155 7.56139	-18.1818 49.6003 8.66099	-24.8055 47.3708 3.0451	1.80151 34.4704 7.73599	3.03423 18.7204 8.61882	4.41433 2.24941 11.0109	-5.13619 34.3733 7.59474	-4.54054 18.5999 8.6926	-3.9195 1.95882 9.96074	
-1.64812 35.4375 7.66037	-1.722 38.1226 9.27191	-1.84992 41.5261 9.96193	-1.97131 44.9681 10.4251	-2.02965 48.4427 10.4079	-2.1133 57.5575 9.0566	-2.13866 62.282 8.34184	-0.886945 54.7643 8.46094	4.91396 54.7346 8.15246	13.1915 48.3145 7.76324	20.1222 44.5479 3.50162	-3.22492 54.7324 8.39044	-8.96377 54.5666 7.50459	-17.8442 49.0711 8.41299	-24.1378 46.379 2.62275	1.83398 34.4746 7.78496	3.05324 18.7225 8.64928	4.4158 2.24618 11.0143	-5.10344 34.3755 7.63196	-4.5238 18.5999 8.70715	-3.9204 1.95714 9.96137	
-1.61672 35.439 7.70347	-1.69345 38.1249 9.31343	-1.81994 41.5283 10.0044	-1.93822 44.9699 10.4716	-1.98506 48.4446 10.4448	-2.03648 57.5559 9.06857	-2.05897 62.2819 8.36395	-0.819262 54.757 8.48145	4.97586 54.6215 8.10099	12.8713 47.7424 7.624	19.3909 43.5102 3.15551	-3.15728 54.7329 8.40929	-8.8822 54.5225 7.44615	-17.4595 48.5375 8.15153	-23.369 45.3767 2.19585	1.86484 34.4752 7.8363	3.07216 18.721 8.67874	4.41679 2.23885 11.0131	-5.07226 34.3779 7.66795	-4.5063 18.6001 8.71727	-3.91856 1.95604 9.96186	
-1.58532 35.44 7.75347	-1.6663 38.1266 9.36219	-1.79146 41.5298 10.054	-1.90738 44.9712 10.5233	-1.94194 48.4459 10.485	-1.95578 57.5527 9.07834	-1.97135 62.2806 8.38586	-0.749361 54.747 8.50149	5.0363 54.5012 8.0408	12.5212 47.1831 7.48474	18.557 42.4932 2.79896	-3.08741 54.732 8.42762	-8.7952 54.4697 7.37937	-17.0239 47.9955 7.89134	-22.4939 44.3612 1.78782	1.89628 34.4774 7.89389	3.08966 18.7203 8.69968	4.41862 2.23432 11.0162	-5.04042 34.3777 7.71121	-4.48907 18.5977 8.73457	-3.9176 1.95181 9.96238	
-1.55582 35.4414 7.80406	-1.64007 38.1283 9.41213	-1.76442 41.5319 10.1022	-1.87871 44.9735 10.5699	-1.90102 48.4482 10.5197	-1.87754 57.5509 9.08698	-1.8857 62.2806 8.40655	-0.682113 54.7388 8.5188	5.09116 54.3805 7.98257	12.1458 46.653 7.34527	17.6189 41.5207 2.4374	-3.02016 54.733 8.44374	-8.70836 54.407 7.3103	-16.5468 47.4545 7.64329	-21.5086 43.3526 1.40333	1.9254 34.4786 7.95217	3.10617 18.7189 8.72579	4.42016 2.2285 11.0192	-5.01089 34.3794 7.75453	-4.47381 18.5973 8.75384	-3.91806 1.94961 9.96404	
-1.52702 35.4438 7.85746	-1.61417 38.1313 9.46433	-1.73728 41.5351 10.1538	-1.84973 44.9768 10.6209	-1.86141 48.4514 10.5568	-1.80096 57.5485 9.0902	-1.79551 62.2799 8.42208	-0.615687 54.7296 8.53401	5.14195 54.2582 7.92253	11.7531 46.1557 7.1944	16.5923 40.6153 2.06916	-2.95364 54.7326 8.456	-8.61855 54.3504 7.22748	-16.014 46.9229 7.39049	-20.4121 42.3604 1.04833	1.95366 34.4803 8.01347	3.1225 18.7181 8.75278	4.42137 2.22279 11.0197	-4.98221 34.3825 7.80084	-4.45923 18.5982 8.77203	-3.91922 1.94867 9.96385	
-1.50102 35.4464 7.90736	-1.5924 38.1343 9.51321	-1.71493 41.5381 10.203	-1.82577 44.9798 10.6708	-1.82617 48.4541 10.5924	-1.72784 57.5451 9.09043	-1.70808 62.2783 8.43534	-0.552159 54.7196 8.5478	5.18774 54.1435 7.86351	11.3331 45.6921 7.02941	15.4732 39.7926 1.69671	-2.88991 54.7312 8.46475	-8.52658 54.2853 7.13216	-15.45 46.4142 7.15179	-19.225 41.4158 0.737135	1.97944 34.4835 8.07189	3.13482 18.7192 8.78788	4.42153 2.21858 11.0225	-4.9559 34.3845 7.8429	-4.44623 18.5986 8.79428	-3.9201 1.94711 9.96502	
-1.47942 35.4503 7.96006	-1.57406 38.1401 9.56257	-1.6954 41.5441 10.2515	-1.80454 44.9857 10.7203	-1.7928 48.4596 10.6264	-1.65736 57.5435 9.08501	-1.62019 62.2791 8.44809	-0.490095 54.7115 8.55839	5.22944 54.0327 7.80164	10.9037 45.2675 6.87293	14.281 39.0701 1.34399	-2.82753 54.731 8.46801	-8.43095 54.2167 7.02452	-14.8502 45.9302 6.90332	-17.9711 40.5275 0.464885	1.99989 34.4854 8.13651	3.14617 18.7189 8.81824	4.42124 2.21338 11.0234	-4.93476 34.3906 7.88604	-4.43483 18.6033 8.81947	-3.91865 1.94977 9.9661	
