Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.810529 -0.0278752 0.00882811 0.584968	0.752757 -0.019463 0.0173878 0.657781	0.746013 -0.015619 0.0213152 0.665407	0.700026 -0.0241093 0.0510993 0.711878	0.690389 -0.0280932 0.0623664 0.720197	0.713206 -0.0284673 0.0578051 0.697987	0.765655 -0.0043709 0.034276 0.642323	0.789087 0.165945 0.226147 0.546499	0.883286 -0.0886781 -0.0398931 0.458641	0.883511 0.086401 -0.129131 0.441891	0.810462 0.299993 0.0287342 0.502323	0.690257 -0.10851 -0.2129 0.682968	0.886638 0.110737 0.0952091 0.4388	0.890904 -0.0684132 0.180854 0.410976	0.807318 -0.290423 0.0937856 0.505071	0.650516 -0.0563994 0.0813443 0.753015	0.658791 -0.0554977 0.0819621 0.745786	0.734276 0.00553032 0.0310025 0.67812	0.653123 0.0775136 -0.0650866 0.750457	0.659724 0.0769359 -0.0657685 0.744661	0.734354 0.0908244 -0.0728081 0.668711	
0.809677 -0.0262522 0.00576599 0.586261	0.752161 -0.0169652 0.0152142 0.658585	0.745589 -0.0127313 0.0193199 0.666004	0.700287 -0.0212141 0.0502229 0.711776	0.690746 -0.0252776 0.0613028 0.720051	0.713712 -0.0286911 0.0564668 0.697569	0.765848 -0.00419568 0.0333466 0.642143	0.788907 0.166511 0.226321 0.546515	0.88525 -0.08717 -0.0388493 0.455219	0.885012 0.0895612 -0.128078 0.438554	0.813068 0.303535 0.0335365 0.495644	0.690479 -0.108957 -0.213582 0.682459	0.888228 0.109751 0.0943541 0.436009	0.892503 -0.0665705 0.178027 0.409039	0.807816 -0.289591 0.0910105 0.505259	0.642365 -0.0548646 0.0770536 0.760539	0.666006 -0.0524099 0.0787438 0.739925	0.735748 0.00503283 0.0304526 0.676551	0.651108 0.084733 -0.0742373 0.750578	0.65992 0.0838511 -0.0752319 0.742843	0.73655 0.0906886 -0.0722938 0.666366	
0.809236 -0.0257572 0.00335494 0.586909	0.751558 -0.0161403 0.0134652 0.659332	0.745108 -0.0113737 0.0178569 0.666607	0.700291 -0.0189754 0.049776 0.711867	0.690829 -0.0231168 0.0608529 0.720082	0.714499 -0.0290953 0.0552013 0.696848	0.766567 -0.00414387 0.0329407 0.641305	0.788772 0.166896 0.22669 0.546439	0.88722 -0.0855576 -0.0374941 0.45179	0.886459 0.0931195 -0.126851 0.435234	0.817996 0.306909 0.0387453 0.484962	0.689863 -0.108789 -0.214444 0.682838	0.889393 0.109077 0.092538 0.434189	0.893563 -0.0667964 0.175587 0.40774	0.812508 -0.287852 0.088314 0.499171	0.635674 -0.0522338 0.0722079 0.766796	0.671904 -0.0486917 0.0746423 0.735257	0.737377 0.00468031 0.0300262 0.674797	0.648745 0.0842872 -0.0742283 0.752672	0.662143 0.082942 -0.0757284 0.740914	0.73875 0.0899451 -0.0721547 0.664042	
0.809062 -0.0263941 0.00207795 0.587126	0.751205 -0.0166068 0.012554 0.659741	0.744755 -0.0114279 0.0171734 0.667019	0.700037 -0.0178497 0.0499235 0.712136	0.690565 -0.0219094 0.0612333 0.72034	0.715513 -0.0293549 0.0547573 0.695831	0.76769 -0.00439423 0.0323308 0.63999	0.788457 0.167242 0.227329 0.546523	0.888976 -0.0843313 -0.0361257 0.448669	0.887726 0.0966082 -0.125831 0.432176	0.822544 0.310587 0.0432031 0.474437	0.688674 -0.107716 -0.215457 0.683889	0.890825 0.108842 0.0903651 0.431762	0.894864 -0.0680752 0.17333 0.405636	0.816116 -0.28741 0.081282 0.494716	0.630026 -0.0472428 0.0650701 0.772399	0.677137 -0.0430774 0.0678995 0.731451	0.738714 0.0035936 0.0294462 0.673366	0.646402 0.0838617 -0.074257 0.75473	0.664008 0.0820885 -0.0762126 0.739288	0.74056 0.0895735 -0.0721014 0.662079	
0.808566 -0.027799 0.00194457 0.587745	0.751065 -0.0179024 0.0122442 0.659872	0.744655 -0.0125677 0.0168858 0.667118	0.699466 -0.0174841 0.0500276 0.712698	0.689883 -0.0213905 0.0616623 0.720973	0.716335 -0.0292652 0.0545223 0.695008	0.769103 -0.00455815 0.0321869 0.638297	0.788192 0.167601 0.227681 0.546648	0.890044 -0.0835744 -0.0351317 0.446769	0.888417 0.09939 -0.125359 0.430259	0.826636 0.314866 0.0449169 0.464236	0.687142 -0.10602 -0.215725 0.685608	0.891852 0.109501 0.0880011 0.42996	0.895806 -0.0701597 0.171799 0.40385	0.82085 -0.288992 0.0786178 0.48632	0.626313 -0.0447925 0.0612874 0.775867	0.680632 -0.0402563 0.0643579 0.728682	0.739828 0.00280547 0.028628 0.672181	0.644472 0.0816417 -0.072288 0.756813	0.666021 0.0795239 -0.0746114 0.73792	0.74152 0.0891564 -0.0719822 0.661073	
0.807548 -0.0294067 0.00279441 0.589062	0.750613 -0.0194715 0.0127051 0.660333	0.744245 -0.0142461 0.0172232 0.667533	0.698754 -0.0179649 0.050213 0.713372	0.689195 -0.0216341 0.0621155 0.721585	0.716851 -0.0288045 0.0547249 0.694478	0.770339 -0.00452194 0.0323385 0.636798	0.787921 0.16762 0.227401 0.547151	0.890277 -0.0832763 -0.0345765 0.446404	0.888391 0.101436 -0.125566 0.429773	0.827943 0.318542 0.045965 0.459269	0.686017 -0.104022 -0.215679 0.687054	0.89232 0.110984 0.0858771 0.429037	0.89629 -0.0722268 0.171075 0.402717	0.822287 -0.291897 0.0749634 0.482721	0.625101 -0.0426011 0.0581671 0.777207	0.682256 -0.038066 0.0612311 0.72755	0.740607 0.0025221 0.0282286 0.671341	0.643121 0.0780515 -0.0688931 0.758655	0.66805 0.0757119 -0.0714562 0.736798	0.741613 0.0888992 -0.0715172 0.661054	
0.806451 -0.0306943 0.00402864 0.59049	0.750023 -0.0208991 0.0134697 0.660944	0.743725 -0.0158601 0.0178225 0.668059	0.698182 -0.0185975 0.0500424 0.713927	0.688734 -0.0220071 0.0619232 0.722029	0.717001 -0.0280844 0.0548584 0.694343	0.77119 -0.00421146 0.0330784 0.635731	0.787742 0.167911 0.226631 0.547638	0.889952 -0.0831832 -0.0347229 0.447057	0.887943 0.102429 -0.126313 0.430245	0.828125 0.320818 0.0451632 0.457434	0.685714 -0.102604 -0.215696 0.687564	0.89212 0.11306 0.0844572 0.429194	0.896232 -0.0736711 0.171297 0.402489	0.823985 -0.294141 0.0751459 0.478417	0.626118 -0.0404687 0.0552962 0.776712	0.682055 -0.0362517 0.0581481 0.728083	0.740873 0.00242416 0.0281353 0.671052	0.642176 0.0749235 -0.0662692 0.760003	0.669709 0.0724341 -0.0689815 0.735857	0.741153 0.0888064 -0.0703357 0.661709	
0.805546 -0.0312759 0.00523673 0.591685	0.749305 -0.02191 0.0141675 0.661711	0.74303 -0.0170671 0.0183801 0.668788	0.697834 -0.0192745 0.0497347 0.71427	0.688575 -0.0224429 0.0615519 0.7222	0.717052 -0.0269062 0.0551267 0.694316	0.771238 -0.00364039 0.0339732 0.635629	0.78779 0.168548 0.225634 0.547784	0.889227 -0.0828922 -0.0354452 0.448495	0.887172 0.102576 -0.127323 0.431501	0.826855 0.320802 0.0441939 0.459829	0.685724 -0.10152 -0.215516 0.687771	0.891936 0.114664 0.0838651 0.429266	0.896212 -0.0741714 0.171679 0.40228	0.824021 -0.29472 0.074339 0.478124	0.628083 -0.0392456 0.0534226 0.775318	0.681082 -0.0353892 0.0560518 0.7292	0.74053 0.00258507 0.0283866 0.671418	0.641631 0.0726807 -0.0645025 0.760833	0.670985 0.0700942 -0.0673042 0.735075	0.740377 0.0888148 -0.0697726 0.662636	
0.804995 -0.0318523 0.00584834 0.592397	0.748492 -0.0227248 0.0144616 0.662596	0.742227 -0.0179768 0.0186117 0.669649	0.697706 -0.0196528 0.0492726 0.714417	0.688701 -0.0226126 0.0610017 0.722121	0.717241 -0.0260126 0.0550223 0.694162	0.770708 -0.00292629 0.0350037 0.63622	0.787956 0.169849 0.224895 0.547448	0.888382 -0.0823673 -0.0365505 0.450174	0.886349 0.101942 -0.128276 0.433056	0.825825 0.319203 0.0410388 0.463075	0.686398 -0.101268 -0.215953 0.686999	0.891283 0.115567 0.0835502 0.430439	0.895702 -0.0738952 0.171951 0.403349	0.823508 -0.293736 0.0773586 0.479134	0.62959 -0.0385673 0.0522042 0.774211	0.680265 -0.0349667 0.0546813 0.730087	0.740281 0.00275498 0.0285412 0.671686	0.640961 0.0716017 -0.0638928 0.761551	0.672079 0.0688824 -0.0668155 0.734234	0.739624 0.0891675 -0.0688618 0.663524	
0.804973 -0.0321392 0.00559565 0.592414	0.747941 -0.0228919 0.0140712 0.663221	0.741611 -0.0182264 0.0181641 0.670337	0.697683 -0.0197595 0.0486598 0.714479	0.688876 -0.0226645 0.0604366 0.722	0.717394 -0.0249737 0.0551749 0.69403	0.769934 -0.00246074 0.0361578 0.637093	0.788139 0.171474 0.224185 0.546968	0.887748 -0.0814706 -0.0378379 0.45148	0.88575 0.100903 -0.128928 0.434331	0.824423 0.317243 0.0383542 0.467132	0.686777 -0.101453 -0.216692 0.68636	0.890563 0.115407 0.0836232 0.431957	0.895031 -0.0730809 0.17197 0.404976	0.821731 -0.290489 0.0800365 0.483703	0.630444 -0.0414148 0.0550311 0.773173	0.679398 -0.0377478 0.0576083 0.73053	0.740088 0.00314583 0.0286088 0.671894	0.640356 0.0739988 -0.0667706 0.761584	0.672412 0.0710688 -0.069881 0.733436	0.738863 0.089106 -0.0689129 0.664374	
0.805299 -0.0314562 0.00500359 0.592012	0.747568 -0.0225563 0.0133293 0.663669	0.741127 -0.0178902 0.017419 0.670901	0.697709 -0.0194391 0.0480128 0.714506	0.689096 -0.0223389 0.0598368 0.72185	0.717657 -0.0241938 0.0549963 0.6938	0.769015 -0.00209125 0.037034 0.638154	0.788814 0.172931 0.223456 0.545833	0.887327 -0.0802839 -0.0391614 0.452407	0.885316 0.100048 -0.129463 0.435252	0.82233 0.315665 0.0365774 0.472007	0.687176 -0.101965 -0.21714 0.685742	0.890316 0.114797 0.0838157 0.432589	0.894815 -0.0717496 0.17144 0.405915	0.818533 -0.289504 0.0805104 0.489601	0.63086 -0.0473998 0.0610647 0.772036	0.678109 -0.0434705 0.0639215 0.730885	0.740067 0.00320891 0.0290885 0.671896	0.639619 0.0756379 -0.068765 0.761864	0.672969 0.072495 -0.0720708 0.732573	0.738664 0.0891402 -0.0689596 0.664586	
0.805616 -0.030675 0.00346396 0.591633	0.74747 -0.0217253 0.0120561 0.663831	0.740993 -0.0169844 0.0162293 0.671101	0.697769 -0.0187793 0.0472278 0.714518	0.689253 -0.0217616 0.0591182 0.721777	0.717769 -0.0236304 0.054545 0.693739	0.768232 -0.00157724 0.0373504 0.63908	0.789504 0.174145 0.22245 0.54486	0.88756 -0.0790709 -0.0403301 0.452059	0.885486 0.0996506 -0.129737 0.434917	0.821044 0.315498 0.0353591 0.474445	0.687223 -0.102646 -0.217518 0.685473	0.890336 0.113655 0.0841604 0.432782	0.89479 -0.0704821 0.170732 0.40649	0.816255 -0.288837 0.0810623 0.49369	0.630517 -0.0476667 0.0611152 0.772296	0.678089 -0.0437069 0.064007 0.730881	0.740279 0.00374121 0.029165 0.671657	0.639167 0.0777907 -0.0712783 0.761797	0.673188 0.0744648 -0.0747461 0.731906	0.738774 0.0891138 -0.0689325 0.664469	
0.805815 -0.0295179 0.00147396 0.591429	0.747628 -0.0203662 0.0102837 0.663726	0.74112 -0.0155664 0.0145014 0.671035	0.697682 -0.0177603 0.0462072 0.714695	0.689167 -0.0208383 0.0582161 0.721959	0.717825 -0.0230809 0.0539427 0.693747	0.767819 -0.00108371 0.037195 0.639585	0.789696 0.174584 0.221137 0.544977	0.887835 -0.0781702 -0.0411817 0.451601	0.885636 0.100051 -0.130216 0.434376	0.820665 0.315398 0.0363738 0.475089	0.686799 -0.103177 -0.217483 0.68583	0.890121 0.112854 0.0840991 0.433447	0.894517 -0.0699333 0.170221 0.407399	0.814297 -0.289409 0.0796231 0.496812	0.629999 -0.0460827 0.0592553 0.772959	0.678401 -0.0421768 0.062096 0.730847	0.740421 0.00357386 0.0290423 0.671506	0.639331 0.0819203 -0.0756686 0.760801	0.672519 0.0784757 -0.0792353 0.731629	0.739073 0.0892414 -0.0696403 0.664046	
0.805882 -0.0281307 -0.000752757 0.591407	0.74793 -0.0187165 0.00844938 0.66346	0.741444 -0.0138285 0.0127497 0.670751	0.697654 -0.016522 0.0451597 0.714819	0.689046 -0.0197058 0.0572395 0.722185	0.717827 -0.0228371 0.0530603 0.693821	0.767739 -0.000721525 0.0366803 0.639712	0.789598 0.174612 0.21975 0.54567	0.888198 -0.0777056 -0.0419077 0.450898	0.885849 0.101023 -0.131005 0.433478	0.821914 0.315462 0.0372218 0.472817	0.686251 -0.103036 -0.217328 0.686448	0.890303 0.112351 0.083899 0.433242	0.894626 -0.0700456 0.169793 0.407318	0.814575 -0.290473 0.0797098 0.495721	0.629237 -0.0432319 0.0559814 0.773988	0.678972 -0.0394409 0.0587139 0.730749	0.74049 0.00340462 0.028961 0.671434	0.639771 0.0838742 -0.0779576 0.759988	0.67197 0.0804321 -0.0815043 0.731672	0.739669 0.0893625 -0.0695452 0.663376	
0.805894 -0.0268178 -0.00273656 0.591445	0.74821 -0.0172539 0.00684333 0.663202	0.741833 -0.0122668 0.0112311 0.670379	0.697701 -0.0153533 0.0441438 0.714863	0.688957 -0.0186743 0.0562276 0.722377	0.71771 -0.0227011 0.0519716 0.694029	0.767658 -0.000505995 0.0356649 0.639866	0.789356 0.17455 0.218432 0.546568	0.888149 -0.0776476 -0.0426857 0.450933	0.885662 0.102173 -0.132314 0.433193	0.823393 0.315905 0.0375444 0.469913	0.685581 -0.102434 -0.217588 0.687126	0.890173 0.11238 0.0836296 0.433554	0.894429 -0.0709436 0.170027 0.407497	0.814883 -0.290742 0.0790175 0.495168	0.628525 -0.0401655 0.0524328 0.77498	0.679453 -0.0365309 0.0550269 0.73074	0.740547 0.00309327 0.0290275 0.67137	0.640365 0.0837093 -0.0780488 0.759496	0.671718 0.0803552 -0.0814978 0.731913	0.740117 0.0888551 -0.0695432 0.662944	
0.806078 -0.0258924 -0.00452002 0.591226	0.748357 -0.0160354 0.00536755 0.66308	0.741989 -0.0109697 0.00981956 0.670251	0.697751 -0.0143026 0.0430594 0.714902	0.688977 -0.017722 0.0551172 0.722467	0.71762 -0.022634 0.0507641 0.694213	0.767367 -0.000491454 0.0346055 0.640274	0.789254 0.174735 0.217426 0.547057	0.887881 -0.0779342 -0.0436138 0.451323	0.885284 0.103337 -0.134035 0.433162	0.824711 0.316317 0.0349396 0.46752	0.685049 -0.101759 -0.218295 0.687532	0.889915 0.112913 0.0833889 0.433991	0.894169 -0.0718294 0.170546 0.407696	0.814582 -0.293366 0.0793855 0.494055	0.628365 -0.0378345 0.0499264 0.775392	0.67946 -0.0343646 0.0523752 0.731034	0.740775 0.00324703 0.0288408 0.671125	0.640974 0.0827598 -0.0771006 0.759183	0.671589 0.0795261 -0.0804319 0.732239	0.740316 0.0890908 -0.0695462 0.66269	
0.806399 -0.0250161 -0.00543658 0.590818	0.748422 -0.015435 0.00445087 0.663028	0.742016 -0.0103511 0.00892005 0.670243	0.697897 -0.0136402 0.0420483 0.714833	0.689134 -0.0170459 0.0540449 0.722415	0.717638 -0.0224973 0.0494225 0.694296	0.766879 -0.000418368 0.0334031 0.640922	0.789387 0.175125 0.216667 0.547042	0.88724 -0.0783358 -0.0448096 0.452394	0.884572 0.104229 -0.136117 0.433752	0.824409 0.31656 0.0311695 0.468153	0.684944 -0.10135 -0.219116 0.687436	0.889114 0.113665 0.083128 0.435484	0.893325 -0.0735752 0.171807 0.408704	0.814163 -0.29486 0.0811974 0.493563	0.628646 -0.0360649 0.0478071 0.775383	0.678964 -0.0327958 0.0501062 0.731725	0.740797 0.0036512 0.0295543 0.671069	0.641097 0.0790441 -0.0732942 0.759852	0.672404 0.0759003 -0.0765451 0.732293	0.740405 0.0890905 -0.0690112 0.662647	
0.806691 -0.0249528 -0.00583706 0.590417	0.748403 -0.0153031 0.00404134 0.663055	0.741991 -0.0102039 0.0085342 0.670277	0.698104 -0.0133141 0.0412266 0.714684	0.689422 -0.0166541 0.0531051 0.722219	0.71726 -0.0224261 0.0480573 0.694784	0.766157 -0.000311582 0.0321386 0.64185	0.789818 0.175821 0.21555 0.546637	0.886439 -0.0784433 -0.0463313 0.45379	0.883727 0.104661 -0.138236 0.434699	0.823561 0.31658 0.0261889 0.469935	0.684804 -0.100858 -0.219773 0.687438	0.887988 0.114127 0.082904 0.437698	0.892122 -0.0752753 0.173147 0.410455	0.813116 -0.297283 0.0855299 0.493103	0.62895 -0.0317819 0.0430284 0.775603	0.679013 -0.0288577 0.0450418 0.732175	0.740778 0.00382949 0.0295842 0.671087	0.641042 0.0780105 -0.0722083 0.760108	0.672726 0.0748755 -0.0754542 0.732216	0.740224 0.0891016 -0.0690806 0.66284	
0.807133 -0.0247767 -0.00554921 0.589823	0.748291 -0.0154114 0.00405454 0.663179	0.741766 -0.0103233 0.00853159 0.670525	0.69815 -0.0132855 0.0406402 0.714674	0.689597 -0.0165729 0.0523043 0.722112	0.717147 -0.0223849 0.0469192 0.694981	0.765406 -8.52638e-05 0.0312748 0.642788	0.790379 0.176137 0.214463 0.546153	0.885451 -0.0782585 -0.0482464 0.455548	0.882761 0.104317 -0.14031 0.436078	0.822192 0.317123 0.0222651 0.472163	0.684845 -0.100279 -0.220558 0.68723	0.88662 0.114196 0.0826895 0.440485	0.890681 -0.0763043 0.174166 0.412954	0.81025 -0.299823 0.0896478 0.495544	0.630915 -0.0365252 0.0480573 0.7735	0.676759 -0.0335369 0.0501884 0.733726	0.74066 0.00382599 0.0296739 0.671213	0.640838 0.079678 -0.0742289 0.759913	0.67257 0.0764497 -0.0775497 0.731977	0.739762 0.0890183 -0.0693003 0.663344	
