Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.728208 -0.0474625 0.0236593 0.683301	0.735898 -0.0332276 0.0312398 0.675555	0.733471 -0.0326271 0.0306544 0.678244	0.732435 -0.0198936 0.0296198 0.679901	0.736274 -0.0196036 0.0274742 0.675841	0.744735 -0.0060761 0.0373347 0.666287	0.741112 -0.0111167 0.0556991 0.668975	0.747524 0.0173671 0.0521055 0.66196	0.817969 0.106966 -0.0810859 0.559384	0.819309 0.0961625 -0.0736968 0.560405	0.813982 0.227829 0.0810385 0.528166	0.760989 -0.0483793 0.031755 0.646179	0.764966 0.148949 -0.0607405 0.62366	0.777345 0.0556229 0.0149035 0.626434	0.763744 -0.0425111 -0.103788 0.635701	0.676941 0.093471 0.0251864 0.729643	0.675967 0.0934373 0.0253111 0.730546	0.683999 0.120704 -0.0641078 0.716565	0.681376 0.0372709 -0.0414359 0.729809	0.63758 0.0396279 -0.0391879 0.768366	0.716719 0.0777871 -0.0136794 0.692875	
0.727681 -0.0540912 0.0258917 0.683289	0.734393 -0.0404232 0.0333509 0.676698	0.732299 -0.0390655 0.0332874 0.679046	0.729795 -0.0195175 0.0340959 0.682536	0.733364 -0.0183974 0.0324226 0.678813	0.746289 -0.0119493 0.0356526 0.664559	0.744177 -0.0146857 0.0508802 0.66588	0.743737 0.0156201 0.0521018 0.666255	0.81586 0.105025 -0.0819902 0.56269	0.817237 0.0937089 -0.0741845 0.563772	0.811937 0.227931 0.0824694 0.531041	0.757506 -0.0525895 0.0326373 0.649887	0.762492 0.147466 -0.0623416 0.626876	0.774154 0.0618545 0.00767865 0.629922	0.7598 -0.0359119 -0.11123 0.639564	0.680137 0.0933376 0.0217162 0.726794	0.674032 0.0931527 0.0224964 0.73246	0.686681 0.117776 -0.0671814 0.714202	0.677883 0.0349101 -0.0415864 0.733162	0.64091 0.036918 -0.0398146 0.765693	0.717057 0.0772504 -0.0143292 0.692572	
0.729375 -0.058657 0.0277489 0.68103	0.733459 -0.0463337 0.0343512 0.677282	0.731801 -0.0441752 0.0349855 0.679184	0.727146 -0.0196022 0.0381816 0.68514	0.730489 -0.0177728 0.037364 0.68167	0.747067 -0.0173283 0.0350978 0.663596	0.746472 -0.0179407 0.0470843 0.663507	0.738775 0.0144822 0.0536492 0.671657	0.812934 0.102953 -0.0828293 0.567167	0.814332 0.0912343 -0.0746519 0.568302	0.810095 0.226894 0.0824847 0.534286	0.752316 -0.0565094 0.0330778 0.655541	0.762195 0.1457 -0.0639127 0.627492	0.77314 0.0665151 0.00098089 0.630738	0.759672 -0.0308855 -0.118709 0.638634	0.681757 0.093853 0.0175641 0.725321	0.672549 0.0936239 0.0187471 0.733867	0.688876 0.114802 -0.0697124 0.712327	0.674311 0.0301925 -0.0388502 0.736807	0.644283 0.0317231 -0.0376107 0.763203	0.71708 0.0761509 -0.0150871 0.692654	
0.732612 -0.0600629 0.029752 0.677338	0.732802 -0.0492459 0.0353216 0.677737	0.731387 -0.046443 0.0366131 0.679393	0.724732 -0.0205799 0.0413282 0.687482	0.728101 -0.0184357 0.0411135 0.683987	0.746878 -0.0213388 0.0358465 0.663651	0.748125 -0.0206931 0.0445506 0.661737	0.7339 0.0139701 0.0560611 0.676796	0.810156 0.100619 -0.0837951 0.571404	0.811547 0.088702 -0.0753887 0.572573	0.807945 0.224544 0.0804884 0.538819	0.746867 -0.0600992 0.0329741 0.66143	0.764443 0.143776 -0.0652031 0.625063	0.774729 0.0695679 -0.00476848 0.628436	0.762671 -0.0256267 -0.124038 0.634263	0.681738 0.094223 0.0136389 0.725376	0.672055 0.0940337 0.0148877 0.734356	0.689962 0.112861 -0.0710967 0.711449	0.671038 0.0243815 -0.0347369 0.740207	0.647181 0.0254729 -0.0339447 0.761154	0.717072 0.0749078 -0.0170135 0.692754	
0.735746 -0.0589799 0.0314444 0.673952	0.73261 -0.0491388 0.0364142 0.677896	0.731226 -0.0460603 0.0380523 0.679514	0.722763 -0.0217826 0.043496 0.689381	0.726165 -0.0199465 0.0435614 0.685849	0.745572 -0.0238234 0.0371689 0.664961	0.748802 -0.0229594 0.0430412 0.660996	0.730047 0.0137673 0.0582298 0.680773	0.806942 0.0982875 -0.0845506 0.576225	0.808311 0.0863144 -0.0759993 0.577415	0.805563 0.221926 0.0767837 0.543987	0.742455 -0.063099 0.0326431 0.666118	0.767183 0.141797 -0.0658686 0.622082	0.776937 0.0710191 -0.00868365 0.625499	0.76496 -0.0208765 -0.126263 0.631235	0.680992 0.0917379 0.0130544 0.726405	0.672826 0.0915861 0.0140795 0.733975	0.690255 0.112257 -0.0716732 0.711202	0.668703 0.0187678 -0.0310574 0.742644	0.649313 0.0195631 -0.0305627 0.759655	0.717109 0.0737621 -0.0184315 0.692801	
0.737473 -0.0566087 0.0321538 0.672232	0.732546 -0.0469932 0.0371355 0.678078	0.73111 -0.0438735 0.0388986 0.679736	0.721338 -0.0228969 0.0447053 0.69076	0.724707 -0.0215849 0.0447908 0.687261	0.743552 -0.0252633 0.0389562 0.667064	0.748795 -0.0250923 0.0425287 0.66096	0.727726 0.013163 0.0595407 0.683152	0.803982 0.0961378 -0.0852364 0.580607	0.805359 0.0838245 -0.0763423 0.581843	0.803347 0.220242 0.0741291 0.548299	0.74 -0.0653084 0.0325965 0.668634	0.768495 0.139997 -0.0659982 0.620855	0.77794 0.0706561 -0.0101674 0.62427	0.76652 -0.0185675 -0.12456 0.629752	0.680205 0.0893817 0.0127446 0.72744	0.673637 0.0892635 0.0135477 0.733527	0.690064 0.112612 -0.0719431 0.711305	0.667615 0.0144268 -0.0287526 0.743812	0.650502 0.0150779 -0.0284166 0.758823	0.717035 0.0731984 -0.0194844 0.692909	
0.737499 -0.0537204 0.0316816 0.672462	0.73287 -0.0437725 0.0370897 0.677945	0.731422 -0.0407239 0.0388542 0.679598	0.720357 -0.0233211 0.0449785 0.69175	0.723368 -0.0227537 0.0449749 0.68862	0.741415 -0.0258693 0.0404529 0.669327	0.74846 -0.0271694 0.0424884 0.66126	0.726343 0.0118322 0.0599836 0.684608	0.801535 0.0941108 -0.0855734 0.584261	0.802912 0.0815402 -0.0764082 0.585531	0.801117 0.218808 0.0738973 0.552153	0.738987 -0.0666196 0.0328824 0.669611	0.767317 0.138429 -0.0655011 0.622713	0.776646 0.0689854 -0.00933338 0.626079	0.765758 -0.0197709 -0.122339 0.631076	0.679591 0.0892684 0.0103177 0.728066	0.673748 0.089183 0.0110312 0.733477	0.689744 0.113106 -0.0724088 0.711489	0.667656 0.0119756 -0.0284234 0.74383	0.650767 0.0126115 -0.028147 0.758651	0.716806 0.0728855 -0.0206012 0.693147	
0.736688 -0.0507796 0.0303439 0.673641	0.733133 -0.0404191 0.0362793 0.677913	0.731671 -0.0373886 0.0380518 0.679567	0.719933 -0.0228248 0.0446572 0.692229	0.7225 -0.0231715 0.0444826 0.689549	0.739062 -0.0263211 0.0411416 0.671864	0.747827 -0.028678 0.0431629 0.661868	0.726129 0.0101616 0.0594643 0.684907	0.800535 0.0919402 -0.0855847 0.585974	0.801887 0.0792895 -0.0763225 0.587253	0.800465 0.21862 0.0757356 0.552924	0.738746 -0.0671687 0.0336153 0.669785	0.764441 0.137148 -0.0645991 0.626616	0.77382 0.0662 -0.00664593 0.629902	0.763004 -0.024394 -0.121896 0.634327	0.679018 0.0907615 0.00632418 0.728462	0.673379 0.09071 0.00702399 0.733678	0.689508 0.113587 -0.0730585 0.711575	0.668508 0.01215 -0.0309841 0.74296	0.650223 0.0129007 -0.0306792 0.759014	0.71644 0.0730022 -0.0212665 0.693493	
0.735757 -0.048085 0.028513 0.674935	0.733053 -0.037642 0.0348462 0.678235	0.731517 -0.034485 0.0367153 0.67996	0.719777 -0.0218296 0.0441127 0.692459	0.72205 -0.0230164 0.0437177 0.690074	0.736916 -0.0265635 0.0415604 0.674183	0.746898 -0.0299046 0.0438741 0.662815	0.726863 0.00846575 0.0586303 0.684223	0.801079 0.0896572 -0.0851984 0.585641	0.802388 0.0770654 -0.0759906 0.586907	0.799964 0.217887 0.0779241 0.553634	0.738844 -0.0670017 0.0340284 0.669674	0.760972 0.136048 -0.0636675 0.631157	0.770529 0.0622288 -0.00266907 0.634354	0.761653 -0.0319425 -0.121116 0.635764	0.678432 0.0928899 0.00181439 0.728765	0.672781 0.0928731 0.00253205 0.733985	0.68943 0.11393 -0.0734189 0.711559	0.669739 0.0142798 -0.0357646 0.741597	0.649211 0.0152524 -0.0353608 0.759632	0.71611 0.072885 -0.0215284 0.693838	
0.734888 -0.0456647 0.0265776 0.676128	0.732533 -0.0353588 0.0332227 0.679001	0.730867 -0.0319059 0.0353178 0.680858	0.719659 -0.0202915 0.0434656 0.692669	0.72188 -0.0222851 0.042755 0.690337	0.735251 -0.0268647 0.0412815 0.676003	0.745609 -0.0307426 0.0446971 0.664171	0.727988 0.00683513 0.0581223 0.683088	0.802492 0.0874861 -0.0845988 0.584119	0.803771 0.0748394 -0.0753909 0.585379	0.800393 0.216245 0.0796063 0.553418	0.738993 -0.0668009 0.0337071 0.669545	0.758151 0.135106 -0.0628712 0.634824	0.767943 0.0575359 0.00182161 0.637927	0.760964 -0.0402027 -0.120348 0.636266	0.678 0.0943826 -0.00196741 0.728974	0.67224 0.0943951 -0.00122427 0.73429	0.689608 0.113728 -0.0741126 0.711347	0.670978 0.0171824 -0.0414521 0.740118	0.648204 0.0184327 -0.0409115 0.760143	0.71598 0.0726283 -0.0217306 0.693993	
0.734256 -0.0437447 0.0249346 0.677003	0.732007 -0.0338333 0.031615 0.679722	0.730252 -0.030094 0.0339325 0.681671	0.719634 -0.0185542 0.0428137 0.692784	0.721817 -0.0213313 0.0419029 0.690485	0.733285 -0.0271463 0.0404216 0.678175	0.74398 -0.0311377 0.0456132 0.665915	0.728578 0.00544369 0.0577485 0.682502	0.804136 0.0858843 -0.0839828 0.582182	0.805454 0.0724918 -0.0742838 0.583499	0.801191 0.213641 0.0804239 0.553157	0.738953 -0.0670233 0.0331121 0.669597	0.756954 0.133902 -0.062234 0.636568	0.766903 0.0526167 0.00583783 0.639576	0.760868 -0.0478604 -0.118861 0.636129	0.677685 0.094772 -0.0044086 0.729207	0.671972 0.0948035 -0.00366868 0.734474	0.689981 0.112994 -0.0750025 0.711008	0.672145 0.0202807 -0.0471603 0.738638	0.647109 0.021844 -0.0464569 0.760667	0.715894 0.0726955 -0.0219217 0.694068	
0.73391 -0.0422136 0.0237512 0.677518	0.731673 -0.0327842 0.0302512 0.680195	0.72985 -0.0287969 0.032761 0.682215	0.719447 -0.0171153 0.0421807 0.693054	0.721571 -0.0204515 0.041103 0.690816	0.731614 -0.0273139 0.0396646 0.680016	0.742272 -0.0315758 0.0460585 0.667768	0.728363 0.00431371 0.0576433 0.682748	0.804724 0.0849454 -0.0833026 0.581605	0.806172 0.0698744 -0.0724063 0.583062	0.8014 0.210853 0.0815492 0.553759	0.738774 -0.0676805 0.0322795 0.669769	0.756812 0.132502 -0.0619864 0.637053	0.766846 0.047624 0.00915392 0.639996	0.762126 -0.0541717 -0.115165 0.634796	0.677258 0.0947004 -0.00617076 0.729599	0.671931 0.0947428 -0.00548143 0.734508	0.690369 0.111957 -0.0759793 0.710692	0.673041 0.0220892 -0.0511682 0.737503	0.646193 0.0239077 -0.0503442 0.761136	0.71571 0.0723976 -0.0225402 0.69427	
0.734109 -0.0411975 0.0232628 0.677381	0.731686 -0.032173 0.0294266 0.680246	0.72986 -0.0281106 0.0319952 0.682269	0.719189 -0.0162382 0.0416732 0.693374	0.721192 -0.0199593 0.0405297 0.69126	0.729956 -0.0274782 0.0390597 0.681824	0.740351 -0.0318865 0.046429 0.669856	0.727481 0.00379349 0.0576737 0.683689	0.804297 0.0844162 -0.0825743 0.582375	0.805904 0.0673668 -0.0702244 0.583993	0.800634 0.208707 0.0838312 0.555337	0.738437 -0.0690573 0.0318413 0.670021	0.757235 0.130722 -0.061884 0.636928	0.767235 0.0429272 0.0116446 0.639821	0.761398 -0.0585071 -0.113395 0.635603	0.676628 0.0947078 -0.00788695 0.730166	0.672138 0.0947544 -0.007306 0.734302	0.690822 0.110955 -0.0771618 0.710282	0.673555 0.0215654 -0.0523585 0.736965	0.645615 0.0235022 -0.0515182 0.761561	0.715553 0.0721152 -0.023188 0.694439	
0.734884 -0.0404924 0.0234496 0.676577	0.731843 -0.0317429 0.0293141 0.680102	0.730016 -0.0276354 0.0319308 0.682124	0.718834 -0.0162638 0.0415449 0.693749	0.720719 -0.0202823 0.0402794 0.691759	0.728675 -0.0278927 0.0389654 0.683181	0.738709 -0.032193 0.0465732 0.671643	0.726756 0.00358776 0.0579298 0.684439	0.803472 0.0841323 -0.0818012 0.583664	0.805248 0.0649716 -0.0678765 0.585446	0.798753 0.206965 0.0869816 0.558205	0.737983 -0.0704199 0.0320563 0.670369	0.757385 0.128665 -0.0619431 0.637163	0.767255 0.0388188 0.0133206 0.640028	0.76035 -0.06331 -0.112567 0.636544	0.675631 0.0956068 -0.0105483 0.730938	0.672359 0.095653 -0.0101211 0.733949	0.691196 0.110549 -0.0777568 0.709916	0.673479 0.0194024 -0.0516395 0.737145	0.645414 0.0213218 -0.0508771 0.761838	0.715416 0.0718868 -0.0235399 0.694592	
0.735802 -0.04031 0.0240809 0.675567	0.732011 -0.0317441 0.0296761 0.679906	0.730203 -0.0276757 0.0322756 0.681907	0.718609 -0.016526 0.0416833 0.693967	0.720336 -0.020789 0.0403882 0.692136	0.727349 -0.0283529 0.038801 0.684583	0.737239 -0.0323446 0.0466048 0.673247	0.726287 0.00358599 0.0583197 0.684903	0.802947 0.0837454 -0.0809388 0.584561	0.804843 0.0629748 -0.0658107 0.586457	0.798281 0.206532 0.0897362 0.558604	0.737444 -0.0717027 0.032842 0.670788	0.756678 0.126361 -0.0622377 0.638433	0.766355 0.0350532 0.0144837 0.641296	0.758388 -0.0680858 -0.113866 0.638159	0.674605 0.0967706 -0.0134739 0.731684	0.672572 0.0968076 -0.0132053 0.733554	0.691757 0.109831 -0.0789505 0.709349	0.67303 0.016142 -0.049596 0.737774	0.645481 0.0179525 -0.0489697 0.761994	0.715351 0.0715617 -0.0239294 0.694679	
0.73664 -0.040621 0.0249406 0.674604	0.732184 -0.0322396 0.0302628 0.67967	0.730406 -0.0281744 0.0328719 0.68164	0.718433 -0.0170015 0.0421366 0.69411	0.719999 -0.0213352 0.0408511 0.692444	0.726309 -0.0288426 0.0389107 0.68566	0.735882 -0.0323307 0.0464923 0.674738	0.726242 0.00348375 0.059069 0.684888	0.803254 0.0830888 -0.0799816 0.584365	0.805187 0.0616032 -0.0643439 0.586293	0.79829 0.206047 0.0922054 0.55837	0.736881 -0.0726354 0.0336627 0.671266	0.755578 0.123886 -0.0627102 0.640173	0.76501 0.0317145 0.0150739 0.643061	0.756141 -0.0735477 -0.115043 0.640006	0.673796 0.0972572 -0.0156074 0.732323	0.67276 0.0972791 -0.01547 0.733274	0.692392 0.108978 -0.080267 0.708713	0.672241 0.0130276 -0.0477416 0.738676	0.645716 0.0147067 -0.0472514 0.761972	0.715304 0.0712043 -0.0240863 0.694758	
0.73699 -0.0411379 0.0257787 0.674158	0.732175 -0.033225 0.0307104 0.679613	0.730405 -0.0290645 0.033408 0.681577	0.718265 -0.0177184 0.0428758 0.694221	0.719719 -0.0219442 0.041652 0.692668	0.725542 -0.0298318 0.0393298 0.686405	0.734723 -0.032601 0.0462537 0.676003	0.726174 0.00278306 0.0599615 0.684886	0.803826 0.0824648 -0.0790294 0.583796	0.80576 0.0607207 -0.0632303 0.585717	0.798424 0.205057 0.0938495 0.558267	0.736159 -0.0730981 0.0341825 0.67198	0.754626 0.121447 -0.063142 0.641719	0.763801 0.0286079 0.0155077 0.644631	0.754476 -0.0787094 -0.116273 0.641133	0.67335 0.0967141 -0.0164218 0.732786	0.672946 0.0967231 -0.0163685 0.733158	0.692997 0.107872 -0.0816418 0.708134	0.67153 0.0107113 -0.0466609 0.73943	0.645922 0.0122963 -0.0462684 0.761901	0.715289 0.0706321 -0.0244931 0.694819	
0.737029 -0.0417499 0.0268791 0.674035	0.732185 -0.0344305 0.0312621 0.679517	0.73041 -0.0301425 0.0340905 0.681491	0.71816 -0.0185712 0.0437299 0.694254	0.719514 -0.0225613 0.0426199 0.692801	0.724591 -0.0311313 0.0397104 0.687329	0.733627 -0.033322 0.0460086 0.677174	0.725939 0.00164029 0.0606495 0.685078	0.804171 0.0818637 -0.0780047 0.583543	0.806079 0.0602537 -0.0623168 0.585426	0.798793 0.203902 0.0943509 0.558079	0.735133 -0.072631 0.034874 0.673118	0.753769 0.119521 -0.0641222 0.642989	0.762779 0.024921 0.0162816 0.645973	0.753444 -0.0847118 -0.114695 0.641865	0.673317 0.094546 -0.0154908 0.73312	0.673238 0.0945477 -0.0154806 0.733193	0.693662 0.107645 -0.0818354 0.707495	0.670885 0.00974451 -0.0471661 0.739996	0.645949 0.011305 -0.0468166 0.76186	0.715285 0.0708457 -0.024578 0.694797	
0.736732 -0.0423642 0.0277414 0.674286	0.732104 -0.0355712 0.0317072 0.679524	0.73029 -0.031235 0.0345975 0.681545	0.717991 -0.0197836 0.0444489 0.69435	0.719294 -0.0236601 0.0434453 0.692943	0.723776 -0.0324773 0.0402994 0.688091	0.732791 -0.0341138 0.0461334 0.67803	0.72588 0.000526473 0.0614032 0.685074	0.804296 0.0812674 -0.0772118 0.58356	0.806174 0.05984 -0.0616587 0.585407	0.799271 0.20315 0.0946706 0.557614	0.734557 -0.073019 0.0352855 0.673683	0.753983 0.117722 -0.0645731 0.643025	0.762808 0.0217438 0.0169952 0.646036	0.754808 -0.0885476 -0.112716 0.640093	0.673567 0.0914452 -0.0132988 0.733327	0.673725 0.0914423 -0.0133185 0.733182	0.694017 0.107298 -0.082306 0.707145	0.670622 0.00941947 -0.0481667 0.740174	0.645809 0.0110052 -0.0478293 0.76192	0.715028 0.0709433 -0.0242575 0.695063	
