Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-0.906306 34.9691 5.82881	-0.754857 36.9201 8.27934	-0.668548 40.2492 9.28635	-0.630991 43.6692 9.92374	-0.726289 47.1442 9.78496	-0.964388 56.1699 7.89098	-0.916983 60.8876 7.10067	0.368451 53.4887 7.46656	5.42902 56.495 8.11628	15.6585 54.4153 7.43038	24.3339 54.3608 4.05372	-2.00894 53.3926 7.30727	-7.07462 56.2822 8.33577	-17.2483 53.8586 8.09022	-25.9343 54.1709 4.75524	2.57364 33.8266 5.42304	3.23847 17.9617 7.98297	4.05045 2.22586 9.5818	-4.4913 34.1457 5.60558	-4.19727 18.2966 8.3273	-4.19116 2.56538 10.1608	
-0.895506 34.9642 5.80681	-0.742696 36.9158 8.25677	-0.655082 40.2446 9.26468	-0.616663 43.6644 9.903	-0.7123 47.1394 9.76351	-0.951208 56.1646 7.86742	-0.901438 60.8837 7.08525	0.382186 53.4835 7.44403	5.43975 56.4945 8.0952	15.6772 54.4522 7.41631	24.3528 54.4406 4.03975	-1.99514 53.387 7.284	-7.05972 56.2817 8.30368	-17.2409 53.8898 8.05844	-25.9362 54.1954 4.74715	2.58428 33.8219 5.39915	3.24121 17.9619 7.99168	4.04987 2.22533 9.58443	-4.48057 34.1405 5.58603	-4.18713 18.2953 8.33104	-4.19186 2.56375 10.1614	
-0.890403 34.9602 5.78001	-0.733852 36.912 8.22959	-0.645112 40.2403 9.2388	-0.606444 43.6598 9.87903	-0.702651 47.1348 9.74086	-0.94264 56.1606 7.84764	-0.888399 60.8808 7.07236	0.391254 53.4799 7.42363	5.44382 56.4984 8.07877	15.688 54.4895 7.40232	24.3644 54.5139 4.02795	-1.98603 53.383 7.26314	-7.05 56.2807 8.27742	-17.2356 53.9109 8.00327	-25.9451 54.2168 4.72941	2.58848 33.8167 5.36811	3.24396 17.9626 7.9966	4.0515 2.22515 9.58194	-4.47603 34.1377 5.5638	-4.18174 18.296 8.32856	-4.19088 2.56455 10.16	
-0.889002 34.959 5.75231	-0.729522 36.9103 8.20209	-0.639709 40.2382 9.21255	-0.600112 43.6573 9.85468	-0.696476 47.1325 9.71961	-0.937002 56.16 7.83477	-0.879063 60.8813 7.06666	0.397034 53.4798 7.40825	5.44381 56.5074 8.06608	15.6939 54.5292 7.38799	24.3729 54.5828 4.02053	-1.98025 53.3829 7.24772	-7.0448 56.2804 8.25947	-17.233 53.9244 7.96558	-25.9526 54.2256 4.71808	2.58923 33.8149 5.33655	3.24512 17.9674 8.00453	4.05232 2.22909 9.58111	-4.475 34.1372 5.5397	-4.17887 18.2995 8.32736	-4.1868 2.56848 10.162	
-0.884004 34.954 5.72681	-0.723789 36.9058 8.17619	-0.635443 40.2339 9.18611	-0.597133 43.653 9.82811	-0.693782 47.1283 9.69661	-0.934482 56.1582 7.82349	-0.874715 60.8806 7.06213	0.399383 53.4785 7.3932	5.43866 56.5172 8.05744	15.6932 54.5648 7.37236	24.3749 54.6407 4.01242	-1.97793 53.3819 7.23308	-7.04223 56.2785 8.24888	-17.2321 53.9309 7.94306	-25.9562 54.2282 4.70767	2.59427 33.8105 5.30963	3.24844 17.9701 8.01942	4.05291 2.23027 9.58231	-4.46993 34.1314 5.51601	-4.17663 18.2982 8.32908	-4.18979 2.56686 10.1613	
-0.879703 34.9507 5.70011	-0.720634 36.9035 8.14872	-0.633905 40.2315 9.1594	-0.59696 43.6502 9.80338	-0.694067 47.1256 9.67653	-0.935134 56.1583 7.81628	-0.873615 60.8814 7.05971	0.399046 53.4793 7.38244	5.4329 56.5262 8.04982	15.6915 54.5979 7.35684	24.3753 54.6907 4.00289	-1.97823 53.3827 7.22168	-7.04139 56.2806 8.23957	-17.2308 53.9338 7.91481	-25.9626 54.2202 4.69911	2.59872 33.8068 5.28523	3.24786 17.973 8.03475	4.05229 2.2316 9.58136	-4.46557 34.1283 5.48781	-4.17174 18.3029 8.34468	-4.19381 2.56969 10.1608	
-0.875804 34.9456 5.67851	-0.719916 36.9 8.12609	-0.634782 40.2278 9.13714	-0.598585 43.6465 9.78186	-0.695842 47.122 9.65869	-0.937369 56.1569 7.80971	-0.875399 60.881 7.05914	0.397298 53.4787 7.37298	5.42772 56.5308 8.04285	15.6898 54.6236 7.34358	24.3753 54.7323 3.99431	-1.97991 53.382 7.21125	-7.04281 56.2794 8.23168	-17.2323 53.9332 7.90528	-25.9674 54.1984 4.69678	2.60329 33.8021 5.26838	3.24641 17.9744 8.05433	4.05261 2.23153 9.58543	-4.46129 34.1224 5.46255	-4.16275 18.3037 8.35589	-4.19438 2.56938 10.1618	
-0.874502 34.9382 5.65931	-0.724065 36.8957 8.10474	-0.640905 40.2238 9.11523	-0.605483 43.6425 9.75954	-0.702003 47.1181 9.63818	-0.941084 56.1547 7.79676	-0.882902 60.8803 7.05584	0.393743 53.4766 7.35892	5.42235 56.5309 8.03242	15.6877 54.6425 7.32935	24.3754 54.7662 3.98647	-1.98332 53.3803 7.19497	-7.04792 56.2734 8.21934	-17.237 53.9267 7.8825	-25.98 54.1696 4.69395	2.60589 33.7958 5.25704	3.24157 17.9726 8.0699	4.05273 2.22849 9.58546	-4.45919 34.113 5.43774	-4.15076 18.3044 8.38425	-4.19375 2.56683 10.1617	
-0.8759 34.9336 5.64181	-0.731395 36.8942 8.08508	-0.649956 40.2221 9.09634	-0.614947 43.6406 9.74209	-0.710881 47.1163 9.62242	-0.94724 56.154 7.78628	-0.891464 60.8807 7.05222	0.38758 53.476 7.34791	5.4154 56.5311 8.02376	15.6829 54.6562 7.31648	24.3734 54.7932 3.98118	-1.98937 53.3802 7.18197	-7.05585 56.2697 8.20673	-17.2447 53.9221 7.86973	-25.9906 54.1449 4.68763	2.60567 33.7916 5.24869	3.23419 17.9721 8.08354	4.05301 2.22693 9.58437	-4.45987 34.1072 5.41335	-4.14046 18.3091 8.41459	-4.19964 2.56823 10.1623	
-0.874502 34.9283 5.62611	-0.736546 36.8917 8.06751	-0.658265 40.2195 9.07955	-0.625196 43.6377 9.72651	-0.720774 47.1134 9.60805	-0.955098 56.1518 7.77517	-0.900771 60.8797 7.04816	0.38009 53.474 7.33708	5.40765 56.5295 8.01313	15.6762 54.6604 7.30503	24.3705 54.8092 3.98045	-1.99669 53.3783 7.16875	-7.06513 56.2643 8.19387	-17.2535 53.9131 7.86621	-26.0011 54.1213 4.68769	2.60903 33.7898 5.24045	3.22772 17.9737 8.09704	4.05192 2.22766 9.58506	-4.45714 34.0977 5.39214	-4.13065 18.3096 8.44531	-4.20816 2.56582 10.1654	
-0.8757 34.9235 5.60781	-0.743571 36.8895 8.04749	-0.668098 40.2171 9.06017	-0.636832 43.635 9.70868	-0.732111 47.1109 9.59225	-0.96366 56.1503 7.76437	-0.911246 60.8791 7.0429	0.371728 53.4727 7.32612	5.39843 56.5284 8.00737	15.6661 54.6563 7.29495	24.3622 54.8117 3.97513	-2.00489 53.3773 7.15526	-7.07537 56.2592 8.18174	-17.2611 53.8965 7.85653	-26.0102 54.0916 4.68135	2.60943 33.7875 5.22929	3.22079 17.9752 8.10852	4.05277 2.2285 9.58493	-4.45724 34.0897 5.3685	-4.12343 18.311 8.46874	-4.21657 2.56476 10.1659	
-0.880298 34.9186 5.59371	-0.752415 36.8867 8.03188	-0.679641 40.2142 9.04514	-0.650231 43.632 9.69477	-0.745071 47.1078 9.57934	-0.972789 56.1479 7.75371	-0.921537 60.8774 7.0373	0.362408 53.47 7.31602	5.38912 56.5244 8.00299	15.6556 54.6458 7.29059	24.35 54.8038 3.96639	-2.01406 53.3752 7.14284	-7.08534 56.2545 8.17267	-17.2666 53.8729 7.84633	-26.0208 54.0622 4.6847	2.60596 33.7842 5.22063	3.2164 17.9754 8.11889	4.05487 2.22829 9.58714	-4.46105 34.0825 5.35051	-4.12196 18.3136 8.49942	-4.22678 2.56455 10.1694	
-0.883099 34.9132 5.57541	-0.757864 36.8822 8.01303	-0.686088 40.2093 9.02736	-0.657637 43.6268 9.67886	-0.753772 47.1027 9.5651	-0.984539 56.1434 7.74322	-0.931663 60.8736 7.03183	0.352243 53.4663 7.3053	5.37968 56.5185 7.99706	15.6453 54.6339 7.2873	24.3376 54.784 3.95743	-2.02406 53.3704 7.13043	-7.09976 56.2416 8.16135	-17.2786 53.8485 7.84359	-26.0357 54.026 4.6893	2.60378 33.7796 5.20578	3.21295 17.9752 8.12829	4.05404 2.22757 9.58973	-4.46343 34.0761 5.32934	-4.11684 18.3128 8.50521	-4.22667 2.56322 10.1701	
-0.891095 34.9082 5.56081	-0.766183 36.878 7.99782	-0.694464 40.2049 9.01303	-0.666078 43.622 9.66584	-0.763247 47.0979 9.55328	-0.997626 56.1391 7.73432	-0.945337 60.8702 7.02803	0.340421 53.4629 7.29579	5.36919 56.5121 7.99049	15.634 54.6218 7.28507	24.3247 54.7611 3.95057	-2.03581 53.366 7.12041	-7.11321 56.2342 8.15113	-17.2898 53.8317 7.83044	-26.0545 53.9876 4.69645	2.5958 33.7744 5.19209	3.20895 17.9745 8.13809	4.05633 2.2264 9.59086	-4.47141 34.0712 5.31444	-4.11855 18.3125 8.513	-4.22709 2.56232 10.1718	
-0.895698 34.9027 5.54651	-0.771528 36.872 7.98393	-0.700992 40.1988 8.99966	-0.674029 43.6158 9.65311	-0.772453 47.0917 9.54151	-1.00901 56.1334 7.72538	-0.958437 60.8652 7.02369	0.329983 53.4577 7.2864	5.35862 56.5059 7.98676	15.6222 54.6081 7.28252	24.3134 54.7353 3.94902	-2.04616 53.3601 7.11026	-7.12579 56.2253 8.13842	-17.3006 53.8149 7.82165	-26.0715 53.9505 4.70402	2.59156 33.77 5.1778	3.20693 17.975 8.14965	4.05573 2.22582 9.58967	-4.47575 34.0647 5.29973	-4.12296 18.3095 8.51521	-4.23036 2.55916 10.173	
-0.905994 34.8983 5.52911	-0.781574 36.8672 7.96685	-0.711933 40.1936 8.98365	-0.685999 43.6104 9.63852	-0.784757 47.0864 9.52805	-1.0215 56.1286 7.71453	-0.97353 60.8612 7.01852	0.317697 53.453 7.27498	5.34677 56.4995 7.97956	15.6081 54.5886 7.27858	24.3003 54.708 3.94714	-2.05841 53.3554 7.09844	-7.13862 56.22 8.12559	-17.313 53.8072 7.81363	-26.0864 53.9225 4.70215	2.58111 33.7652 5.16023	3.20085 17.9756 8.1595	4.05361 2.22564 9.58918	-4.48616 34.0608 5.28218	-4.12701 18.3079 8.50815	-4.227 2.55828 10.1732	
-0.916094 34.8952 5.51561	-0.790902 36.8631 7.9541	-0.721422 40.189 8.97275	-0.695731 43.6054 9.62973	-0.794818 47.0813 9.52003	-1.03151 56.1237 7.70735	-0.985436 60.8564 7.01171	0.30779 53.4482 7.2677	5.33778 56.4929 7.9737	15.5963 54.5659 7.2757	24.2903 54.6746 3.94854	-2.0683 53.3506 7.09086	-7.1491 56.2148 8.11612	-17.3219 53.7956 7.80205	-26.0956 53.9029 4.69098	2.57066 33.7612 5.14596	3.19433 17.976 8.16732	4.05311 2.22572 9.58934	-4.49651 34.0588 5.26869	-4.13363 18.3084 8.50682	-4.23032 2.55889 10.1727	
-0.926593 34.892 5.50191	-0.801245 36.8588 7.94127	-0.731584 40.1844 8.96104	-0.705965 43.6006 9.61916	-0.805415 47.0765 9.50972	-1.04373 56.1187 7.69614	-0.99942 60.8515 7.0012	0.295829 53.4433 7.25647	5.32779 56.4849 7.96181	15.584 54.5433 7.26978	24.279 54.6398 3.94502	-2.08029 53.3453 7.08018	-7.16018 56.2108 8.10643	-17.3308 53.7836 7.78152	-26.1107 53.8856 4.68801	2.56034 33.759 5.13088	3.18992 17.9773 8.16931	4.05602 2.22769 9.5944	-4.50688 34.0549 5.25551	-4.13829 18.3067 8.50378	-4.2312 2.55754 10.173	
-0.934495 34.8868 5.49351	-0.80955 36.8539 7.93263	-0.740512 40.1796 8.95216	-0.71571 43.5958 9.61024	-0.816013 47.0717 9.50056	-1.05647 56.1136 7.68581	-1.01343 60.8466 6.99219	0.283746 53.4385 7.24652	5.31778 56.4772 7.9492	15.5728 54.5285 7.26088	24.2707 54.6078 3.94296	-2.09234 53.3399 7.07019	-7.17336 56.2031 8.097	-17.3434 53.7742 7.76688	-26.1261 53.8738 4.68128	2.55248 33.7537 5.12324	3.18416 17.972 8.16107	4.0541 2.22327 9.59381	-4.51475 34.0497 5.24658	-4.1414 18.3034 8.50303	-4.2301 2.55429 10.1737	
