Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.730533 -0.00200765 -0.0275458 0.682319	0.699474 0.00876691 -0.0137114 0.714473	0.68397 0.0127533 -0.00813936 0.729354	0.687017 -0.00105426 0.00625328 0.726614	0.689984 -0.00579141 0.0132578 0.72368	0.719852 -0.0216383 0.00846903 0.693739	0.785361 -0.0443985 0.0289997 0.616762	0.656438 0.113376 0.337011 0.665326	0.887034 -0.164573 -0.0215377 0.430839	0.898065 0.0859826 -0.139314 0.408262	0.744139 0.186595 0.0104666 0.64135	0.651779 -0.18839 -0.201404 0.706491	0.856028 0.185904 0.0314848 0.481315	0.874834 -0.0448216 0.156465 0.456262	0.785364 -0.0520318 0.127949 0.603428	0.728732 -0.0237682 0.0875014 0.67877	0.65898 -0.0321977 0.0847629 0.746675	0.724931 0.00637657 0.00578485 0.688768	0.720035 0.0232123 0.00710515 0.693513	0.643658 0.0223432 0.00949085 0.764928	0.699079 0.101959 -0.045178 0.706295	
0.729905 0.00345938 -0.0317023 0.682804	0.700091 0.0136318 -0.0179034 0.713699	0.684566 0.0170206 -0.0126537 0.728642	0.688303 0.000448655 0.00297712 0.725417	0.691439 -0.00469635 0.0105269 0.722343	0.721855 -0.0204586 0.00837838 0.691691	0.783091 -0.0442837 0.029443 0.619629	0.658771 0.110949 0.33639 0.663742	0.888706 -0.165096 -0.0227393 0.427115	0.899601 0.0881715 -0.140446 0.404004	0.75162 0.188279 0.0085905 0.632096	0.656621 -0.187389 -0.202095 0.702063	0.860521 0.186505 0.0313097 0.473011	0.879443 -0.0431387 0.152958 0.448691	0.796334 -0.0515349 0.120262 0.590536	0.72629 -0.0221611 0.084834 0.681774	0.659672 -0.0299617 0.0824027 0.746421	0.72449 0.0073161 0.00685317 0.689212	0.719124 0.0278659 0.00143347 0.694322	0.644307 0.027573 0.00427718 0.764258	0.69922 0.103227 -0.0452883 0.705964	
0.729236 0.00766813 -0.0343148 0.683358	0.701368 0.0173218 -0.0210425 0.712278	0.686489 0.0198715 -0.0164341 0.726683	0.689792 0.00123079 -0.000586311 0.724006	0.692851 -0.00403329 0.00707695 0.721035	0.722333 -0.0189868 0.00730296 0.691246	0.781734 -0.0419783 0.0307997 0.621434	0.66028 0.109361 0.334329 0.663547	0.89039 -0.165894 -0.0235036 0.42324	0.901121 0.0910814 -0.141528 0.399568	0.75813 0.190925 0.00830193 0.623472	0.661178 -0.18659 -0.202142 0.697973	0.86451 0.188133 0.0310952 0.465039	0.883684 -0.0432981 0.15103 0.440929	0.809955 -0.0531962 0.113028 0.573033	0.72469 -0.0159612 0.0774413 0.684523	0.660316 -0.0228486 0.0756958 0.746814	0.723436 0.0089205 0.00791671 0.690288	0.718161 0.0309962 -0.00223653 0.695183	0.644898 0.0310643 0.000880181 0.763636	0.69905 0.104067 -0.0451963 0.706014	
0.72844 0.0101606 -0.0353354 0.684123	0.702775 0.0193178 -0.0228182 0.710784	0.688846 0.0211823 -0.0187777 0.724355	0.691078 0.0011509 -0.00327704 0.722772	0.693849 -0.00404648 0.00427148 0.720096	0.722397 -0.0177007 0.0060236 0.691226	0.781301 -0.0391534 0.0319698 0.622105	0.661732 0.108722 0.332261 0.663244	0.892268 -0.16649 -0.0243889 0.418979	0.902878 0.0931257 -0.142093 0.394902	0.761817 0.194959 0.0103714 0.617672	0.664259 -0.185926 -0.202826 0.69502	0.866676 0.190227 0.0304876 0.460169	0.886168 -0.0449552 0.150709 0.435858	0.820602 -0.0558804 0.110419 0.55794	0.72366 -0.00619895 0.0659968 0.686966	0.660875 -0.0119411 0.0652029 0.747563	0.722285 0.0103921 0.00899392 0.691458	0.717371 0.0324624 -0.00426654 0.695922	0.645241 0.0327249 -0.00104427 0.763277	0.69878 0.104241 -0.0446705 0.706289	
0.727864 0.0109872 -0.0353357 0.684723	0.703708 0.019667 -0.0236607 0.709823	0.69048 0.0211626 -0.0199537 0.722767	0.692037 0.000624617 -0.00506082 0.721844	0.694558 -0.00446245 0.00231605 0.719419	0.722952 -0.0165885 0.0047443 0.690683	0.782084 -0.0370774 0.0321466 0.621237	0.663581 0.108316 0.330951 0.662117	0.893392 -0.166942 -0.0250124 0.41636	0.903892 0.0948616 -0.142752 0.391922	0.76357 0.198242 0.0134706 0.614394	0.665175 -0.184597 -0.204586 0.693982	0.867573 0.192106 0.0293325 0.457769	0.887303 -0.047753 0.151099 0.433108	0.825637 -0.0589021 0.112004 0.549827	0.722631 0.00185156 0.0566226 0.688909	0.661378 -0.00297415 0.0565748 0.74791	0.721734 0.0107116 0.00914247 0.692027	0.716488 0.033189 -0.00560233 0.696787	0.645491 0.033576 -0.00235528 0.763025	0.698803 0.104023 -0.0440968 0.706335	
0.727819 0.0112681 -0.035527 0.684756	0.704126 0.0196078 -0.024377 0.709385	0.690854 0.0210756 -0.0206829 0.722391	0.692698 0.000294578 -0.00642451 0.721199	0.695221 -0.00488008 0.000870424 0.718779	0.72418 -0.0158706 0.00290391 0.689422	0.784098 -0.0361163 0.0312604 0.618796	0.665564 0.107949 0.329895 0.660712	0.89477 -0.167154 -0.0253088 0.413287	0.905192 0.0958189 -0.142489 0.388771	0.765558 0.199541 0.0164649 0.611419	0.664801 -0.182872 -0.206829 0.694132	0.867233 0.193391 0.0277903 0.457967	0.88705 -0.0513333 0.152064 0.432878	0.825311 -0.0627671 0.115064 0.549256	0.721086 0.00627902 0.0516833 0.690887	0.662125 0.00202823 0.0520238 0.747583	0.7222 0.0101777 0.00822807 0.691561	0.715567 0.032938 -0.00564157 0.697744	0.645734 0.033326 -0.00247336 0.762831	0.699048 0.104074 -0.0437322 0.706107	
0.728555 0.0116385 -0.036349 0.683923	0.704636 0.0199323 -0.0253701 0.708835	0.690854 0.021506 -0.0215597 0.722353	0.693095 0.000642464 -0.00778079 0.720804	0.695697 -0.00456131 -0.000577921 0.71832	0.725784 -0.0156691 0.00086255 0.687744	0.786721 -0.0362304 0.029425 0.615542	0.666907 0.107795 0.329019 0.659819	0.895859 -0.167123 -0.0253375 0.410931	0.906265 0.0958034 -0.14169 0.386562	0.768522 0.198641 0.0184249 0.607927	0.663587 -0.180884 -0.208897 0.695194	0.865935 0.193645 0.0262052 0.460404	0.885615 -0.0550267 0.153316 0.434917	0.821608 -0.0657318 0.117056 0.55402	0.719012 0.00732435 0.0507348 0.693104	0.662999 0.00336115 0.0511504 0.746863	0.723005 0.00909241 0.00694385 0.690748	0.714111 0.0308176 -0.00339339 0.699345	0.646494 0.0309993 -0.000533672 0.762288	0.699497 0.104197 -0.0432674 0.705673	
0.729453 0.0122979 -0.0376483 0.682883	0.705309 0.0208779 -0.026506 0.708096	0.691163 0.0225898 -0.0225657 0.721993	0.693331 0.00165425 -0.00907194 0.72056	0.695957 -0.00361087 -0.00204598 0.718072	0.72741 -0.0157927 -0.0013113 0.68602	0.789361 -0.0368912 0.0269666 0.612227	0.667293 0.108359 0.328146 0.659772	0.896668 -0.166892 -0.0253809 0.409254	0.907155 0.0945305 -0.14052 0.385211	0.770723 0.196561 0.0199396 0.605765	0.66182 -0.179099 -0.210661 0.696807	0.863903 0.193296 0.02469 0.464435	0.883366 -0.0579219 0.154535 0.438666	0.816192 -0.0696942 0.118168 0.561257	0.716851 0.0059745 0.0523565 0.695232	0.663919 0.0021177 0.0526537 0.745945	0.723712 0.00790506 0.00567157 0.690034	0.712177 0.0282488 -0.000575957 0.701431	0.647871 0.0281904 0.00190539 0.761226	0.700013 0.104339 -0.0430379 0.705155	
0.729928 0.0129262 -0.0390148 0.682288	0.706026 0.0219563 -0.0276459 0.707305	0.691927 0.0237525 -0.0236534 0.721189	0.693508 0.00313748 -0.0102314 0.720369	0.696048 -0.00208766 -0.00333899 0.717984	0.728727 -0.0162077 -0.00345046 0.684604	0.791612 -0.0378995 0.024287 0.609363	0.666865 0.109358 0.327185 0.660517	0.896876 -0.166899 -0.0256554 0.408779	0.907565 0.0925578 -0.13979 0.38499	0.77244 0.194308 0.0207368 0.604277	0.660315 -0.177833 -0.211815 0.698207	0.862072 0.192857 0.023317 0.468074	0.881338 -0.0600436 0.155356 0.442156	0.811104 -0.0729279 0.117744 0.568268	0.715178 0.00336524 0.0549766 0.696769	0.664613 -0.000494087 0.0550773 0.745155	0.723839 0.00684342 0.00496298 0.689918	0.710295 0.0265218 0.00110316 0.703403	0.64936 0.0263382 0.00330418 0.760017	0.700179 0.10418 -0.0429525 0.705018	
0.729694 0.0135313 -0.0401957 0.682457	0.706461 0.0227595 -0.0287156 0.706803	0.692626 0.0246923 -0.0246565 0.720453	0.69362 0.00477982 -0.0111805 0.720238	0.696037 -0.000334084 -0.00441375 0.717992	0.729756 -0.0167499 -0.00542366 0.683481	0.793472 -0.0388556 0.0218094 0.606974	0.66651 0.110255 0.326303 0.661162	0.896991 -0.167161 -0.0263357 0.408377	0.907951 0.0903363 -0.139481 0.384721	0.774067 0.191765 0.0198901 0.603035	0.659446 -0.176794 -0.212486 0.699088	0.860984 0.192849 0.0220456 0.470139	0.880184 -0.0613159 0.155518 0.444219	0.807796 -0.0751492 0.115988 0.573032	0.714078 0.00121087 0.0566677 0.697768	0.665101 -0.00263586 0.0566193 0.744599	0.723551 0.00624483 0.00488083 0.690225	0.708823 0.025571 0.00174648 0.704921	0.650767 0.0253523 0.00376619 0.758845	0.700127 0.10392 -0.0429756 0.705107	
0.729006 0.0140432 -0.0410874 0.683129	0.706426 0.023201 -0.0296727 0.706783	0.692838 0.0253367 -0.0254996 0.720197	0.693662 0.00617253 -0.0118729 0.720176	0.696009 0.00113889 -0.00518582 0.718013	0.730737 -0.017546 -0.00716181 0.682396	0.79515 -0.0396954 0.0201474 0.604777	0.66728 0.111205 0.325429 0.660656	0.89677 -0.167156 -0.0273547 0.408796	0.907982 0.0877888 -0.13952 0.385223	0.773876 0.189785 0.0196057 0.603914	0.659592 -0.176021 -0.213108 0.698957	0.861304 0.193343 0.0208202 0.469405	0.880571 -0.0618032 0.154572 0.443714	0.807703 -0.0754998 0.114429 0.57343	0.713356 -0.000874365 0.0580589 0.698392	0.665566 -0.00471532 0.0578737 0.744077	0.723502 0.00624633 0.00537897 0.690273	0.707793 0.0255756 0.00124562 0.705956	0.651941 0.0254063 0.00319084 0.757837	0.700198 0.103778 -0.0432144 0.705042	
0.728649 0.014177 -0.0415496 0.683479	0.706215 0.0232912 -0.0301495 0.706971	0.692594 0.0255308 -0.0259302 0.72041	0.693657 0.00719695 -0.0124716 0.720161	0.696092 0.00226941 -0.00585023 0.717925	0.731754 -0.0181847 -0.00864617 0.681271	0.796554 -0.0403312 0.0192224 0.602914	0.668413 0.112334 0.32462 0.659718	0.896997 -0.167166 -0.0284827 0.408218	0.908451 0.0852293 -0.139338 0.384757	0.773375 0.187301 0.0183881 0.605369	0.660303 -0.1755 -0.213765 0.698215	0.862254 0.194006 0.0196184 0.467435	0.88167 -0.0614693 0.15287 0.442166	0.810022 -0.0747032 0.112902 0.570559	0.712755 -0.00472812 0.0615349 0.698692	0.665887 -0.00871348 0.061098 0.743496	0.723756 0.00634899 0.00595884 0.690001	0.706805 0.026835 -0.000658494 0.706899	0.652759 0.0268106 0.00132194 0.75709	0.70034 0.104085 -0.043351 0.704848	
0.728666 0.0144462 -0.0416628 0.683448	0.705958 0.0235471 -0.0302011 0.707218	0.692095 0.0258554 -0.0259218 0.720877	0.693524 0.00775598 -0.0129378 0.720275	0.696129 0.00291785 -0.00648908 0.717882	0.732668 -0.0184435 -0.00950242 0.68027	0.797714 -0.0408965 0.0188302 0.601353	0.669465 0.113576 0.32387 0.658806	0.897352 -0.166914 -0.0295908 0.40746	0.908985 0.0827496 -0.139005 0.384158	0.772601 0.184024 0.0169162 0.607402	0.660711 -0.175186 -0.214357 0.697726	0.863127 0.194471 0.0183884 0.465676	0.882692 -0.0605145 0.150808 0.440964	0.813491 -0.0731722 0.112031 0.565975	0.712082 -0.0085157 0.0651137 0.699019	0.666279 -0.0126313 0.0644419 0.742805	0.724001 0.00616595 0.00630945 0.689743	0.705971 0.0285644 -0.00314794 0.707658	0.653347 0.0287167 -0.00108921 0.756513	0.700577 0.104599 -0.0432396 0.704544	
0.728549 0.0148657 -0.0419996 0.683543	0.705642 0.0240292 -0.0304776 0.707505	0.69167 0.0263255 -0.0261827 0.721259	0.693205 0.00805929 -0.0134525 0.72057	0.695939 0.00325372 -0.00701608 0.718059	0.733521 -0.0182738 -0.00980219 0.67935	0.798655 -0.0415377 0.0189279 0.600056	0.66967 0.114665 0.322856 0.658907	0.897308 -0.166561 -0.0304928 0.407634	0.909076 0.0805335 -0.138844 0.384471	0.772398 0.181259 0.0160319 0.608514	0.660192 -0.175116 -0.214874 0.698076	0.863904 0.194736 0.0171454 0.464171	0.883593 -0.0592831 0.148589 0.440079	0.815306 -0.0709548 0.110112 0.564018	0.712038 -0.011199 0.0679118 0.698759	0.666205 -0.015491 0.0670631 0.742585	0.723836 0.00573683 0.00628607 0.689919	0.70567 0.0298681 -0.00499326 0.707893	0.653648 0.0301471 -0.00286082 0.756192	0.700634 0.105004 -0.0430057 0.704441	
0.728245 0.0154358 -0.0427596 0.683807	0.705304 0.0247592 -0.0310658 0.707791	0.69138 0.0271138 -0.0266975 0.721489	0.692825 0.00846288 -0.0138877 0.720923	0.69561 0.00359613 -0.00741014 0.718372	0.734147 -0.0179475 -0.0099158 0.678681	0.799504 -0.0419928 0.0191644 0.598885	0.669101 0.115474 0.321918 0.659802	0.89741 -0.166275 -0.0312909 0.407466	0.909295 0.0785751 -0.138613 0.38444	0.772035 0.17902 0.0152499 0.609656	0.659161 -0.175097 -0.215408 0.69889	0.864136 0.19473 0.0160611 0.463779	0.883917 -0.057811 0.146669 0.44027	0.815737 -0.0685909 0.108315 0.564036	0.712501 -0.0120079 0.0688733 0.69818	0.665718 -0.0164496 0.0679495 0.742921	0.723371 0.00492016 0.0057476 0.690418	0.705988 0.0305546 -0.00615529 0.707537	0.65351 0.030917 -0.00395152 0.756276	0.700517 0.104937 -0.0427758 0.704581	
0.7279 0.0161866 -0.0436465 0.684101	0.705 0.0256669 -0.0317331 0.708032	0.691192 0.0281097 -0.0272694 0.721609	0.692471 0.00917662 -0.0143235 0.721245	0.695255 0.00416904 -0.00781303 0.718709	0.734589 -0.017553 -0.0103374 0.678207	0.80037 -0.041978 0.0197545 0.597708	0.668627 0.115764 0.321041 0.660658	0.89701 -0.166011 -0.0319973 0.408398	0.908975 0.0771443 -0.138872 0.385392	0.771715 0.177967 0.0150395 0.610375	0.658147 -0.175077 -0.215974 0.699676	0.864031 0.194598 0.0152315 0.464059	0.883902 -0.0559938 0.144998 0.441087	0.814672 -0.0669112 0.106056 0.566202	0.713077 -0.0107545 0.0674532 0.69775	0.665136 -0.015213 0.0665894 0.743591	0.722948 0.00437119 0.00501374 0.69087	0.70641 0.0299803 -0.00600103 0.707142	0.653409 0.0303359 -0.0038167 0.756388	0.700406 0.104726 -0.042566 0.704736	
0.727871 0.0169991 -0.0444387 0.684062	0.704778 0.0266474 -0.0324185 0.708186	0.690996 0.0291112 -0.0279403 0.721732	0.692328 0.0100971 -0.0148583 0.72136	0.695141 0.00498313 -0.00828132 0.718808	0.734717 -0.0170461 -0.0109563 0.678071	0.801138 -0.0415894 0.0205665 0.596679	0.668472 0.11589 0.320312 0.661147	0.897103 -0.166044 -0.0326827 0.408126	0.909148 0.076252 -0.139086 0.385085	0.772031 0.177407 0.0139368 0.610164	0.65776 -0.175212 -0.216688 0.699785	0.864079 0.194621 0.014615 0.463979	0.884074 -0.0540718 0.143428 0.441496	0.813186 -0.0652945 0.104912 0.568734	0.713236 -0.00719751 0.0633026 0.698023	0.664821 -0.0114263 0.0626774 0.744281	0.722944 0.00472931 0.00447247 0.690876	0.706435 0.0290876 -0.00548705 0.707159	0.653469 0.0294082 -0.00337007 0.756374	0.700583 0.104869 -0.0425341 0.70454	
0.728138 0.0176821 -0.0450521 0.68372	0.704803 0.0275145 -0.0329522 0.708103	0.690944 0.0299919 -0.0284977 0.721723	0.692352 0.010988 -0.0154562 0.72131	0.695174 0.00586493 -0.00900803 0.718761	0.734467 -0.0167105 -0.0116694 0.678338	0.801577 -0.0409488 0.0212284 0.59611	0.669343 0.116245 0.319681 0.660508	0.897119 -0.16633 -0.0334338 0.407914	0.909246 0.0758977 -0.13972 0.384694	0.772759 0.177035 0.0133153 0.609364	0.657899 -0.175356 -0.217292 0.699431	0.863741 0.194444 0.0142691 0.464693	0.883813 -0.0522612 0.14235 0.442582	0.812638 -0.0628588 0.104273 0.569909	0.71314 -0.00355565 0.0589273 0.698531	0.664502 -0.00751417 0.0585543 0.744951	0.723295 0.00537763 0.00425381 0.690505	0.70608 0.0286458 -0.00536432 0.707532	0.653637 0.0289563 -0.0033006 0.756246	0.700903 0.105183 -0.0425312 0.704175	
0.728377 0.018005 -0.0452557 0.683444	0.704958 0.0280416 -0.0330554 0.707923	0.69118 0.0305898 -0.0285792 0.721469	0.69247 0.0117015 -0.0158699 0.721177	0.695227 0.00668159 -0.00971184 0.718693	0.734112 -0.0163959 -0.0122548 0.67872	0.801626 -0.0405435 0.0210637 0.596078	0.670166 0.116395 0.319164 0.659897	0.897131 -0.166733 -0.034233 0.407657	0.909334 0.0758626 -0.140571 0.384181	0.772773 0.176914 0.012609 0.609397	0.657941 -0.175288 -0.217664 0.699292	0.863636 0.194425 0.0139708 0.464905	0.88379 -0.0508225 0.141407 0.443099	0.812267 -0.0594244 0.103728 0.570904	0.713034 -0.00120005 0.0557837 0.698906	0.664142 -0.00496938 0.0555749 0.745522	0.723307 0.00568791 0.00441847 0.690489	0.705492 0.0286376 -0.00572866 0.708116	0.653849 0.0289701 -0.00369678 0.756061	0.701005 0.105261 -0.0425883 0.704059	
