Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-0.273123 31.8179 6.47599	-0.52018 34.0191 8.16785	-0.637646 37.0353 8.83871	-0.71088 40.1009 9.23711	-0.707244 43.1883 9.40742	-0.507912 51.361 8.77737	-0.404252 55.5702 8.18584	0.574742 48.8916 8.16958	5.65009 49.7761 8.61362	14.7237 50.9026 6.9562	22.4137 51.7084 5.94196	-1.49287 48.9232 7.9251	-6.54433 49.8452 7.31567	-15.4209 49.7982 10.0634	-23.1678 50.0472 10.9227	2.82106 30.9861 6.7732	4.08964 16.0419 6.34847	5.59226 1.88363 8.42068	-3.31284 30.8502 6.0543	-3.91213 15.8583 5.9897	-4.4799 1.77477 8.87739	
-0.174724 31.7962 6.51439	-0.389788 34.0071 8.19795	-0.493099 37.0244 8.86643	-0.564697 40.09 9.26475	-0.589652 43.1778 9.42673	-0.466531 51.3493 8.7627	-0.320187 55.5595 8.18837	0.637216 48.8874 8.16245	5.71668 49.7426 8.61665	14.7908 50.8644 6.95889	22.4729 51.6867 5.89876	-1.43117 48.8991 7.92279	-6.47541 49.8401 7.28334	-15.3515 49.8266 10.0328	-23.0741 50.0564 11.0933	2.91517 30.9411 6.78915	4.17804 15.9952 6.40809	5.59448 1.82139 8.43408	-3.22554 30.8509 6.12313	-3.87422 15.861 6.12551	-4.47816 1.75595 8.89894	
-0.0811244 31.7691 6.5369	-0.259882 33.9796 8.22519	-0.342681 36.9976 8.8936	-0.407554 40.0631 9.29373	-0.460993 43.1511 9.44447	-0.420414 51.3201 8.7404	-0.242617 55.5317 8.18545	0.703954 48.866 8.14622	5.78581 49.7044 8.60517	14.862 50.8338 6.96416	22.5376 51.6776 5.87403	-1.36567 48.8566 7.91741	-6.4045 49.815 7.26135	-15.2775 49.8337 10.0208	-22.9767 50.0691 11.238	3.00524 30.8905 6.77465	4.25501 15.9418 6.46736	5.6047 1.75566 8.45234	-3.14333 30.8472 6.18028	-3.83971 15.8595 6.22354	-4.47761 1.74022 8.91573	
-0.00122272 31.7489 6.5455	-0.147734 33.9488 8.25076	-0.210499 36.9672 8.91928	-0.267159 40.0328 9.31937	-0.341556 43.1211 9.45623	-0.365741 51.2867 8.71355	-0.161532 55.4996 8.17755	0.772531 48.8381 8.12321	5.85496 49.6707 8.58626	14.9338 50.8122 6.96833	22.605 51.6762 5.86312	-1.29849 48.8125 7.90864	-6.3378 49.7711 7.25659	-15.2044 49.8198 10.0362	-22.8868 50.0808 11.3506	3.08429 30.8558 6.73563	4.3137 15.9036 6.53378	5.62298 1.70684 8.46897	-3.07187 30.8422 6.22418	-3.81082 15.8566 6.27876	-4.47548 1.73094 8.93074	
0.0685785 31.7415 6.5563	-0.0582151 33.9248 8.28423	-0.10975 36.9441 8.94952	-0.161917 40.0106 9.34387	-0.244271 43.0993 9.46605	-0.294697 51.2621 8.69387	-0.0891183 55.477 8.17466	0.845612 48.8143 8.10432	5.92742 49.6538 8.56158	15.0091 50.8065 6.96783	22.6779 51.6866 5.85839	-1.22681 48.7826 7.90464	-6.26841 49.7406 7.26966	-15.1228 49.7987 10.0879	-22.7998 50.0842 11.4281	3.15604 30.8468 6.70228	4.35664 15.8912 6.62919	5.64035 1.68121 8.48325	-3.0056 30.8377 6.26166	-3.79027 15.8543 6.28722	-4.48068 1.7295 8.93703	
0.116184 31.7436 6.5787	-0.00136366 33.9143 8.32309	-0.0488482 36.935 8.98257	-0.0990479 40.0026 9.36849	-0.176496 43.0918 9.47853	-0.214179 51.2526 8.68535	-0.0204452 55.4695 8.1772	0.917662 48.8009 8.09579	5.9984 49.6573 8.53325	15.082 50.8102 6.95044	22.7517 51.6908 5.84781	-1.15591 48.7731 7.90785	-6.20118 49.7289 7.29927	-15.0413 49.7803 10.1619	-22.7215 50.0817 11.4805	3.20669 30.8549 6.69329	4.37949 15.8969 6.75033	5.65498 1.67203 8.49215	-2.95829 30.835 6.30255	-3.77789 15.8535 6.26302	-4.48578 1.73502 8.9417	
0.137491 31.7519 6.61669	0.0221833 33.9221 8.36191	-0.0205549 36.9437 9.01722	-0.0639089 40.012 9.3984	-0.126394 43.1019 9.49992	-0.133119 51.2609 8.68727	0.0434749 55.4789 8.18298	0.985349 48.8029 8.09809	6.06627 49.6734 8.50448	15.1491 50.8175 6.91128	22.8235 51.6817 5.82852	-1.08922 48.7835 7.92035	-6.13965 49.7311 7.34248	-14.9671 49.7685 10.2443	-22.6544 50.0727 11.52	3.23057 30.8706 6.71797	4.39243 15.9127 6.89245	5.66589 1.67153 8.49759	-2.93595 30.836 6.35351	-3.77513 15.8561 6.22287	-4.49419 1.74522 8.93846	
0.137698 31.7626 6.66308	0.0223414 33.9437 8.39457	-0.0135332 36.9654 9.04998	-0.0459332 40.0338 9.43205	-0.0885792 43.1241 9.52943	-0.0558899 51.2813 8.69919	0.0998534 55.4992 8.18711	1.04671 48.8161 8.11003	6.12993 49.6901 8.47843	15.2086 50.8258 6.8555	22.89 51.6651 5.80378	-1.02876 48.8074 7.94218	-6.08495 49.7419 7.39416	-14.9009 49.7613 10.3307	-22.5976 50.0556 11.5514	3.23182 30.8851 6.76606	4.4016 15.9294 7.04373	5.67277 1.6727 8.50641	-2.93512 30.8419 6.40964	-3.78252 15.8637 6.17328	-4.50408 1.76108 8.93065	
0.113707 31.7692 6.70179	0.00146636 33.9652 8.41465	-0.0244006 36.9863 9.07302	-0.0428914 40.0542 9.45944	-0.0639121 43.1447 9.55809	0.0120757 51.3009 8.72108	0.147547 55.5181 8.19747	1.09793 48.829 8.12917	6.18454 49.7001 8.4553	15.2552 50.8314 6.78545	22.9443 51.6426 5.76773	-0.978257 48.8321 7.97029	-6.04012 49.7547 7.4554	-14.8426 49.758 10.4321	-22.5513 50.0394 11.578	3.20762 30.8914 6.80821	4.40843 15.9403 7.18383	5.6858 1.67116 8.51385	-2.9598 30.8475 6.4603	-3.79734 15.8706 6.13198	-4.5039 1.77434 8.92578	
0.0799108 31.7724 6.73109	-0.0276104 33.9802 8.42897	-0.0416104 37.0014 9.08766	-0.0449742 40.0692 9.47493	-0.0463246 43.1596 9.57819	0.0688572 51.3161 8.7483	0.185959 55.5325 8.21364	1.13859 48.839 8.14871	6.22949 49.6982 8.43722	15.29 50.8346 6.71634	22.985 51.6229 5.72559	-0.938315 48.8533 8.00018	-6.00442 49.771 7.51951	-14.7938 49.7577 10.5347	-22.5127 50.023 11.6134	3.17303 30.892 6.83931	4.41072 15.9463 7.30105	5.69561 1.66854 8.52683	-2.99491 30.8524 6.50016	-3.81962 15.8764 6.10432	-4.506 1.78383 8.92158	
0.0421131 31.7682 6.75359	-0.0585947 33.9831 8.44268	-0.0615218 37.005 9.09783	-0.0518874 40.0733 9.48108	-0.0377399 43.1636 9.58985	0.11031 51.3211 8.77571	0.221092 55.5368 8.23488	1.16581 48.8404 8.16585	6.26086 49.6842 8.42517	15.3115 50.8262 6.65701	23.0087 51.5968 5.66961	-0.911726 48.8643 8.02769	-5.97982 49.7865 7.57745	-14.7571 49.7545 10.6277	-22.4825 50.012 11.6606	3.1341 30.8835 6.85911	4.40997 15.9433 7.3884	5.70899 1.66065 8.54045	-3.03456 30.852 6.53266	-3.8488 15.8765 6.09506	-4.50972 1.7836 8.91649	
0.00471366 31.7612 6.7681	-0.0882604 33.9774 8.45583	-0.0831609 37.0002 9.10703	-0.0648183 40.0691 9.48552	-0.0402174 43.1591 9.59797	0.131068 51.3175 8.79724	0.240639 55.5331 8.25502	1.17617 48.8345 8.17904	6.27485 49.6618 8.41927	15.3173 50.8049 6.61017	23.0131 51.5631 5.60287	-0.901797 48.8654 8.04898	-5.97049 49.7962 7.62392	-14.735 49.7508 10.7105	-22.4632 50.0142 11.7209	3.09555 30.8717 6.86651	4.40637 15.9364 7.44691	5.72343 1.65164 8.55122	-3.07395 30.8497 6.55552	-3.8805 15.8743 6.10246	-4.50923 1.77892 8.91905	
-0.0319859 31.754 6.7766	-0.117719 33.9674 8.46846	-0.107044 36.9905 9.11816	-0.0836144 40.0596 9.49458	-0.0533349 43.1495 9.60764	0.130781 51.3082 8.81254	0.250927 55.5243 8.27643	1.16987 48.8238 8.18996	6.27141 49.6363 8.41975	15.3088 50.7687 6.57903	22.9997 51.5191 5.52877	-0.908347 48.8585 8.06499	-5.97797 49.794 7.66188	-14.7296 49.7472 10.7848	-22.4572 50.028 11.7952	3.05787 30.8601 6.86573	4.39826 15.929 7.48493	5.73507 1.64376 8.559	-3.11242 30.8471 6.5701	-3.91481 15.8711 6.13008	-4.51176 1.76933 8.92171	
-0.0693848 31.7482 6.7787	-0.149785 33.9561 8.47799	-0.136016 36.9788 9.1295	-0.110479 40.0477 9.50767	-0.077964 43.1376 9.6193	0.111616 51.296 8.82295	0.250656 55.5126 8.29478	1.14792 48.8107 8.19934	6.25089 49.6154 8.42492	15.2866 50.7225 6.56065	22.9696 51.4674 5.45056	-0.930429 48.8471 8.07705	-6.00143 49.7814 7.6887	-14.7406 49.7467 10.8464	-22.4645 50.0491 11.8782	3.01979 30.8511 6.85899	4.38664 15.9238 7.51242	5.74293 1.63867 8.56241	-3.15107 30.8449 6.57512	-3.94598 15.8676 6.16413	-4.51288 1.7592 8.92799	
-0.112481 31.7472 6.7781	-0.189292 33.9492 8.48511	-0.17445 36.9713 9.13967	-0.148857 40.0398 9.52092	-0.115415 43.1298 9.63061	0.0776329 51.2877 8.82987	0.239064 55.5041 8.3068	1.11252 48.8016 8.20713	6.21678 49.5988 8.42988	15.2527 50.6706 6.54606	22.9265 51.409 5.3702	-0.965867 48.8389 8.0857	-6.03822 49.7686 7.70418	-14.77 49.7514 10.8824	-22.4864 50.0675 11.9653	2.9762 30.8478 6.85139	4.368 15.9242 7.53499	5.74322 1.63936 8.56462	-3.19501 30.8466 6.57529	-3.97645 15.8677 6.1989	-4.52125 1.75276 8.93363	
-0.162777 31.748 6.7772	-0.23695 33.946 8.48947	-0.221158 36.9673 9.1479	-0.195872 40.0352 9.53305	-0.162253 43.1253 9.642	0.0326948 51.2829 8.8383	0.217529 55.4984 8.31605	1.06706 48.7963 8.21655	6.17252 49.5858 8.43958	15.2086 50.6188 6.53482	22.8728 51.3486 5.29297	-1.0113 48.834 8.09495	-6.0848 49.758 7.7148	-14.8107 49.7599 10.9091	-22.5182 50.0825 12.0521	2.92552 30.8469 6.84558	4.34253 15.9268 7.55244	5.73718 1.64244 8.56315	-3.24593 30.8494 6.57505	-4.00459 15.8686 6.22928	-4.5309 1.7481 8.93886	
-0.22457 31.7511 6.7769	-0.296691 33.9478 8.49095	-0.279289 36.9679 9.15451	-0.253221 40.0352 9.54535	-0.218165 43.1252 9.6549	-0.0189925 51.2824 8.849	0.183942 55.4968 8.32463	1.01426 48.7952 8.22813	6.12142 49.5741 8.44913	15.1575 50.5682 6.52382	22.8126 51.2856 5.22021	-1.06407 48.8339 8.10612	-6.13849 49.7526 7.72542	-14.8603 49.7713 10.9309	-22.5582 50.0942 12.1363	2.86307 30.8477 6.8438	4.3079 15.9305 7.55754	5.7266 1.64788 8.5586	-3.30844 30.855 6.57478	-4.03127 15.8718 6.25776	-4.53725 1.74515 8.93931	
-0.296263 31.7534 6.7737	-0.367254 33.9502 8.48769	-0.347183 36.9689 9.15745	-0.318794 40.0353 9.55501	-0.28148 43.1252 9.66745	-0.0761321 51.2824 8.8627	0.144158 55.4949 8.33026	0.955186 48.7944 8.24142	6.06442 49.5607 8.45895	15.0995 50.5205 6.51165	22.7465 51.2241 5.15425	-1.12311 48.8347 8.11952	-6.19739 49.754 7.73827	-14.9172 49.7812 10.949	-22.6056 50.0981 12.2152	2.79071 30.8477 6.84145	4.2653 15.933 7.54398	5.71339 1.65368 8.55079	-3.38073 30.8595 6.57077	-4.05939 15.8737 6.28337	-4.54217 1.74107 8.93767	
-0.377157 31.7544 6.7682	-0.447327 33.9512 8.48219	-0.424796 36.9687 9.15746	-0.393473 40.0343 9.56095	-0.351813 43.124 9.67723	-0.135274 51.2814 8.87753	0.0960523 55.4924 8.33785	0.892487 48.7924 8.25453	6.00406 49.544 8.46785	15.0372 50.4756 6.49818	22.6777 51.1648 5.09703	-1.18577 48.8356 8.133	-6.25911 49.7607 7.75318	-14.9757 49.7872 10.9726	-22.6571 50.0978 12.2826	2.70899 30.8461 6.83786	4.21537 15.9333 7.51463	5.69801 1.65912 8.54338	-3.46227 30.8632 6.56332	-4.09125 15.8747 6.30228	-4.5424 1.73701 8.93506	
-0.464352 31.7562 6.75931	-0.533646 33.9513 8.47556	-0.510028 36.9678 9.15526	-0.476681 40.0327 9.56319	-0.429986 43.1222 9.68359	-0.198996 51.28 8.89162	0.0412663 55.4898 8.34675	0.824063 48.7897 8.26589	5.93814 49.526 8.47293	14.9682 50.4359 6.47921	22.6048 51.1091 5.04928	-1.25416 48.8368 8.14511	-6.32567 49.7734 7.76912	-15.0388 49.7888 10.9982	-22.7142 50.0897 12.3442	2.62096 30.8451 6.82985	4.16022 15.9342 7.47189	5.68063 1.66667 8.53749	-3.55011 30.8678 6.55165	-4.13047 15.8769 6.32163	-4.54554 1.7338 8.93109	
-0.557047 31.7549 6.74841	-0.624184 33.9477 8.46771	-0.600665 36.9635 9.15029	-0.566053 40.028 9.56117	-0.513628 43.1173 9.68595	-0.266342 51.2756 8.9049	-0.0202251 55.4845 8.3558	0.75132 48.7841 8.27531	5.86709 49.5105 8.47513	14.8941 50.4036 6.46006	22.5287 51.0613 5.01241	-1.32686 48.8356 8.1556	-6.39614 49.7869 7.78667	-15.1058 49.7888 11.0249	-22.7771 50.0798 12.397	2.52696 30.8394 6.81929	4.10425 15.9311 7.42924	5.66679 1.67059 8.52698	-3.64393 30.8711 6.53789	-4.17958 15.878 6.34317	-4.5495 1.72969 8.93093	
-0.651843 31.758 6.73521	-0.718496 33.9479 8.45824	-0.695525 36.9628 9.14465	-0.659949 40.0268 9.55944	-0.601206 43.1158 9.68776	-0.336135 51.2745 8.91632	-0.0867921 55.4835 8.36908	0.675341 48.7814 8.28284	5.79264 49.4992 8.47452	14.8173 50.3799 6.44346	22.451 51.0251 4.98551	-1.40282 48.8378 8.165	-6.47173 49.7945 7.80502	-15.1773 49.7891 11.0545	-22.846 50.0752 12.4413	2.43167 30.8409 6.80565	4.04787 15.9357 7.39262	5.65357 1.6826 8.52304	-3.7391 30.8762 6.52205	-4.23733 15.8813 6.36488	-4.55569 1.72709 8.92706	
-0.74924 31.7612 6.72061	-0.815283 33.9489 8.4464	-0.792711 36.9629 9.137	-0.756331 40.0263 9.55604	-0.691475 43.115 9.68669	-0.409954 51.2737 8.9211	-0.158239 55.4833 8.37923	0.595862 48.779 8.28504	5.71448 49.4893 8.46924	14.7378 50.3622 6.42874	22.3716 50.999 4.96746	-1.48226 48.8398 8.16875	-6.5521 49.7958 7.81996	-15.2527 49.7891 11.0827	-22.9195 50.0723 12.4811	2.33384 30.8426 6.79057	3.99044 15.9413 7.36169	5.64069 1.69535 8.51873	-3.83684 30.881 6.50564	-4.30065 15.8847 6.38577	-4.55967 1.72379 8.91733	
-0.850735 31.7617 6.70691	-0.91563 33.9482 8.43432	-0.891843 36.9612 9.12902	-0.853153 40.024 9.55245	-0.782817 43.1125 9.68517	-0.48731 51.2711 8.92331	-0.233998 55.4809 8.38432	0.513524 48.7749 8.28523	5.63311 49.4799 8.46278	14.6555 50.3488 6.41641	22.2904 50.9796 4.95876	-1.56458 48.8395 8.17065	-6.63586 49.7907 7.83024	-15.3294 49.7873 11.1116	-22.9952 50.0714 12.5154	2.23165 30.8407 6.777	3.93231 15.9441 7.33841	5.63087 1.70541 8.51489	-3.93893 30.884 6.49047	-4.36587 15.8863 6.41595	-4.5629 1.7185 8.91463	
-0.953632 31.7618 6.69071	-1.01612 33.9469 8.41994	-0.990426 36.959 9.11869	-0.948873 40.0211 9.54648	-0.87436 43.1095 9.68142	-0.568954 51.268 8.92317	-0.313409 55.4777 8.38452	0.428111 48.7708 8.28306	5.54847 49.4712 8.45675	14.5699 50.34 6.4065	22.2068 50.9667 4.9572	-1.65 48.8381 8.17027	-6.72281 49.7838 7.83706	-15.4103 49.783 11.1346	-23.0751 50.0709 12.5424	2.12759 30.8369 6.7606	3.87363 15.9452 7.31488	5.62188 1.71436 8.51249	-4.04288 30.8881 6.47296	-4.42909 15.8892 6.45046	-4.5691 1.71441 8.91323	
-1.05713 31.7613 6.67171	-1.11603 33.9446 8.40331	-1.0879 36.9557 9.10625	-1.04348 40.0172 9.53855	-0.96619 43.1053 9.67632	-0.654383 51.2641 8.92341	-0.39823 55.474 8.38646	0.339975 48.7665 8.28073	5.46127 49.4611 8.45002	14.482 50.334 6.39836	22.1211 50.9592 4.95979	-1.73817 48.8357 8.16977	-6.81247 49.7752 7.8417	-15.4954 49.7755 11.151	-23.1593 50.0678 12.5635	2.02255 30.8312 6.74069	3.81369 15.9446 7.2863	5.61131 1.7221 8.51038	-4.14782 30.893 6.45292	-4.48629 15.8929 6.49028	-4.57434 1.71134 8.91593	
-1.16143 31.76 6.65102	-1.21689 33.9415 8.38502	-1.1865 36.9516 9.09211	-1.13919 40.0124 9.52874	-1.05904 43.1003 9.66949	-0.740908 51.2594 8.92209	-0.486591 55.4693 8.38418	0.251065 48.7614 8.27716	5.37301 49.4518 8.4438	14.393 50.3314 6.39183	22.034 50.9573 4.9638	-1.82709 48.8324 8.16733	-6.90252 49.7678 7.84516	-15.5804 49.7663 11.1678	-23.2437 50.0637 12.5823	1.91672 30.8248 6.71918	3.75454 15.9434 7.2514	5.60203 1.73009 8.5073	-4.25351 30.897 6.43105	-4.53754 15.8961 6.53991	-4.57915 1.7068 8.9211	
-1.26413 31.7575 6.62982	-1.31645 33.9378 8.36546	-1.28419 36.9469 9.07667	-1.23421 40.007 9.51757	-1.15138 43.0948 9.66105	-0.827504 51.2541 8.91886	-0.577156 55.4644 8.38264	0.162293 48.7558 8.27182	5.28477 49.4429 8.43585	14.3048 50.3296 6.38707	21.9467 50.9594 4.96541	-1.91585 48.8284 8.16302	-6.99234 49.7604 7.84769	-15.6667 49.7576 11.1795	-23.3306 50.0589 12.59	1.81238 30.817 6.69836	3.69678 15.9405 7.20685	5.59366 1.73745 8.50417	-4.35762 30.9 6.4081	-4.58499 15.8988 6.58792	-4.5837 1.70213 8.92509	
-1.36503 31.7528 6.60932	-1.41494 33.933 8.34509	-1.38205 36.9414 9.0594	-1.33017 40.001 9.50396	-1.24395 43.0885 9.65035	-0.912737 51.248 8.91423	-0.667518 55.4589 8.37999	0.0747288 48.7494 8.26523	5.19757 49.4342 8.42712	14.2186 50.3278 6.38544	21.8603 50.9642 4.96626	-2.00336 48.8239 8.15668	-7.08148 49.7495 7.84881	-15.7528 49.7474 11.1885	-23.4179 50.0515 12.5919	1.70969 30.8066 6.68059	3.64052 15.935 7.15589	5.58694 1.74316 8.50143	-4.45988 30.901 6.38471	-4.62774 15.9002 6.64574	-4.58933 1.69495 8.92983	
-1.46502 31.7467 6.59092	-1.51269 33.9279 8.32556	-1.47976 36.9358 9.04158	-1.42631 39.9951 9.48853	-1.33683 43.0824 9.63707	-0.998203 51.242 8.9058	-0.760034 55.454 8.37638	-0.0128969 48.7429 8.25544	5.11011 49.4262 8.41836	14.1328 50.3246 6.38629	21.7731 50.9696 4.96343	-2.09091 48.8194 8.14668	-7.17076 49.7374 7.84499	-15.8396 49.7354 11.1911	-23.5061 50.0402 12.5863	1.60734 30.7934 6.66772	3.58551 15.9268 7.10343	5.58289 1.74658 8.49645	-4.56149 30.902 6.36161	-4.67064 15.9024 6.70557	-4.5954 1.68866 8.9354	
-1.56292 31.7413 6.57501	-1.61006 33.9234 8.30851	-1.57719 36.9313 9.02492	-1.52196 39.9903 9.47268	-1.42893 43.0775 9.6226	-1.08212 51.2372 8.89548	-0.851002 55.45 8.37033	-0.0987666 48.7374 8.24454	5.02439 49.4182 8.41301	14.048 50.3217 6.38742	21.6868 50.9747 4.95988	-2.17663 48.8159 8.13451	-7.2582 49.7261 7.83805	-15.9243 49.7208 11.1913	-23.5927 50.0239 12.5764	1.50723 30.7815 6.65953	3.52919 15.9196 7.05093	5.57539 1.75127 8.4934	-4.66062 30.9031 6.33878	-4.71622 15.9051 6.75815	-4.60362 1.68408 8.9396	
