Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.71892 0.018281 -0.0552777 0.69265	0.687331 0.0270348 -0.0431568 0.724557	0.671402 0.0293964 -0.0385934 0.739504	0.674863 0.00180315 -0.0206288 0.737652	0.682721 -0.00464087 -0.0119193 0.730567	0.74288 -0.0395198 -0.00386161 0.668246	0.777829 -0.0738661 0.033056 0.623244	0.647674 0.103267 0.304333 0.690823	0.867277 -0.176851 -0.04607 0.463068	0.882064 0.0735482 -0.174125 0.431549	0.755386 0.184659 -0.0390241 0.627511	0.622862 -0.178208 -0.191721 0.737243	0.795977 0.190227 0.0667037 0.570776	0.817575 -0.0365766 0.221468 0.53027	0.711577 -0.0713954 0.185249 0.673976	0.732319 -0.0250918 0.0854758 0.67511	0.652805 -0.0344302 0.08216 0.75227	0.727203 0.00834546 0.00561805 0.686349	0.728598 0.0439404 -0.0230357 0.683142	0.654082 0.0460861 -0.0183704 0.754795	0.702702 0.113994 -0.0793095 0.6978	
0.719494 0.0202211 -0.0557135 0.691965	0.68831 0.0289749 -0.043775 0.723514	0.672196 0.0304391 -0.03997 0.738667	0.676081 0.00225219 -0.0224747 0.736481	0.683969 -0.0041925 -0.0137049 0.729371	0.742899 -0.0381932 -0.00426467 0.6683	0.777451 -0.0718635 0.0358866 0.623793	0.64855 0.102797 0.304059 0.690191	0.868039 -0.175545 -0.0461872 0.462124	0.882185 0.0778312 -0.175346 0.430053	0.759236 0.189245 -0.0413301 0.62132	0.627706 -0.176276 -0.191326 0.733693	0.801254 0.193035 0.0665688 0.562403	0.823489 -0.033709 0.218001 0.52269	0.72909 -0.0665745 0.180599 0.656795	0.732755 -0.0173671 0.0759811 0.676014	0.651698 -0.0258392 0.0735328 0.754463	0.725394 0.00988056 0.00692124 0.688228	0.728379 0.0437435 -0.0232102 0.683382	0.653515 0.0459163 -0.0185445 0.755292	0.702403 0.113809 -0.0797772 0.698078	
0.720521 0.0204835 -0.0552559 0.690924	0.689772 0.0292511 -0.043673 0.722116	0.673905 0.0302967 -0.0403188 0.737095	0.677481 0.00238457 -0.0237996 0.735151	0.68511 -0.00379174 -0.0154819 0.728265	0.741991 -0.0369642 -0.00484033 0.669373	0.777391 -0.0699554 0.0384129 0.623934	0.649411 0.103356 0.303582 0.689508	0.868434 -0.173924 -0.0463534 0.461979	0.881806 0.0827414 -0.177044 0.429218	0.757814 0.194991 -0.041881 0.621242	0.631289 -0.175546 -0.191544 0.730731	0.80493 0.195351 0.0664171 0.55634	0.82768 -0.0319538 0.215862 0.517039	0.74388 -0.0636369 0.177722 0.641099	0.73314 -0.00845458 0.0651568 0.676897	0.650595 -0.0158779 0.0637556 0.756578	0.723805 0.0113615 0.00814858 0.689863	0.727917 0.0433771 -0.0232551 0.683896	0.652739 0.045563 -0.0186114 0.755982	0.702074 0.113441 -0.0798582 0.698459	
0.721124 0.0201656 -0.0548792 0.690335	0.691248 0.0287496 -0.0437386 0.72072	0.676065 0.0298335 -0.0404232 0.735127	0.678474 0.00245901 -0.024322 0.734218	0.68568 -0.0034141 -0.0163397 0.727712	0.741307 -0.0364498 -0.00526301 0.670155	0.777134 -0.0693141 0.0390713 0.624285	0.649909 0.104406 0.303139 0.689075	0.868832 -0.172514 -0.046424 0.461752	0.881469 0.0874203 -0.178609 0.428333	0.755244 0.201435 -0.0404087 0.622412	0.632506 -0.175507 -0.192425 0.729456	0.80643 0.197198 0.0658135 0.553581	0.829579 -0.0318793 0.215329 0.514215	0.749893 -0.0633204 0.178573 0.633848	0.732981 -0.00267773 0.0580093 0.677766	0.650007 -0.0093437 0.0573144 0.757706	0.723483 0.0112896 0.00820814 0.690201	0.7274 0.0447195 -0.0253818 0.684285	0.651946 0.0471261 -0.0205719 0.75652	0.701968 0.113038 -0.0796716 0.698652	
0.721167 0.0201794 -0.0548493 0.690292	0.692424 0.0285194 -0.04407 0.719579	0.678044 0.0298466 -0.0405785 0.733293	0.678901 0.00295491 -0.0244494 0.733817	0.685707 -0.0025891 -0.0167067 0.727681	0.741267 -0.0370065 -0.0057007 0.670166	0.776951 -0.0697818 0.0385235 0.624495	0.650838 0.105476 0.302539 0.688298	0.86913 -0.171734 -0.0462615 0.461499	0.881191 0.0915465 -0.179978 0.427468	0.75424 0.205957 -0.0367716 0.622376	0.632438 -0.175544 -0.193242 0.72929	0.80617 0.198546 0.0648542 0.553591	0.829592 -0.033304 0.216139 0.513763	0.74707 -0.0648071 0.181681 0.636144	0.73197 -0.000953188 0.0555263 0.67907	0.650395 -0.00723259 0.0550615 0.757563	0.724336 0.0107622 0.00719045 0.689326	0.726772 0.0453062 -0.0268241 0.684858	0.651715 0.047847 -0.0219737 0.756634	0.702213 0.112923 -0.0794408 0.698451	
0.721355 0.0206867 -0.0550412 0.690065	0.69317 0.0290131 -0.0443203 0.718825	0.679102 0.0306415 -0.0405771 0.732281	0.679197 0.00379926 -0.0243956 0.733541	0.68584 -0.0016709 -0.0168703 0.727555	0.741729 -0.0379867 -0.00642715 0.669592	0.777098 -0.070681 0.0372832 0.624286	0.652399 0.105817 0.302144 0.686941	0.870015 -0.171411 -0.0461424 0.459959	0.881666 0.0947239 -0.180671 0.425499	0.75681 0.208835 -0.0338477 0.61845	0.631565 -0.17457 -0.193961 0.730089	0.804794 0.199154 0.0637697 0.555497	0.828318 -0.0352984 0.217469 0.515122	0.739613 -0.0674807 0.18449 0.643725	0.730074 -0.00198039 0.0561314 0.681056	0.651431 -0.00809117 0.0555805 0.756626	0.725363 0.0101584 0.00615383 0.688265	0.725487 0.0449902 -0.0273754 0.686218	0.65229 0.0475305 -0.0226802 0.756138	0.702815 0.113224 -0.0790374 0.697842	
0.721601 0.0211979 -0.0552134 0.689778	0.693158 0.029723 -0.0443172 0.718807	0.678756 0.0315296 -0.0404084 0.732573	0.679392 0.00466892 -0.0242954 0.733358	0.686189 -0.000954272 -0.016813 0.727229	0.742675 -0.0389373 -0.00746783 0.668477	0.777699 -0.0715281 0.0355764 0.623541	0.653214 0.105437 0.302467 0.686081	0.871293 -0.171237 -0.0462106 0.457592	0.882666 0.0968206 -0.180776 0.422901	0.76072 0.211185 -0.0332487 0.612863	0.630466 -0.173062 -0.194714 0.731197	0.802663 0.19933 0.0624696 0.558657	0.826208 -0.0371413 0.218749 0.517832	0.732296 -0.0708985 0.185224 0.651466	0.7284 -0.00506215 0.0592048 0.682571	0.652184 -0.0112908 0.0583383 0.755728	0.725889 0.00924729 0.0053539 0.687729	0.723868 0.0440432 -0.0271241 0.687997	0.653387 0.0464766 -0.0227035 0.755255	0.70342 0.113839 -0.0783913 0.697206	
0.721819 0.0213265 -0.0553792 0.689533	0.692948 0.030112 -0.0441814 0.719003	0.678053 0.0321181 -0.0400761 0.733216	0.679584 0.00552405 -0.0241888 0.733178	0.686608 -0.000251026 -0.0166891 0.726837	0.743625 -0.0397342 -0.00866659 0.667359	0.778575 -0.072273 0.0336504 0.622467	0.652977 0.104837 0.303064 0.686136	0.871926 -0.171111 -0.0463788 0.456415	0.88309 0.0984196 -0.181201 0.421464	0.763428 0.21375 -0.0337594 0.608563	0.62923 -0.171592 -0.195575 0.732378	0.800606 0.19931 0.0610181 0.561767	0.824145 -0.0384742 0.219441 0.520722	0.727833 -0.0741799 0.183909 0.656456	0.727313 -0.00905114 0.0634211 0.683309	0.652371 -0.0155924 0.0621372 0.755187	0.725692 0.00863055 0.00527183 0.687946	0.722394 0.0437406 -0.0275202 0.689548	0.654187 0.0461398 -0.0232751 0.754566	0.703557 0.114397 -0.0776189 0.697062	
0.72158 0.0208892 -0.0554064 0.689794	0.692762 0.0299214 -0.0439754 0.719203	0.67786 0.0321508 -0.0396995 0.733414	0.679701 0.00622992 -0.0240118 0.73307	0.686742 0.000389679 -0.0165681 0.726712	0.744324 -0.0401563 -0.00959925 0.666541	0.779516 -0.0729716 0.0317291 0.621308	0.651798 0.104462 0.303247 0.687233	0.871562 -0.171176 -0.0465347 0.457071	0.882557 0.100069 -0.182417 0.421667	0.764447 0.21577 -0.0351191 0.606491	0.627606 -0.170196 -0.196413 0.73387	0.799324 0.19939 0.0594782 0.563726	0.822878 -0.0393375 0.219358 0.522692	0.727311 -0.0766004 0.180762 0.657629	0.726961 -0.0127486 0.067287 0.683256	0.652158 -0.0196601 0.0656014 0.754984	0.725232 0.00765514 0.0051844 0.688443	0.721397 0.0445067 -0.028945 0.690483	0.654511 0.0469908 -0.0247088 0.754186	0.703112 0.114476 -0.0770521 0.697562	
0.721413 0.0199292 -0.0551968 0.690014	0.692918 0.0290896 -0.0437149 0.719102	0.678283 0.0314693 -0.0393835 0.733069	0.679915 0.00677859 -0.0238699 0.732871	0.686815 0.00111435 -0.0164855 0.726644	0.744673 -0.040259 -0.0102438 0.666136	0.780518 -0.0734144 0.0304282 0.620061	0.651358 0.104851 0.303287 0.687573	0.871642 -0.171025 -0.0472142 0.456904	0.882502 0.100995 -0.183376 0.421146	0.763819 0.216729 -0.0371914 0.606816	0.627446 -0.169751 -0.196866 0.733989	0.800033 0.19992 0.0578353 0.562703	0.823677 -0.0397096 0.217918 0.522007	0.72998 -0.0778075 0.178273 0.655205	0.726863 -0.0155042 0.0699749 0.683032	0.651777 -0.0227074 0.0679798 0.755016	0.725025 0.00722816 0.0052647 0.688665	0.720185 0.0454759 -0.0304001 0.691623	0.655007 0.0480276 -0.0261833 0.75364	0.702766 0.114462 -0.0769044 0.697928	
0.721781 0.0188316 -0.0546755 0.689702	0.693514 0.0280484 -0.0432375 0.718597	0.67906 0.030501 -0.0389041 0.732417	0.680229 0.00691483 -0.0237053 0.732584	0.686981 0.00149348 -0.0164342 0.726488	0.744754 -0.0399654 -0.0104501 0.66606	0.78153 -0.0734409 0.03007 0.618799	0.652615 0.106076 0.303216 0.686222	0.871259 -0.170533 -0.0483282 0.457702	0.881984 0.101381 -0.184695 0.421562	0.762506 0.217615 -0.0382877 0.608081	0.628755 -0.169898 -0.197099 0.732772	0.802751 0.200697 0.0563227 0.558695	0.826495 -0.0399217 0.21542 0.518562	0.734955 -0.0769983 0.176237 0.650271	0.726568 -0.0165129 0.0705828 0.68326	0.651512 -0.0237692 0.0684809 0.755167	0.725229 0.00754134 0.00570643 0.688443	0.718534 0.0457027 -0.0308082 0.693304	0.655862 0.0481966 -0.0267389 0.752866	0.702943 0.114825 -0.0769046 0.69769	
0.722305 0.0186054 -0.0542751 0.689191	0.694145 0.0277575 -0.0429881 0.718014	0.679769 0.0301104 -0.038745 0.731783	0.680522 0.0068935 -0.0237776 0.732309	0.687166 0.00167157 -0.0164763 0.726311	0.744912 -0.0390296 -0.0106451 0.665935	0.782777 -0.0726506 0.0297013 0.617333	0.654053 0.107624 0.302879 0.68476	0.870974 -0.169987 -0.0495604 0.458314	0.881568 0.101641 -0.185972 0.421808	0.760398 0.215834 -0.0403533 0.611214	0.630585 -0.170373 -0.197215 0.731055	0.805643 0.201271 0.055086 0.554432	0.829429 -0.0402238 0.213013 0.514835	0.740538 -0.076107 0.174776 0.64441	0.726188 -0.0155714 0.0690526 0.683842	0.651363 -0.0226479 0.0670656 0.755457	0.725553 0.00861099 0.00619624 0.688084	0.716894 0.0465335 -0.0316754 0.694906	0.656766 0.0490012 -0.0277053 0.75199	0.703418 0.116145 -0.0769261 0.696991	
0.722591 0.018546 -0.0539056 0.688921	0.694796 0.0276271 -0.0426824 0.717408	0.680756 0.0299325 -0.038494 0.730885	0.680784 0.00695813 -0.0239711 0.732059	0.687228 0.00189263 -0.0168781 0.726244	0.745141 -0.0379798 -0.0107246 0.665739	0.783635 -0.0717417 0.0296215 0.616353	0.654697 0.108781 0.302463 0.684145	0.870639 -0.169359 -0.0506825 0.45906	0.881182 0.101059 -0.18675 0.422409	0.759424 0.215839 -0.0415687 0.612341	0.631578 -0.171212 -0.197505 0.729923	0.807703 0.201353 0.0539228 0.551512	0.831465 -0.0399054 0.210541 0.512588	0.743496 -0.074044 0.172485 0.641857	0.725698 -0.0133829 0.0660905 0.684701	0.651318 -0.0201187 0.0643607 0.755803	0.725368 0.00905472 0.00726728 0.688263	0.715329 0.0476218 -0.0330461 0.696379	0.657475 0.050107 -0.0291404 0.751243	0.703653 0.116634 -0.0764862 0.69672	
0.722439 0.0189638 -0.0542283 0.689044	0.695005 0.0281301 -0.0428478 0.717176	0.681294 0.0305081 -0.0385897 0.730355	0.68092 0.00727426 -0.0240697 0.731926	0.687248 0.00217704 -0.0170677 0.726219	0.745729 -0.036991 -0.010656 0.665136	0.784436 -0.0707248 0.0296197 0.615451	0.653948 0.108915 0.301885 0.685095	0.870519 -0.169171 -0.0516382 0.45925	0.881077 0.100626 -0.187442 0.422425	0.759079 0.214951 -0.0428902 0.612989	0.631185 -0.171583 -0.197942 0.730057	0.808518 0.200755 0.053124 0.550612	0.832145 -0.0392194 0.208597 0.512331	0.744621 -0.0729083 0.169656 0.641437	0.72524 -0.0112053 0.0634296 0.685477	0.651365 -0.0176309 0.0619518 0.756026	0.724966 0.00849632 0.00730841 0.688693	0.714539 0.0496223 -0.0356729 0.696921	0.657531 0.0522735 -0.0316609 0.750944	0.703453 0.11673 -0.0759133 0.696969	
0.722289 0.0201155 -0.0551623 0.689094	0.695044 0.0293198 -0.0436532 0.717042	0.681497 0.031828 -0.0392398 0.730075	0.681099 0.00791785 -0.0242431 0.731747	0.687397 0.00259562 -0.0171284 0.726075	0.746381 -0.0362312 -0.0107596 0.664445	0.785091 -0.0696295 0.0296858 0.614738	0.652573 0.108647 0.301476 0.686627	0.869713 -0.169037 -0.0524205 0.460735	0.880313 0.100121 -0.188447 0.423689	0.75789 0.213353 -0.0447521 0.614882	0.630416 -0.171499 -0.198382 0.730623	0.80871 0.199857 0.0526202 0.550705	0.832147 -0.0385505 0.207165 0.51296	0.744728 -0.0725404 0.167263 0.641982	0.724561 -0.00979118 0.0618795 0.686357	0.651412 -0.0160007 0.0605716 0.756133	0.724442 0.00908608 0.00737194 0.689236	0.714236 0.0514888 -0.0383593 0.696954	0.657172 0.0543479 -0.0341883 0.751001	0.703224 0.1172 -0.0753432 0.697183	
0.722479 0.0212574 -0.0561585 0.68878	0.695102 0.0304428 -0.0445591 0.716883	0.681491 0.0330833 -0.0399855 0.729984	0.681455 0.00868903 -0.0245274 0.731398	0.68784 0.00315472 -0.0172619 0.72565	0.747121 -0.035441 -0.0111483 0.663649	0.785945 -0.0681909 0.0297433 0.613804	0.652582 0.108526 0.30107 0.686815	0.869433 -0.169118 -0.0533048 0.461134	0.880164 0.0991215 -0.189007 0.423983	0.757455 0.213015 -0.0461353 0.615433	0.630325 -0.171171 -0.199075 0.730589	0.809154 0.198959 0.0524092 0.550398	0.832389 -0.0379938 0.205924 0.513108	0.744242 -0.0721719 0.166093 0.64289	0.723395 -0.00986204 0.0620595 0.687569	0.651641 -0.015968 0.0607756 0.75592	0.724517 0.00871992 0.00643752 0.689171	0.713955 0.0517193 -0.0392686 0.697174	0.656799 0.0546528 -0.0350712 0.751264	0.702967 0.117574 -0.0747742 0.69744	
0.72298 0.0219317 -0.0568681 0.688175	0.695411 0.0312243 -0.0451709 0.716511	0.681685 0.034019 -0.0404573 0.729733	0.68197 0.0095211 -0.0250035 0.73089	0.688375 0.00396657 -0.0178009 0.725126	0.747514 -0.0346229 -0.011935 0.663236	0.786745 -0.0668007 0.0294618 0.612945	0.654139 0.108705 0.300454 0.685575	0.86955 -0.16941 -0.0542469 0.460695	0.880436 0.0982366 -0.189466 0.423421	0.756858 0.211972 -0.0468236 0.616475	0.631258 -0.171026 -0.199719 0.729641	0.810172 0.198475 0.0523296 0.549082	0.83328 -0.0376328 0.204791 0.512142	0.743728 -0.0717115 0.165031 0.64381	0.722115 -0.0106318 0.0629596 0.688819	0.651865 -0.0166912 0.0616308 0.755642	0.724843 0.00842425 0.00558881 0.68884	0.713466 0.0504709 -0.0383742 0.697815	0.656738 0.0533161 -0.0343117 0.751449	0.702813 0.11792 -0.0741709 0.697602	
0.723142 0.0224445 -0.0571209 0.687967	0.695714 0.0318295 -0.0454199 0.716174	0.681967 0.0346593 -0.0407084 0.729426	0.682395 0.0103239 -0.0256412 0.730461	0.688809 0.00485932 -0.0186812 0.724686	0.74783 -0.0337504 -0.0128349 0.662908	0.787161 -0.0655986 0.0286526 0.61258	0.656138 0.108998 0.299652 0.683967	0.869646 -0.169835 -0.055098 0.460257	0.88072 0.0972634 -0.189861 0.422877	0.757314 0.21133 -0.047366 0.616094	0.632429 -0.17099 -0.200279 0.728481	0.811277 0.198245 0.0522547 0.547538	0.834311 -0.0373846 0.203807 0.510873	0.744451 -0.0712511 0.164406 0.643185	0.721142 -0.0109509 0.0630897 0.689822	0.652021 -0.0169215 0.0617567 0.755492	0.725047 0.00850004 0.00541916 0.688626	0.712898 0.04924 -0.037204 0.698546	0.656903 0.0519626 -0.0332958 0.751445	0.702802 0.118387 -0.0739047 0.697562	
0.72281 0.0225338 -0.0571777 0.688309	0.695971 0.0320428 -0.0454099 0.715916	0.682539 0.0349264 -0.0406963 0.728879	0.682598 0.0109259 -0.0261208 0.730245	0.688926 0.00557199 -0.0194592 0.724549	0.748235 -0.0330639 -0.0136007 0.662469	0.787289 -0.0647802 0.0275084 0.612555	0.656048 0.108744 0.298961 0.684396	0.869662 -0.170425 -0.0557712 0.459927	0.880959 0.0962702 -0.190196 0.422455	0.757622 0.210725 -0.0479745 0.615875	0.633119 -0.170811 -0.200761 0.72779	0.812193 0.19828 0.0519699 0.546193	0.835208 -0.0374189 0.203041 0.509708	0.745966 -0.0711092 0.163778 0.641604	0.720603 -0.0108911 0.0626433 0.690427	0.65213 -0.0167624 0.0613337 0.755436	0.724794 0.00858379 0.00599572 0.688886	0.712391 0.0486478 -0.0365717 0.699139	0.657111 0.0512903 -0.0327629 0.751333	0.702623 0.118435 -0.0738881 0.697735	
